WP_000340715.1	lcl|NZ_AKXG02000021.1_cds_WP_000340715.1_2763	100.000	86	106
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	100.000	314	314
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	25.705	319	314
WP_000410273.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	24.074	324	314
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	23.958	288	314
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	24.695	328	314
WP_000604524.1	lcl|NZ_AKXG02000021.1_cds_WP_000604527.1_2765	99.452	365	365
WP_000884059.1	lcl|NZ_AKXG02000021.1_cds_WP_000884059.1_2766	100.000	185	185
WP_000884059.1	lcl|NZ_AKXG02000029.1_cds_WP_000351733.1_2474	40.000	140	185
WP_000646255.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	99.088	329	329
WP_000646255.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	32.063	315	329
WP_000646255.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	31.045	335	329
WP_000646255.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	31.475	305	329
WP_000646255.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	30.183	328	329
WP_000646255.1	lcl|NZ_AKXG02000041.1_cds_WP_000709511.1_1771	29.538	325	329
WP_000646255.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	30.350	257	329
WP_000646255.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	28.975	283	329
WP_000646255.1	lcl|NZ_AKXG02000021.1_cds_WP_000475901.1_2817	27.737	274	329
WP_000646255.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	26.019	319	329
WP_000646255.1	lcl|NZ_AKXG02000032.1_cds_WP_001074785.1_2162	29.057	265	329
WP_000646255.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	25.000	332	329
WP_000646255.1	lcl|NZ_AKXG02000021.1_cds_WP_000378097.1_2787	25.581	172	329
WP_000774259.1	lcl|NZ_AKXG02000021.1_cds_WP_000774262.1_2768	98.127	267	267
WP_000774259.1	lcl|NZ_AKXG02000021.1_cds_WP_000842260.1_2835	26.316	190	267
WP_000774259.1	lcl|NZ_AKXG02000025.1_cds_WP_000667727.1_2710	31.818	110	267
WP_000774259.1	lcl|NZ_AKXG02000036.1_cds_WP_000805357.1_2081	26.190	210	267
WP_000612799.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	99.018	509	509
WP_000612799.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.606	327	509
WP_000612799.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	31.111	90	509
WP_000612799.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	99.018	509	509
WP_000612799.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.606	327	509
WP_000612799.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	31.111	90	509
WP_001067557.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	100.000	330	330
WP_001067557.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	28.990	307	330
WP_001067557.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	25.735	272	330
WP_001067557.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	28.395	243	330
WP_001067557.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	26.812	276	330
WP_001067557.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	23.724	333	330
WP_001067557.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	28.854	253	330
WP_001067557.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	25.681	257	330
WP_001067557.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	24.695	328	330
WP_001198107.1	lcl|NZ_AKXG02000021.1_cds_WP_001198107.1_2771	100.000	366	366
WP_001198107.1	lcl|NZ_AKXG02000021.1_cds_WP_000608295.1_2772	39.726	365	366
WP_001198107.1	lcl|NZ_AKXG02000021.1_cds_WP_000575178.1_2828	34.262	359	366
WP_001198107.1	lcl|NZ_AKXG02000021.1_cds_WP_000172657.1_2788	32.461	382	366
WP_001198107.1	lcl|NZ_AKXG02000025.1_cds_WP_001281953.1_2704	27.441	379	366
WP_001198107.1	lcl|NZ_AKXG02000039.1_cds_WP_000538753.1_1909	29.972	357	366
WP_001198107.1	lcl|NZ_AKXG02000068.1_cds_WP_002183909.1_426	31.383	188	366
WP_000608291.1	lcl|NZ_AKXG02000021.1_cds_WP_000608295.1_2772	99.455	367	367
WP_000608291.1	lcl|NZ_AKXG02000021.1_cds_WP_001198107.1_2771	39.452	365	367
WP_000608291.1	lcl|NZ_AKXG02000021.1_cds_WP_000575178.1_2828	36.856	369	367
WP_000608291.1	lcl|NZ_AKXG02000021.1_cds_WP_000172657.1_2788	31.781	365	367
WP_000608291.1	lcl|NZ_AKXG02000039.1_cds_WP_000538753.1_1909	30.189	371	367
WP_000608291.1	lcl|NZ_AKXG02000025.1_cds_WP_001281953.1_2704	30.208	384	367
WP_000608291.1	lcl|NZ_AKXG02000068.1_cds_WP_002183909.1_426	25.698	358	367
WP_000689739.1	lcl|NZ_AKXG02000021.1_cds_WP_000689746.1_2773	98.897	544	544
WP_000689739.1	lcl|NZ_AKXG02000021.1_cds_WP_000689746.1_2773	98.897	544	544
WP_000342716.1	lcl|NZ_AKXG02000021.1_cds_WP_000342716.1_2774	100.000	265	265
WP_000342716.1	lcl|NZ_AKXG02000008.1_cds_WP_001002666.1_3820	44.444	243	265
WP_001246623.1	lcl|NZ_AKXG02000021.1_cds_WP_001246621.1_2775	96.129	310	310
WP_001246623.1	lcl|NZ_AKXG02000010.1_cds_WP_000501205.1_3809	38.816	304	310
WP_001246623.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	25.163	306	310
WP_001246623.1	lcl|NZ_AKXG02000075.1_cds_WP_000279894.1_281	24.809	262	310
WP_001246623.1	lcl|NZ_AKXG02000021.1_cds_WP_001246621.1_2775	96.129	310	310
WP_001246623.1	lcl|NZ_AKXG02000010.1_cds_WP_000501205.1_3809	38.816	304	310
WP_001246623.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	25.163	306	310
WP_001246623.1	lcl|NZ_AKXG02000075.1_cds_WP_000279894.1_281	24.809	262	310
WP_000479984.1	lcl|NZ_AKXG02000021.1_cds_WP_000479982.1_2776	99.242	264	264
WP_000715958.1	lcl|NZ_AKXG02000021.1_cds_WP_000715956.1_2777	98.473	131	131
WP_001088861.1	lcl|NZ_AKXG02000021.1_cds_WP_001088861.1_2778	100.000	144	144
WP_001088861.1	lcl|NZ_AKXG02000042.1_cds_WP_002069656.1_1579	42.857	56	144
WP_000517242.1	lcl|NZ_AKXG02000021.1_cds_WP_000517242.1_2779	100.000	221	221
WP_000517242.1	lcl|NZ_AKXG02000037.1_cds_WP_001082178.1_2051	28.205	78	221
WP_000517242.1	lcl|NZ_AKXG02000059.1_cds_WP_001069828.1_839	27.523	109	221
