WP_000340715.1	lcl|NZ_AHMG02000001.1_cds_WP_000340715.1_3947	100.000	86	106
WP_000410273.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	100.000	314	314
WP_000410273.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	25.705	319	314
WP_000410273.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	24.691	324	314
WP_000410273.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	23.875	289	314
WP_000410273.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	20.000	265	314
WP_000410273.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	24.695	328	314
WP_000604524.1	lcl|NZ_AHMG02000001.1_cds_WP_001967810.1_3949	99.452	365	365
WP_000884059.1	lcl|NZ_AHMG02000001.1_cds_WP_000884059.1_3950	100.000	185	185
WP_000884059.1	lcl|NZ_AHMG02000027.1_cds_WP_000351733.1_2469	40.000	140	185
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	98.480	329	329
WP_000646255.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	32.063	315	329
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	31.045	335	329
WP_000646255.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	31.475	305	329
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	30.655	336	329
WP_000646255.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	30.183	328	329
WP_000646255.1	lcl|NZ_AHMG02000069.1_cds_WP_000709513.1_454	29.730	333	329
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	30.350	257	329
WP_000646255.1	lcl|NZ_AHMG02000069.1_cds_WP_000688696.1_485	28.975	283	329
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_000475904.1_4008	27.737	274	329
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	26.019	319	329
WP_000646255.1	lcl|NZ_AHMG02000014.1_cds_WP_001074785.1_3294	29.057	265	329
WP_000646255.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	26.367	311	329
WP_000646255.1	lcl|NZ_AHMG02000016.1_cds_WP_001003557.1_3150	25.000	332	329
WP_000774259.1	lcl|NZ_AHMG02000001.1_cds_WP_000774256.1_3952	98.127	267	267
WP_000774259.1	lcl|NZ_AHMG02000001.1_cds_WP_000842260.1_4026	26.316	190	267
WP_000774259.1	lcl|NZ_AHMG02000040.1_cds_WP_000667727.1_2026	31.818	110	267
WP_000774259.1	lcl|NZ_AHMG02000040.1_cds_WP_000805359.1_2008	26.667	210	267
WP_000612799.1	lcl|NZ_AHMG02000001.1_cds_WP_000612794.1_3953	99.214	509	509
WP_000612799.1	lcl|NZ_AHMG02000014.1_cds_WP_000291586.1_3221	26.606	327	509
WP_000612799.1	lcl|NZ_AHMG02000014.1_cds_WP_000364507.1_3222	31.111	90	509
WP_000612799.1	lcl|NZ_AHMG02000001.1_cds_WP_000612794.1_3953	99.214	509	509
WP_000612799.1	lcl|NZ_AHMG02000014.1_cds_WP_000291586.1_3221	26.606	327	509
WP_000612799.1	lcl|NZ_AHMG02000014.1_cds_WP_000364507.1_3222	31.111	90	509
WP_001067557.1	lcl|NZ_AHMG02000001.1_cds_WP_001067556.1_3954	99.697	330	330
WP_001067557.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	28.664	307	330
WP_001067557.1	lcl|NZ_AHMG02000069.1_cds_WP_001984071.1_465	25.735	272	330
WP_001067557.1	lcl|NZ_AHMG02000016.1_cds_WP_001003557.1_3150	28.395	243	330
WP_001067557.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	26.812	276	330
WP_001067557.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	23.724	333	330
WP_001067557.1	lcl|NZ_AHMG02000001.1_cds_WP_000699346.1_3965	27.442	215	330
WP_001067557.1	lcl|NZ_AHMG02000021.1_cds_WP_000649923.1_2879	28.854	253	330
WP_001067557.1	lcl|NZ_AHMG02000069.1_cds_WP_000688696.1_485	25.681	257	330
WP_001067557.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	24.695	328	330
WP_001198107.1	lcl|NZ_AHMG02000001.1_cds_WP_000575178.1_4019	34.262	359	366
WP_001198107.1	lcl|NZ_AHMG02000040.1_cds_WP_001281953.1_2032	27.441	379	366
WP_001198107.1	lcl|NZ_AHMG02000001.1_cds_WP_000172653.1_3983	31.152	382	366
WP_001198107.1	lcl|NZ_AHMG02000001.1_cds_WP_000331751.1_3977	31.111	360	366
WP_001198107.1	lcl|NZ_AHMG02000021.1_cds_WP_000538750.1_2756	29.692	357	366
WP_001198107.1	lcl|NZ_AHMG02000022.1_cds_WP_001982414.1_2684	31.579	190	366
WP_000608291.1	lcl|NZ_AHMG02000001.1_cds_WP_000575178.1_4019	36.856	369	367
WP_000608291.1	lcl|NZ_AHMG02000001.1_cds_WP_000172653.1_3983	33.333	354	367
WP_000608291.1	lcl|NZ_AHMG02000021.1_cds_WP_000538750.1_2756	30.189	371	367
WP_000608291.1	lcl|NZ_AHMG02000001.1_cds_WP_000331751.1_3977	36.278	317	367
WP_000608291.1	lcl|NZ_AHMG02000040.1_cds_WP_001281953.1_2032	30.208	384	367
WP_000608291.1	lcl|NZ_AHMG02000022.1_cds_WP_001982414.1_2684	25.698	358	367
WP_000689739.1	lcl|NZ_AHMG02000001.1_cds_WP_000776640.1_3955	38.026	547	544
WP_000689739.1	lcl|NZ_AHMG02000001.1_cds_WP_000776640.1_3955	38.026	547	544
