WP_000340715.1	lcl|NZ_JADDUT010000059.1_cds_WP_002725873.1_2640	91.860	86	106
WP_000410273.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733579.1_2641	92.994	314	314
WP_000410273.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733534.1_2644	25.078	319	314
WP_000410273.1	lcl|NZ_JADDUT010000018.1_cds_WP_002722638.1_634	22.769	325	314
WP_000410273.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740024.1_97	24.555	281	314
WP_000410273.1	lcl|NZ_JADDUT010000007.1_cds_IQA49_RS04835_3193	26.141	241	314
WP_000410273.1	lcl|NZ_JADDUT010000013.1_cds_WP_002743770.1_285	22.353	170	314
WP_000410273.1	lcl|NZ_JADDUT010000011.1_cds_WP_016749081.1_159	22.769	325	314
WP_000604524.1	lcl|NZ_JADDUT010000059.1_cds_WP_026054882.1_2642	85.479	365	365
WP_000884059.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733646.1_2643	95.676	185	185
WP_000884059.1	lcl|NZ_JADDUT010000004.1_cds_WP_002721790.1_2459	36.301	146	185
WP_000646255.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733534.1_2644	97.568	329	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740024.1_97	31.343	335	329
WP_000646255.1	lcl|NZ_JADDUT010000018.1_cds_WP_002722638.1_634	30.159	315	329
WP_000646255.1	lcl|NZ_JADDUT010000007.1_cds_IQA49_RS04835_3193	30.844	308	329
WP_000646255.1	lcl|NZ_JADDUT010000013.1_cds_WP_002743770.1_285	27.566	341	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733638.1_151	27.874	348	329
WP_000646255.1	lcl|NZ_JADDUT010000074.1_cds_WP_002741146.1_3066	29.260	311	329
WP_000646255.1	lcl|NZ_JADDUT010000007.1_cds_WP_002728316.1_3190	27.879	330	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733546.1_122	25.000	268	329
WP_000646255.1	lcl|NZ_JADDUT010000059.1_cds_IQA49_RS15725_2647	28.990	307	329
WP_000646255.1	lcl|NZ_JADDUT010000008.1_cds_WP_002732331.1_3298	25.369	339	329
WP_000646255.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733579.1_2641	27.711	249	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733698.1_114	27.007	274	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_002744551.1_157	28.519	270	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_016749081.1_159	23.659	317	329
WP_000646255.1	lcl|NZ_JADDUT010000057.1_cds_WP_002740236.1_2622	26.792	265	329
WP_000646255.1	lcl|NZ_JADDUT010000001.1_cds_WP_002721725.1_795	25.076	331	329
WP_000646255.1	lcl|NZ_JADDUT010000001.1_cds_WP_002739935.1_882	27.711	249	329
WP_000646255.1	lcl|NZ_JADDUT010000011.1_cds_WP_002733757.1_124	31.034	174	329
WP_000774259.1	lcl|NZ_JADDUT010000059.1_cds_WP_002733627.1_2645	92.884	267	267
WP_000774259.1	lcl|NZ_JADDUT010000011.1_cds_WP_002740926.1_146	24.786	234	267
WP_000774259.1	lcl|NZ_JADDUT010000011.1_cds_WP_002738295.1_125	24.303	251	267
WP_000774259.1	lcl|NZ_JADDUT010000011.1_cds_WP_002727921.1_96	26.455	189	267
WP_000774259.1	lcl|NZ_JADDUT010000049.1_cds_WP_002729040.1_2309	33.636	110	267
WP_000774259.1	lcl|NZ_JADDUT010000013.1_cds_IQA49_RS07125_284	27.225	191	267
WP_000774259.1	lcl|NZ_JADDUT010000003.1_cds_WP_002766579.1_1956	25.000	208	267
WP_000612799.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740779.1_2646	96.857	509	509
WP_000612799.1	lcl|NZ_JADDUT010000006.1_cds_WP_002728536.1_2981	26.791	321	509
WP_000612799.1	lcl|NZ_JADDUT010000006.1_cds_WP_002728534.1_2980	31.111	90	509
WP_000612799.1	lcl|NZ_JADDUT010000059.1_cds_WP_002740779.1_2646	96.857	509	509
