WP_000340715.1	lcl|NZ_JQGU01000025.1_cds_WP_020985020.1_630	89.535	86	106
WP_000410273.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	91.083	314	314
WP_000410273.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	78.378	37	314
WP_000410273.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	76.667	30	314
WP_000410273.1	lcl|NZ_JQGU01000025.1_cds_JF85_RS21510_653	75.000	12	314
WP_000410273.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	25.478	314	314
WP_000410273.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	24.768	323	314
WP_000410273.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	24.194	186	314
WP_000410273.1	lcl|NZ_JQGU01000005.1_cds_WP_078127178.1_118	24.925	333	314
WP_000410273.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	24.555	281	314
WP_000410273.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	25.385	260	314
WP_000410273.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	21.765	170	314
WP_000604524.1	lcl|NZ_JQGU01000025.1_cds_WP_020984893.1_632	84.932	365	365
WP_000884059.1	lcl|NZ_JQGU01000025.1_cds_WP_010578411.1_633	95.135	185	185
WP_000884059.1	lcl|NZ_JQGU01000083.1_cds_WP_010578083.1_2021	34.247	146	185
WP_000646255.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	94.529	329	329
WP_000646255.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	31.447	318	329
WP_000646255.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	31.751	337	329
WP_000646255.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	30.476	315	329
WP_000646255.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	31.511	311	329
WP_000646255.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	28.060	335	329
WP_000646255.1	lcl|NZ_JQGU01000005.1_cds_WP_078127178.1_118	30.128	312	329
WP_000646255.1	lcl|NZ_JQGU01000009.1_cds_WP_039940969.1_198	28.261	322	329
WP_000646255.1	lcl|NZ_JQGU01000057.1_cds_WP_020984967.1_1522	25.000	268	329
WP_000646255.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	29.316	307	329
WP_000646255.1	lcl|NZ_JQGU01000184.1_cds_WP_010577666.1_3367	27.007	274	329
WP_000646255.1	lcl|NZ_JQGU01000175.1_cds_WP_176082411.1_3289	28.148	270	329
WP_000646255.1	lcl|NZ_JQGU01000175.1_cds_WP_078127713.1_3291	24.516	310	329
WP_000646255.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	28.175	252	329
WP_000646255.1	lcl|NZ_JQGU01000098.1_cds_WP_010578958.1_2297	26.616	263	329
WP_000646255.1	lcl|NZ_JQGU01000057.1_cds_WP_020984891.1_1530	24.790	238	329
WP_000646255.1	lcl|NZ_JQGU01000058.1_cds_WP_010577477.1_1591	24.471	331	329
WP_000646255.1	lcl|NZ_JQGU01000057.1_cds_WP_010578343.1_1520	30.460	174	329
WP_000646255.1	lcl|NZ_JQGU01000109.1_cds_WP_020983113.1_2486	27.711	249	329
WP_000774259.1	lcl|NZ_JQGU01000025.1_cds_WP_020984930.1_635	88.764	267	267
WP_000774259.1	lcl|NZ_JQGU01000175.1_cds_WP_078127704.1_3280	25.641	234	267
WP_000774259.1	lcl|NZ_JQGU01000057.1_cds_WP_010578344.1_1519	24.303	251	267
WP_000774259.1	lcl|NZ_JQGU01000057.1_cds_WP_010578324.1_1548	26.316	190	267
WP_000774259.1	lcl|NZ_JQGU01000017.1_cds_WP_020985037.1_444	33.636	110	267
WP_000774259.1	lcl|NZ_JQGU01000157.1_cds_WP_176082408.1_3062	27.128	188	267
WP_000774259.1	lcl|NZ_JQGU01000115.1_cds_WP_078123690.1_2604	25.481	208	267
WP_000612799.1	lcl|NZ_JQGU01000025.1_cds_WP_020984935.1_636	87.795	508	509
WP_000612799.1	lcl|NZ_JQGU01000061.1_cds_WP_010579017.1_1676	25.526	333	509
WP_000612799.1	lcl|NZ_JQGU01000061.1_cds_WP_010579016.1_1677	31.111	90	509
WP_000612799.1	lcl|NZ_JQGU01000025.1_cds_WP_020984935.1_636	87.795	508	509
WP_000612799.1	lcl|NZ_JQGU01000061.1_cds_WP_010579017.1_1676	25.526	333	509
WP_000612799.1	lcl|NZ_JQGU01000061.1_cds_WP_010579016.1_1677	31.111	90	509
WP_001067557.1	lcl|NZ_JQGU01000025.1_cds_WP_010578407.1_637	96.364	330	330
WP_001067557.1	lcl|NZ_JQGU01000025.1_cds_WP_078127289.1_634	28.852	305	330
WP_001067557.1	lcl|NZ_JQGU01000175.1_cds_WP_078127709.1_3285	28.889	270	330
WP_001067557.1	lcl|NZ_JQGU01000009.1_cds_WP_020983205.1_195	27.106	273	330
WP_001067557.1	lcl|NZ_JQGU01000011.1_cds_WP_010577394.1_277	28.159	277	330
WP_001067557.1	lcl|NZ_JQGU01000175.1_cds_WP_078127713.1_3291	29.412	221	330
WP_001067557.1	lcl|NZ_JQGU01000057.1_cds_WP_078123854.1_1547	24.324	333	330
WP_001067557.1	lcl|NZ_JQGU01000058.1_cds_WP_010577477.1_1591	25.306	245	330
WP_001067557.1	lcl|NZ_JQGU01000184.1_cds_WP_010577666.1_3367	26.493	268	330
WP_001067557.1	lcl|NZ_JQGU01000005.1_cds_WP_078127178.1_118	28.745	247	330
WP_001067557.1	lcl|NZ_JQGU01000025.1_cds_WP_010578412.1_631	25.526	333	330
WP_001067557.1	lcl|NZ_JQGU01000157.1_cds_WP_010576694.1_3061	25.352	142	330
WP_001067557.1	lcl|NZ_JQGU01000057.1_cds_WP_020984967.1_1522	24.632	272	330
WP_001067557.1	lcl|NZ_JQGU01000098.1_cds_WP_010578958.1_2297	26.721	247	330
WP_001067557.1	lcl|NZ_JQGU01000109.1_cds_WP_020983113.1_2486	26.014	296	330
WP_001198107.1	lcl|NZ_JQGU01000025.1_cds_WP_010578406.1_638	98.087	366	366
WP_001198107.1	lcl|NZ_JQGU01000025.1_cds_WP_010578405.1_639	40.000	365	366
WP_001198107.1	lcl|NZ_JQGU01000175.1_cds_WP_020984867.1_3296	34.181	354	366
WP_001198107.1	lcl|NZ_JQGU01000057.1_cds_WP_078123852.1_1541	33.333	354	366
WP_001198107.1	lcl|NZ_JQGU01000017.1_cds_WP_010576069.1_450	27.441	379	366
WP_001198107.1	lcl|NZ_JQGU01000166.1_cds_WP_078127690.1_3199	28.011	357	366
WP_001198107.1	lcl|NZ_JQGU01000151.1_cds_WP_010579193.1_3005	30.833	360	366
WP_001198107.1	lcl|NZ_JQGU01000025.1_cds_WP_078127292.1_651	31.287	342	366
WP_001198107.1	lcl|NZ_JQGU01000175.1_cds_WP_078127708.1_3284	27.143	350	366
WP_001198107.1	lcl|NZ_JQGU01000184.1_cds_WP_010577665.1_3368	30.270	185	366
WP_000608291.1	lcl|NZ_JQGU01000025.1_cds_WP_010578405.1_639	95.640	367	367
WP_000608291.1	lcl|NZ_JQGU01000025.1_cds_WP_010578406.1_638	39.726	365	367
WP_000608291.1	lcl|NZ_JQGU01000175.1_cds_WP_020984867.1_3296	40.336	357	367
WP_000608291.1	lcl|NZ_JQGU01000057.1_cds_WP_078123852.1_1541	36.757	370	367
WP_000608291.1	lcl|NZ_JQGU01000151.1_cds_WP_010579193.1_3005	34.383	381	367
WP_000608291.1	lcl|NZ_JQGU01000025.1_cds_WP_078127292.1_651	39.015	264	367
WP_000608291.1	lcl|NZ_JQGU01000017.1_cds_WP_010576069.1_450	30.366	382	367
WP_000608291.1	lcl|NZ_JQGU01000166.1_cds_WP_078127690.1_3199	24.665	373	367
WP_000608291.1	lcl|NZ_JQGU01000175.1_cds_WP_078127708.1_3284	26.269	335	367
WP_000608291.1	lcl|NZ_JQGU01000184.1_cds_WP_010577665.1_3368	26.536	358	367
WP_000689739.1	lcl|NZ_JQGU01000025.1_cds_WP_078124243.1_640	93.199	544	544
WP_000689739.1	lcl|NZ_JQGU01000025.1_cds_WP_078124243.1_640	93.199	544	544
WP_000342716.1	lcl|NZ_JQGU01000025.1_cds_WP_010578402.1_641	95.472	265	265
WP_000342716.1	lcl|NZ_JQGU01000117.1_cds_WP_020984446.1_2639	43.725	247	265
WP_001246623.1	lcl|NZ_JQGU01000025.1_cds_WP_020984841.1_642	91.935	310	310
WP_001246623.1	lcl|NZ_JQGU01000141.1_cds_WP_020984256.1_2884	39.145	304	310
WP_001246623.1	lcl|NZ_JQGU01000072.1_cds_WP_020984128.1_1818	27.036	307	310
WP_001246623.1	lcl|NZ_JQGU01000203.1_cds_WP_078124624.1_3437	25.573	262	310
WP_001246623.1	lcl|NZ_JQGU01000025.1_cds_WP_020984841.1_642	91.935	310	310
WP_001246623.1	lcl|NZ_JQGU01000141.1_cds_WP_020984256.1_2884	39.145	304	310
WP_001246623.1	lcl|NZ_JQGU01000072.1_cds_WP_020984128.1_1818	27.036	307	310
WP_001246623.1	lcl|NZ_JQGU01000203.1_cds_WP_078124624.1_3437	25.573	262	310
WP_000479984.1	lcl|NZ_JQGU01000025.1_cds_WP_010578401.1_643	93.561	264	264
WP_000715958.1	lcl|NZ_JQGU01000025.1_cds_WP_010578400.1_644	95.349	129	131
WP_001088861.1	lcl|NZ_JQGU01000025.1_cds_WP_078124244.1_645	82.069	145	144
WP_001088861.1	lcl|NZ_JQGU01000076.1_cds_WP_004462309.1_1885	41.270	63	144
WP_000517242.1	lcl|NZ_JQGU01000025.1_cds_WP_020984860.1_646	92.760	221	221
WP_000517242.1	lcl|NZ_JQGU01000011.1_cds_WP_078125478.1_305	25.641	78	221
WP_000517242.1	lcl|NZ_JQGU01000156.1_cds_WP_010577879.1_3035	30.769	104	221
WP_000221107.1	lcl|NZ_JQGU01000011.1_cds_WP_078125478.1_305	31.973	147	388
WP_000221107.1	lcl|NZ_JQGU01000156.1_cds_WP_010577878.1_3036	25.728	206	388
WP_000221107.1	lcl|NZ_JQGU01000057.1_cds_WP_020984941.1_1506	32.759	116	388
WP_000221107.1	lcl|NZ_JQGU01000234.1_cds_WP_020983218.1_3528	27.143	210	388
WP_000221107.1	lcl|NZ_JQGU01000115.1_cds_WP_078123687.1_2595	26.389	144	388
WP_000221107.1	lcl|NZ_JQGU01000025.1_cds_WP_020984970.1_648	20.833	240	388
WP_000275679.1	lcl|NZ_JQGU01000175.1_cds_WP_078127716.1_3298	74.092	413	416
WP_000834719.1	lcl|NZ_JQGU01000175.1_cds_WP_078127710.1_3287	46.447	577	605
WP_000834719.1	lcl|NZ_JQGU01000031.1_cds_WP_051201251.1_785	35.356	379	605
WP_000834719.1	lcl|NZ_JQGU01000131.1_cds_WP_010577294.1_2766	40.000	255	605
WP_000834719.1	lcl|NZ_JQGU01000118.1_cds_WP_020983720.1_2655	44.033	243	605
WP_000834719.1	lcl|NZ_JQGU01000139.1_cds_WP_039942826.1_2850	28.037	214	605
WP_000834719.1	lcl|NZ_JQGU01000061.1_cds_WP_004496188.1_1682	30.357	224	605
WP_000834719.1	lcl|NZ_JQGU01000052.1_cds_WP_010578221.1_1385	26.446	242	605
WP_000834719.1	lcl|NZ_JQGU01000083.1_cds_WP_010578084.1_2022	31.760	233	605
WP_000834719.1	lcl|NZ_JQGU01000036.1_cds_WP_078127333.1_960	31.111	225	605
WP_000834719.1	lcl|NZ_JQGU01000136.1_cds_WP_010577538.1_2833	27.753	227	605
WP_000834719.1	lcl|NZ_JQGU01000155.1_cds_WP_020984068.1_3031	29.614	233	605
WP_000834719.1	lcl|NZ_JQGU01000028.1_cds_WP_020984713.1_707	26.582	237	605
WP_000834719.1	lcl|NZ_JQGU01000178.1_cds_WP_078124862.1_3322	27.459	244	605
WP_000834719.1	lcl|NZ_JQGU01000164.1_cds_WP_010576580.1_3176	27.982	218	605
WP_000834719.1	lcl|NZ_JQGU01000032.1_cds_WP_078123785.1_836	28.856	201	605
WP_000834719.1	lcl|NZ_JQGU01000076.1_cds_WP_010578736.1_1898	31.606	193	605
