WP_000340715.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000340715.1_1674	100.000	86	106
WP_000410273.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	100.000	310	314
WP_000410273.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	24.731	279	314
WP_000410273.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	24.691	324	314
WP_000410273.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	23.958	288	314
WP_000410273.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	23.348	227	314
WP_000884059.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000351733.1_2008	40.000	140	185
WP_000884059.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001047905.1_1706	33.898	177	185
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	31.464	321	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	32.063	315	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	31.045	335	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001984071.1_3515	31.475	305	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000649923.1_502	30.183	328	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000567887.1_1726	29.508	305	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000709511.1_3525	29.538	325	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000688696.1_3495	28.975	283	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000410275.1_1675	26.347	334	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001074785.1_2250	29.057	265	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000460023.1_1728	25.632	277	329
WP_000646255.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001003557.1_3766	25.000	332	329
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000043898.1_1725	27.027	185	267
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000842260.1_1745	26.316	190	267
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000667727.1_3466	31.818	110	267
WP_000774259.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000805357.1_722	26.190	210	267
WP_000612799.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000291586.1_2323	26.606	327	509
WP_000612799.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000364507.1_2322	31.111	90	509
WP_000612799.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000291586.1_2323	26.606	327	509
WP_000612799.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000364507.1_2322	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723078.1_1724	22.909	275	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001984071.1_3515	25.735	272	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001003557.1_3766	28.395	243	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000744700.1_326	26.812	276	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000723090.1_1744	23.724	333	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000649923.1_502	28.854	253	330
WP_001067557.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000688696.1_3495	25.681	257	330
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000575178.1_1738	34.262	359	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000041233.1_1685	33.851	322	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002188046.1_3472	27.177	379	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002078520.1_1700	30.256	390	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000538757.1_949	29.692	357	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001117632.1_1682	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001982414.1_3389	31.579	190	366
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000575178.1_1738	36.856	369	367
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002078520.1_1700	31.452	372	367
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000538757.1_949	30.189	371	367
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_000041233.1_1685	34.256	289	367
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002188046.1_3472	30.208	384	367
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001117632.1_1682	33.898	236	367
WP_000608291.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001982414.1_3389	25.698	358	367
WP_000342716.1	lcl|NZ_JAKUHO010000002.1_cds_WP_001002663.1_3022	44.856	243	265
WP_001246623.1	lcl|NZ_JAKUHO010000002.1_cds_WP_002187782.1_2493	38.816	304	310
