WP_000340715.1	lcl|NZ_AHOC02000017.1_cds_WP_004753574.1_959	94.186	86	106
WP_000410273.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	96.497	314	314
WP_000410273.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	25.705	319	314
WP_000410273.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	24.691	324	314
WP_000410273.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	23.843	281	314
WP_000410273.1	lcl|NZ_AHOC02000010.1_cds_WP_004751543.1_2636	24.359	234	314
WP_000604524.1	lcl|NZ_AHOC02000017.1_cds_WP_004777161.1_961	94.247	365	365
WP_000884059.1	lcl|NZ_AHOC02000017.1_cds_WP_004753627.1_962	97.297	185	185
WP_000884059.1	lcl|NZ_AHOC02000009.1_cds_WP_004752075.1_3028	40.714	140	185
WP_000646255.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	97.264	329	329
WP_000646255.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	31.429	315	329
WP_000646255.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	31.045	335	329
WP_000646255.1	lcl|NZ_AHOC02000010.1_cds_WP_004751543.1_2636	31.169	308	329
WP_000646255.1	lcl|NZ_AHOC02000021.1_cds_WP_004755135.1_36	30.816	331	329
WP_000646255.1	lcl|NZ_AHOC02000010.1_cds_WP_004751412.1_2626	29.846	325	329
WP_000646255.1	lcl|NZ_AHOC02000017.1_cds_WP_004755319.1_966	29.316	307	329
WP_000646255.1	lcl|NZ_AHOC02000021.1_cds_WP_004754991.1_178	29.091	275	329
WP_000646255.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	27.239	268	329
WP_000646255.1	lcl|NZ_AHOC02000017.1_cds_WP_002733698.1_1015	27.007	274	329
WP_000646255.1	lcl|NZ_AHOC02000008.1_cds_WP_004767335.1_3119	28.839	267	329
WP_000646255.1	lcl|NZ_AHOC02000014.1_cds_WP_004755140.1_1825	26.230	244	329
WP_000646255.1	lcl|NZ_AHOC02000005.1_cds_WP_004750263.1_3314	25.191	262	329
WP_000646255.1	lcl|NZ_AHOC02000013.1_cds_WP_004755281.1_2072	27.823	248	329
WP_000646255.1	lcl|NZ_AHOC02000017.1_cds_WP_004777131.1_984	23.837	172	329
WP_000774259.1	lcl|NZ_AHOC02000017.1_cds_WP_004754505.1_964	93.258	267	267
WP_000774259.1	lcl|NZ_AHOC02000017.1_cds_WP_004754191.1_1033	25.926	189	267
WP_000774259.1	lcl|NZ_AHOC02000021.1_cds_WP_004760150.1_200	27.461	193	267
WP_000774259.1	lcl|NZ_AHOC02000010.1_cds_WP_004758210.1_2722	26.190	210	267
WP_000612799.1	lcl|NZ_AHOC02000017.1_cds_WP_004777106.1_965	97.053	509	509
WP_000612799.1	lcl|NZ_AHOC02000008.1_cds_WP_004751764.1_3191	27.523	327	509
WP_000612799.1	lcl|NZ_AHOC02000008.1_cds_WP_004752264.1_3190	31.111	90	509
WP_000612799.1	lcl|NZ_AHOC02000017.1_cds_WP_004777106.1_965	97.053	509	509
WP_000612799.1	lcl|NZ_AHOC02000008.1_cds_WP_004751764.1_3191	27.523	327	509
WP_000612799.1	lcl|NZ_AHOC02000008.1_cds_WP_004752264.1_3190	31.111	90	509
WP_001067557.1	lcl|NZ_AHOC02000017.1_cds_WP_004755319.1_966	96.364	330	330
WP_001067557.1	lcl|NZ_AHOC02000010.1_cds_WP_004751543.1_2636	26.568	271	330
WP_001067557.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	27.541	305	330
WP_001067557.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	24.642	349	330
WP_001067557.1	lcl|NZ_AHOC02000014.1_cds_WP_004755140.1_1825	27.572	243	330
WP_001067557.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	26.812	276	330
WP_001067557.1	lcl|NZ_AHOC02000021.1_cds_WP_004755135.1_36	28.854	253	330
WP_001067557.1	lcl|NZ_AHOC02000021.1_cds_WP_004754991.1_178	25.551	227	330
WP_001067557.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	25.000	328	330
WP_001067557.1	lcl|NZ_AHOC02000013.1_cds_WP_004755281.1_2072	23.973	292	330
WP_001198107.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	95.902	366	366
WP_001198107.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	39.178	365	366
WP_001198107.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	33.811	349	366
WP_001198107.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	32.461	382	366
WP_001198107.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	27.968	379	366
WP_001198107.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	29.972	357	366
WP_001198107.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	32.105	190	366
WP_000608291.1	lcl|NZ_AHOC02000017.1_cds_WP_004753525.1_968	96.185	367	367
WP_000608291.1	lcl|NZ_AHOC02000017.1_cds_WP_004754883.1_967	39.726	365	367
WP_000608291.1	lcl|NZ_AHOC02000017.1_cds_WP_004753906.1_1026	36.261	353	367
WP_000608291.1	lcl|NZ_AHOC02000017.1_cds_WP_004754985.1_985	32.213	357	367
WP_000608291.1	lcl|NZ_AHOC02000016.1_cds_WP_004759165.1_1244	30.352	369	367
WP_000608291.1	lcl|NZ_AHOC02000021.1_cds_WP_004754030.1_194	30.649	385	367
WP_000608291.1	lcl|NZ_AHOC02000016.1_cds_WP_004771239.1_1170	25.419	358	367
WP_000689739.1	lcl|NZ_AHOC02000017.1_cds_WP_004755296.1_969	91.544	544	544
WP_000689739.1	lcl|NZ_AHOC02000017.1_cds_WP_004755296.1_969	91.544	544	544
WP_000342716.1	lcl|NZ_AHOC02000017.1_cds_WP_002740998.1_970	94.717	265	265
WP_000342716.1	lcl|NZ_AHOC02000016.1_cds_WP_004755702.1_1523	45.344	247	265
WP_001246623.1	lcl|NZ_AHOC02000017.1_cds_WP_004777170.1_971	94.194	310	310
WP_001246623.1	lcl|NZ_AHOC02000020.1_cds_WP_004751322.1_528	39.145	304	310
WP_001246623.1	lcl|NZ_AHOC02000014.1_cds_WP_004754016.1_1709	25.497	302	310
WP_001246623.1	lcl|NZ_AHOC02000009.1_cds_WP_004752420.1_3096	24.809	262	310
WP_001246623.1	lcl|NZ_AHOC02000017.1_cds_WP_004777170.1_971	94.194	310	310
WP_001246623.1	lcl|NZ_AHOC02000020.1_cds_WP_004751322.1_528	39.145	304	310
WP_001246623.1	lcl|NZ_AHOC02000014.1_cds_WP_004754016.1_1709	25.497	302	310
WP_001246623.1	lcl|NZ_AHOC02000009.1_cds_WP_004752420.1_3096	24.809	262	310
WP_000479984.1	lcl|NZ_AHOC02000017.1_cds_WP_004754589.1_972	95.076	264	264
WP_000715958.1	lcl|NZ_AHOC02000017.1_cds_WP_002733551.1_973	96.124	129	131
WP_001088861.1	lcl|NZ_AHOC02000017.1_cds_WP_004777167.1_974	98.611	144	144
WP_001088861.1	lcl|NZ_AHOC02000012.1_cds_WP_004756253.1_2374	44.643	56	144
WP_000517242.1	lcl|NZ_AHOC02000017.1_cds_WP_002740917.1_975	95.475	221	221
WP_000517242.1	lcl|NZ_AHOC02000013.1_cds_WP_004759758.1_2219	26.923	78	221
WP_000517242.1	lcl|NZ_AHOC02000020.1_cds_WP_004751308.1_549	27.523	109	221
WP_000721883.1	lcl|NZ_AHOC02000017.1_cds_WP_004777131.1_984	27.511	229	283
WP_000221107.1	lcl|NZ_AHOC02000013.1_cds_WP_004759758.1_2219	31.973	147	388
WP_000221107.1	lcl|NZ_AHOC02000020.1_cds_WP_004751353.1_550	32.867	143	388
WP_000221107.1	lcl|NZ_AHOC02000017.1_cds_WP_004754038.1_1003	31.111	135	388
WP_000221107.1	lcl|NZ_AHOC02000002.1_cds_WP_004760816.1_3360	28.000	150	388
WP_000221107.1	lcl|NZ_AHOC02000017.1_cds_WP_004754521.1_1010	33.333	84	388
WP_000406134.1	lcl|NZ_AHOC02000017.1_cds_WP_004754989.1_979	77.688	372	372
WP_000275679.1	lcl|NZ_AHOC02000017.1_cds_WP_004755033.1_981	29.863	365	416
WP_000275679.1	lcl|NZ_AHOC02000017.1_cds_WP_004761600.1_982	30.165	242	416
WP_000834719.1	lcl|NZ_AHOC02000013.1_cds_WP_004754744.1_2054	34.010	394	605
WP_000834719.1	lcl|NZ_AHOC02000016.1_cds_WP_004767541.1_1220	41.296	247	605
WP_000834719.1	lcl|NZ_AHOC02000013.1_cds_WP_004755367.1_2276	44.495	218	605
WP_000834719.1	lcl|NZ_AHOC02000017.1_cds_WP_004754165.1_983	32.143	280	605
WP_000834719.1	lcl|NZ_AHOC02000014.1_cds_WP_004754759.1_1812	31.933	238	605
WP_000834719.1	lcl|NZ_AHOC02000008.1_cds_WP_016749953.1_3185	31.390	223	605
WP_000834719.1	lcl|NZ_AHOC02000002.1_cds_WP_004750725.1_3499	29.752	242	605
WP_000834719.1	lcl|NZ_AHOC02000014.1_cds_WP_004755651.1_1912	28.205	234	605
WP_000834719.1	lcl|NZ_AHOC02000021.1_cds_WP_004754327.1_280	25.714	245	605
WP_000834719.1	lcl|NZ_AHOC02000002.1_cds_WP_004759288.1_3406	29.339	242	605
WP_000834719.1	lcl|NZ_AHOC02000009.1_cds_WP_004752570.1_3007	30.088	226	605
WP_000834719.1	lcl|NZ_AHOC02000020.1_cds_WP_004761858.1_386	29.224	219	605
WP_000834719.1	lcl|NZ_AHOC02000014.1_cds_WP_004751633.1_1849	27.459	244	605
WP_000834719.1	lcl|NZ_AHOC02000009.1_cds_WP_004767337.1_3027	31.092	238	605
WP_000834719.1	lcl|NZ_AHOC02000010.1_cds_WP_004761397.1_2658	29.688	192	605
WP_000834719.1	lcl|NZ_AHOC02000016.1_cds_WP_004755898.1_1482	24.016	254	605
