WP_000340715.1	lcl|NZ_FTNA01000004.1_cds_WP_000340715.1_3466	100.000	86	106
WP_000410273.1	lcl|NZ_FTNA01000004.1_cds_WP_000410273.1_3465	100.000	314	314
WP_000410273.1	lcl|NZ_FTNA01000004.1_cds_WP_000093099.1_3445	46.988	83	314
WP_000410273.1	lcl|NZ_FTNA01000004.1_cds_WP_000646250.1_3462	25.705	319	314
WP_000410273.1	lcl|NZ_FTNA01000010.1_cds_WP_000744700.1_2122	24.691	324	314
WP_000410273.1	lcl|NZ_FTNA01000004.1_cds_WP_000600889.1_3436	25.269	186	314
WP_000410273.1	lcl|NZ_FTNA01000004.1_cds_WP_000723090.1_3383	23.958	288	314
WP_000410273.1	lcl|NZ_FTNA01000004.1_cds_WP_001067557.1_3459	24.695	328	314
WP_000604524.1	lcl|NZ_FTNA01000004.1_cds_WP_000604524.1_3464	99.726	365	365
WP_000884059.1	lcl|NZ_FTNA01000004.1_cds_WP_000884059.1_3463	100.000	185	185
WP_000884059.1	lcl|NZ_FTNA01000002.1_cds_WP_000351733.1_988	40.000	140	185
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000646250.1_3462	98.480	329	329
WP_000646255.1	lcl|NZ_FTNA01000010.1_cds_WP_000744700.1_2122	32.063	315	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000723090.1_3383	31.045	335	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000600889.1_3436	34.109	258	329
WP_000646255.1	lcl|NZ_FTNA01000025.1_cds_WP_001984071.1_2884	31.475	305	329
WP_000646255.1	lcl|NZ_FTNA01000012.1_cds_WP_000649925.1_2353	30.183	328	329
WP_000646255.1	lcl|NZ_FTNA01000049.1_cds_WP_000709511.1_15	29.538	325	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000601375.1_3409	25.091	275	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_001067557.1_3459	30.350	257	329
WP_000646255.1	lcl|NZ_FTNA01000025.1_cds_BW942_RS16570_2864	28.975	283	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000475904.1_3400	27.737	274	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000410273.1_3465	26.019	319	329
WP_000646255.1	lcl|NZ_FTNA01000002.1_cds_WP_001074785.1_1192	29.057	265	329
WP_000646255.1	lcl|NZ_FTNA01000017.1_cds_WP_001003555.1_2049	25.148	338	329
WP_000646255.1	lcl|NZ_FTNA01000004.1_cds_WP_000487322.1_3411	27.077	325	329
WP_000774259.1	lcl|NZ_FTNA01000004.1_cds_WP_000774262.1_3461	98.127	267	267
WP_000774259.1	lcl|NZ_FTNA01000004.1_cds_WP_000859505.1_3412	25.820	244	267
WP_000774259.1	lcl|NZ_FTNA01000004.1_cds_WP_002969399.1_3431	24.786	234	267
WP_000774259.1	lcl|NZ_FTNA01000004.1_cds_WP_000842260.1_3382	26.316	190	267
WP_000774259.1	lcl|NZ_FTNA01000022.1_cds_WP_000667727.1_932	31.818	110	267
WP_000774259.1	lcl|NZ_FTNA01000003.1_cds_WP_000805357.1_1327	26.190	210	267
WP_000612799.1	lcl|NZ_FTNA01000004.1_cds_WP_000612797.1_3460	98.821	509	509
WP_000612799.1	lcl|NZ_FTNA01000018.1_cds_WP_000291591.1_522	26.606	327	509
WP_000612799.1	lcl|NZ_FTNA01000018.1_cds_WP_000364507.1_521	31.111	90	509
WP_000612799.1	lcl|NZ_FTNA01000004.1_cds_WP_000612797.1_3460	98.821	509	509
WP_000612799.1	lcl|NZ_FTNA01000018.1_cds_WP_000291591.1_522	26.606	327	509
WP_000612799.1	lcl|NZ_FTNA01000018.1_cds_WP_000364507.1_521	31.111	90	509
WP_001067557.1	lcl|NZ_FTNA01000004.1_cds_WP_001067557.1_3459	100.000	330	330
WP_001067557.1	lcl|NZ_FTNA01000004.1_cds_WP_000646250.1_3462	28.664	307	330
WP_001067557.1	lcl|NZ_FTNA01000004.1_cds_WP_000600889.1_3436	26.316	266	330
WP_001067557.1	lcl|NZ_FTNA01000025.1_cds_WP_001984071.1_2884	25.735	272	330
WP_001067557.1	lcl|NZ_FTNA01000017.1_cds_WP_001003555.1_2049	28.395	243	330
WP_001067557.1	lcl|NZ_FTNA01000010.1_cds_WP_000744700.1_2122	26.812	276	330
WP_001067557.1	lcl|NZ_FTNA01000004.1_cds_WP_000723090.1_3383	23.724	333	330
WP_001067557.1	lcl|NZ_FTNA01000012.1_cds_WP_000649925.1_2353	28.854	253	330
WP_001067557.1	lcl|NZ_FTNA01000025.1_cds_BW942_RS16570_2864	25.681	257	330
WP_001067557.1	lcl|NZ_FTNA01000004.1_cds_WP_000601375.1_3409	26.545	275	330
WP_001067557.1	lcl|NZ_FTNA01000004.1_cds_WP_000410273.1_3465	24.695	328	330
WP_001198107.1	lcl|NZ_FTNA01000004.1_cds_WP_001198107.1_3458	100.000	366	366
WP_001198107.1	lcl|NZ_FTNA01000004.1_cds_WP_000608295.1_3457	39.726	365	366
WP_001198107.1	lcl|NZ_FTNA01000004.1_cds_WP_000575178.1_3389	34.262	359	366
WP_001198107.1	lcl|NZ_FTNA01000025.1_cds_WP_001281953.1_2850	27.441	379	366
WP_001198107.1	lcl|NZ_FTNA01000004.1_cds_WP_000346036.1_3428	28.090	356	366
WP_001198107.1	lcl|NZ_FTNA01000004.1_cds_WP_000582222.1_3447	31.111	360	366
WP_001198107.1	lcl|NZ_FTNA01000007.1_cds_WP_000538752.1_230	29.692	357	366
WP_001198107.1	lcl|NZ_FTNA01000004.1_cds_WP_000947844.1_3435	26.667	345	366
WP_001198107.1	lcl|NZ_FTNA01000009.1_cds_WP_001982414.1_2605	31.579	190	366
WP_000608291.1	lcl|NZ_FTNA01000004.1_cds_WP_000608295.1_3457	99.455	367	367
WP_000608291.1	lcl|NZ_FTNA01000004.1_cds_WP_001198107.1_3458	39.452	365	367
WP_000608291.1	lcl|NZ_FTNA01000004.1_cds_WP_000575178.1_3389	36.856	369	367
WP_000608291.1	lcl|NZ_FTNA01000007.1_cds_WP_000538752.1_230	30.189	371	367
WP_000608291.1	lcl|NZ_FTNA01000004.1_cds_WP_000582222.1_3447	36.278	317	367
WP_000608291.1	lcl|NZ_FTNA01000025.1_cds_WP_001281953.1_2850	30.208	384	367
WP_000608291.1	lcl|NZ_FTNA01000004.1_cds_WP_000346036.1_3428	24.734	376	367
WP_000608291.1	lcl|NZ_FTNA01000004.1_cds_WP_000947844.1_3435	26.404	356	367
WP_000608291.1	lcl|NZ_FTNA01000009.1_cds_WP_001982414.1_2605	25.698	358	367
WP_000689739.1	lcl|NZ_FTNA01000004.1_cds_WP_000689743.1_3456	99.081	544	544
WP_000689739.1	lcl|NZ_FTNA01000004.1_cds_WP_000689743.1_3456	99.081	544	544
WP_000342716.1	lcl|NZ_FTNA01000004.1_cds_WP_017861862.1_3455	99.245	265	265
WP_000342716.1	lcl|NZ_FTNA01000047.1_cds_WP_001002663.1_37	44.856	243	265
WP_001246623.1	lcl|NZ_FTNA01000004.1_cds_WP_001246618.1_3454	95.806	310	310
WP_001246623.1	lcl|NZ_FTNA01000035.1_cds_WP_000501205.1_2839	38.816	304	310
WP_001246623.1	lcl|NZ_FTNA01000034.1_cds_WP_001183723.1_1806	25.163	306	310
WP_001246623.1	lcl|NZ_FTNA01000016.1_cds_WP_000279894.1_2236	24.809	262	310
WP_001246623.1	lcl|NZ_FTNA01000004.1_cds_WP_001246618.1_3454	95.806	310	310
WP_001246623.1	lcl|NZ_FTNA01000035.1_cds_WP_000501205.1_2839	38.816	304	310
WP_001246623.1	lcl|NZ_FTNA01000034.1_cds_WP_001183723.1_1806	25.163	306	310
WP_001246623.1	lcl|NZ_FTNA01000016.1_cds_WP_000279894.1_2236	24.809	262	310
WP_000479984.1	lcl|NZ_FTNA01000004.1_cds_WP_000479982.1_3453	99.242	264	264
WP_000715958.1	lcl|NZ_FTNA01000004.1_cds_WP_000715958.1_3452	100.000	131	131
WP_001088861.1	lcl|NZ_FTNA01000004.1_cds_WP_001088866.1_3451	98.611	144	144
WP_001088861.1	lcl|NZ_FTNA01000001.1_cds_BW942_RS00280_658	42.857	56	144
WP_000517242.1	lcl|NZ_FTNA01000004.1_cds_WP_000517242.1_3450	100.000	221	221
WP_000517242.1	lcl|NZ_FTNA01000010.1_cds_WP_001082180.1_2093	28.205	78	221
WP_000517242.1	lcl|NZ_FTNA01000044.1_cds_WP_001069834.1_2896	27.523	109	221
WP_000221107.1	lcl|NZ_FTNA01000010.1_cds_WP_001082180.1_2093	31.973	147	388
WP_000221107.1	lcl|NZ_FTNA01000044.1_cds_WP_000347681.1_2895	32.867	143	388
WP_000221107.1	lcl|NZ_FTNA01000004.1_cds_WP_002082140.1_3424	33.621	116	388
WP_000221107.1	lcl|NZ_FTNA01000013.1_cds_WP_000402845.1_1788	27.211	147	388
WP_000221107.1	lcl|NZ_FTNA01000004.1_cds_WP_001206409.1_3440	27.211	147	388
WP_000221107.1	lcl|NZ_FTNA01000004.1_cds_WP_001015422.1_3448	24.646	353	388
WP_000275679.1	lcl|NZ_FTNA01000004.1_cds_WP_001106774.1_3443	73.012	415	416
WP_000834719.1	lcl|NZ_FTNA01000004.1_cds_WP_000834715.1_3442	99.669	605	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000172202.1_298	34.264	394	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000667646.1_255	41.870	246	605
WP_000834719.1	lcl|NZ_FTNA01000028.1_cds_WP_000828455.1_1968	44.954	218	605
WP_000834719.1	lcl|NZ_FTNA01000017.1_cds_WP_001052498.1_2028	32.353	238	605
WP_000834719.1	lcl|NZ_FTNA01000018.1_cds_WP_000047473.1_516	30.942	223	605
WP_000834719.1	lcl|NZ_FTNA01000005.1_cds_WP_082279635.1_2972	30.041	243	605
WP_000834719.1	lcl|NZ_FTNA01000006.1_cds_WP_000598571.1_1641	28.205	234	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000942282.1_312	27.848	237	605
WP_000834719.1	lcl|NZ_FTNA01000033.1_cds_WP_000536762.1_2586	30.769	208	605
WP_000834719.1	lcl|NZ_FTNA01000002.1_cds_WP_000666552.1_1009	30.088	226	605
WP_000834719.1	lcl|NZ_FTNA01000013.1_cds_WP_001161019.1_1739	28.807	243	605
WP_000834719.1	lcl|NZ_FTNA01000043.1_cds_WP_000619175.1_3702	27.459	244	605
WP_000834719.1	lcl|NZ_FTNA01000003.1_cds_WP_001288326.1_1401	29.688	192	605
WP_000834719.1	lcl|NZ_FTNA01000002.1_cds_WP_001089500.1_989	30.085	236	605
WP_000834719.1	lcl|NZ_FTNA01000021.1_cds_WP_001982953.1_574	24.125	257	605
WP_000834719.1	lcl|NZ_FTNA01000008.1_cds_WP_000184524.1_2548	31.731	208	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000136057.1_206	26.484	219	605
WP_000834719.1	lcl|NZ_FTNA01000004.1_cds_WP_000834715.1_3442	99.669	605	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000172202.1_298	34.264	394	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000667646.1_255	41.870	246	605
WP_000834719.1	lcl|NZ_FTNA01000028.1_cds_WP_000828455.1_1968	44.954	218	605
WP_000834719.1	lcl|NZ_FTNA01000017.1_cds_WP_001052498.1_2028	32.353	238	605
WP_000834719.1	lcl|NZ_FTNA01000018.1_cds_WP_000047473.1_516	30.942	223	605
WP_000834719.1	lcl|NZ_FTNA01000005.1_cds_WP_082279635.1_2972	30.041	243	605
WP_000834719.1	lcl|NZ_FTNA01000006.1_cds_WP_000598571.1_1641	28.205	234	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000942282.1_312	27.848	237	605
WP_000834719.1	lcl|NZ_FTNA01000033.1_cds_WP_000536762.1_2586	30.769	208	605
WP_000834719.1	lcl|NZ_FTNA01000002.1_cds_WP_000666552.1_1009	30.088	226	605
WP_000834719.1	lcl|NZ_FTNA01000013.1_cds_WP_001161019.1_1739	28.807	243	605
WP_000834719.1	lcl|NZ_FTNA01000043.1_cds_WP_000619175.1_3702	27.459	244	605
WP_000834719.1	lcl|NZ_FTNA01000003.1_cds_WP_001288326.1_1401	29.688	192	605
WP_000834719.1	lcl|NZ_FTNA01000002.1_cds_WP_001089500.1_989	30.085	236	605
WP_000834719.1	lcl|NZ_FTNA01000021.1_cds_WP_001982953.1_574	24.125	257	605
WP_000834719.1	lcl|NZ_FTNA01000008.1_cds_WP_000184524.1_2548	31.731	208	605
WP_000834719.1	lcl|NZ_FTNA01000007.1_cds_WP_000136057.1_206	26.484	219	605
WP_000799637.1	lcl|NZ_FTNA01000004.1_cds_WP_000799638.1_3441	99.296	142	142
WP_000799637.1	lcl|NZ_FTNA01000004.1_cds_WP_000343398.1_3390	31.655	139	142
WP_001206408.1	lcl|NZ_FTNA01000004.1_cds_WP_001206409.1_3440	99.590	244	244
WP_001206408.1	lcl|NZ_FTNA01000044.1_cds_WP_000347681.1_2895	25.000	152	244
WP_001206408.1	lcl|NZ_FTNA01000044.1_cds_WP_001069834.1_2896	30.357	168	244
WP_001206408.1	lcl|NZ_FTNA01000004.1_cds_WP_000661932.1_3415	32.075	106	244
WP_000579813.1	lcl|NZ_FTNA01000004.1_cds_WP_000579821.1_3439	99.671	304	315
WP_000579813.1	lcl|NZ_FTNA01000037.1_cds_WP_000840858.1_2270	32.484	314	315
WP_000579813.1	lcl|NZ_FTNA01000003.1_cds_WP_000868621.1_1305	32.381	105	315
WP_000579813.1	lcl|NZ_FTNA01000004.1_cds_WP_000282880.1_3387	30.769	91	315
WP_001052314.1	lcl|NZ_FTNA01000004.1_cds_WP_001052315.1_3438	99.820	557	557
WP_000132018.1	lcl|NZ_FTNA01000004.1_cds_WP_000132016.1_3437	97.807	228	228
WP_000132018.1	lcl|NZ_FTNA01000004.1_cds_WP_001046757.1_3427	35.909	220	228
WP_000132018.1	lcl|NZ_FTNA01000007.1_cds_WP_000721859.1_212	32.075	106	228
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000600889.1_3436	99.697	330	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000646250.1_3462	31.034	319	330
WP_000600891.1	lcl|NZ_FTNA01000012.1_cds_WP_000649925.1_2353	29.446	343	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000723090.1_3383	28.614	339	330
WP_000600891.1	lcl|NZ_FTNA01000025.1_cds_WP_001984071.1_2884	28.391	317	330
WP_000600891.1	lcl|NZ_FTNA01000010.1_cds_WP_000744700.1_2122	28.182	330	330
WP_000600891.1	lcl|NZ_FTNA01000049.1_cds_WP_000709511.1_15	25.234	321	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_001067557.1_3459	26.692	266	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000487322.1_3411	26.409	337	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000475904.1_3400	33.333	129	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000410273.1_3465	23.636	275	330
WP_000600891.1	lcl|NZ_FTNA01000004.1_cds_WP_000601375.1_3409	21.843	293	330
WP_000600891.1	lcl|NZ_FTNA01000017.1_cds_WP_001003555.1_2049	27.222	180	330
WP_000947841.1	lcl|NZ_FTNA01000004.1_cds_WP_000947844.1_3435	95.607	387	387
WP_000947841.1	lcl|NZ_FTNA01000025.1_cds_WP_001281953.1_2850	28.796	382	387
WP_000947841.1	lcl|NZ_FTNA01000004.1_cds_WP_000582222.1_3447	29.882	338	387
WP_000947841.1	lcl|NZ_FTNA01000004.1_cds_WP_000575178.1_3389	29.388	245	387
WP_000947841.1	lcl|NZ_FTNA01000004.1_cds_WP_000608295.1_3457	25.843	356	387
WP_000947841.1	lcl|NZ_FTNA01000004.1_cds_WP_001198107.1_3458	26.361	349	387
WP_000947841.1	lcl|NZ_FTNA01000004.1_cds_WP_000346036.1_3428	26.102	295	387
