WP_000340715.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	25.402	311	314
WP_000410273.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVA010000006.1_cds_WP_026054882.1_3023	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733646.1_3022	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVA010000003.1_cds_WP_002721790.1_1888	36.301	146	185
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	97.568	329	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	31.343	335	329
WP_000646255.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	30.159	315	329
WP_000646255.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	30.868	311	329
WP_000646255.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	27.566	341	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733638.1_2984	27.874	348	329
WP_000646255.1	lcl|NZ_JADDVA010000075.1_cds_WP_002741146.1_3067	29.260	311	329
WP_000646255.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728316.1_3090	27.879	330	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733546.1_2955	25.000	268	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740721.1_3018	28.990	307	329
WP_000646255.1	lcl|NZ_JADDVA010000008.1_cds_WP_002732331.1_3293	25.369	339	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	27.711	249	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733698.1_2947	27.007	274	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002744551.1_2990	28.519	270	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	23.659	317	329
WP_000646255.1	lcl|NZ_JADDVA010000060.1_cds_WP_002740236.1_2789	26.792	265	329
WP_000646255.1	lcl|NZ_JADDVA010000004.1_cds_WP_002721725.1_2320	25.076	331	329
WP_000646255.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739935.1_2408	27.711	249	329
WP_000646255.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733757.1_2957	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733627.1_3020	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740926.1_2979	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVA010000006.1_cds_WP_002738295.1_2958	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVA010000006.1_cds_WP_002727921.1_2929	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVA010000024.1_cds_WP_002729040.1_1116	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVA010000028.1_cds_WP_002729513.1_1299	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVA010000002.1_cds_WP_002766579.1_1473	25.000	208	267
WP_000612799.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740779.1_3019	96.857	509	509
WP_000612799.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728536.1_2703	26.791	321	509
WP_000612799.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728534.1_2704	31.111	90	509
WP_000612799.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740779.1_3019	96.857	509	509
WP_000612799.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728536.1_2703	26.791	321	509
WP_000612799.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728534.1_2704	31.111	90	509
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740721.1_3018	95.152	330	330
WP_001067557.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	26.740	273	330
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	28.990	307	330
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	30.317	221	330
WP_001067557.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	27.425	299	330
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	26.183	317	330
WP_001067557.1	lcl|NZ_JADDVA010000008.1_cds_WP_002732331.1_3293	27.193	228	330
WP_001067557.1	lcl|NZ_JADDVA010000004.1_cds_WP_002721725.1_2320	24.898	245	330
WP_001067557.1	lcl|NZ_JADDVA010000075.1_cds_WP_002741146.1_3067	27.303	304	330
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733546.1_2955	25.275	273	330
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733638.1_2984	25.965	285	330
WP_001067557.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	24.540	326	330
WP_001067557.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	24.648	142	330
WP_001067557.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739935.1_2408	26.351	296	330
WP_001067557.1	lcl|NZ_JADDVA010000060.1_cds_WP_002740236.1_2789	26.337	243	330
WP_001067557.1	lcl|NZ_JADDVA010000039.1_cds_WP_002739707.1_1875	25.781	128	330
WP_001198107.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740826.1_3017	95.628	366	366
WP_001198107.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740861.1_3016	39.452	365	366
WP_001198107.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733737.1_2996	33.616	354	366
WP_001198107.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740294.1_2936	32.861	353	366
WP_001198107.1	lcl|NZ_JADDVA010000024.1_cds_WP_002728994.1_1122	27.778	378	366
WP_001198107.1	lcl|NZ_JADDVA010000007.1_cds_WP_002738884.1_3136	30.471	361	366
WP_001198107.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733599.1_2983	25.490	357	366
WP_001198107.1	lcl|NZ_JADDVA010000008.1_cds_WP_002724641.1_3292	30.270	185	366
WP_000608291.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740861.1_3016	95.368	367	367
