WP_000340715.1	lcl|NZ_AFJX02000187.1_cds_WP_000340715.1_654	100.000	86	106
WP_000410273.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	100.000	314	314
WP_000410273.1	lcl|NZ_AFJX02000187.1_cds_WP_000093099.1_675	46.988	83	314
WP_000410273.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	25.705	319	314
WP_000410273.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	24.691	324	314
WP_000410273.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	25.269	186	314
WP_000410273.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	23.958	288	314
WP_000410273.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	24.695	328	314
WP_000604524.1	lcl|NZ_AFJX02000187.1_cds_WP_000604524.1_656	99.726	365	365
WP_000884059.1	lcl|NZ_AFJX02000187.1_cds_WP_000884059.1_657	100.000	185	185
WP_000884059.1	lcl|NZ_AFJX02000165.1_cds_WP_000351733.1_1285	40.000	140	185
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	98.480	329	329
WP_000646255.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	32.063	315	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	31.045	335	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	34.109	258	329
WP_000646255.1	lcl|NZ_AFJX02000045.1_cds_WP_001984071.1_3441	31.475	305	329
WP_000646255.1	lcl|NZ_AFJX02000073.1_cds_WP_000649925.1_2945	30.183	328	329
WP_000646255.1	lcl|NZ_AFJX02000044.1_cds_WP_000709511.1_3446	29.538	325	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000601375.1_711	25.091	275	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	30.350	257	329
WP_000646255.1	lcl|NZ_AFJX02000149.1_cds_WP_000688695.1_1820	28.975	283	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000475904.1_720	27.737	274	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	26.019	319	329
WP_000646255.1	lcl|NZ_AFJX02000161.1_cds_WP_001074785.1_1416	29.057	265	329
WP_000646255.1	lcl|NZ_AFJX02000046.1_cds_WP_001003555.1_3437	25.148	338	329
WP_000646255.1	lcl|NZ_AFJX02000187.1_cds_WP_000487322.1_709	27.077	325	329
WP_000774259.1	lcl|NZ_AFJX02000187.1_cds_WP_000774262.1_659	98.127	267	267
WP_000774259.1	lcl|NZ_AFJX02000187.1_cds_WP_000859505.1_708	25.820	244	267
WP_000774259.1	lcl|NZ_AFJX02000187.1_cds_WP_000800438.1_689	24.786	234	267
WP_000774259.1	lcl|NZ_AFJX02000187.1_cds_WP_000842260.1_738	26.316	190	267
WP_000774259.1	lcl|NZ_AFJX02000178.1_cds_WP_000667727.1_962	31.818	110	267
WP_000774259.1	lcl|NZ_AFJX02000167.1_cds_WP_000805357.1_1193	26.190	210	267
WP_000612799.1	lcl|NZ_AFJX02000187.1_cds_WP_000612797.1_660	98.821	509	509
WP_000612799.1	lcl|NZ_AFJX02000151.1_cds_WP_000291591.1_1743	26.606	327	509
WP_000612799.1	lcl|NZ_AFJX02000151.1_cds_WP_000364507.1_1742	31.111	90	509
WP_000612799.1	lcl|NZ_AFJX02000187.1_cds_WP_000612797.1_660	98.821	509	509
WP_000612799.1	lcl|NZ_AFJX02000151.1_cds_WP_000291591.1_1743	26.606	327	509
WP_000612799.1	lcl|NZ_AFJX02000151.1_cds_WP_000364507.1_1742	31.111	90	509
WP_001067557.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	100.000	330	330
WP_001067557.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	28.664	307	330
WP_001067557.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	26.316	266	330
WP_001067557.1	lcl|NZ_AFJX02000045.1_cds_WP_001984071.1_3441	25.735	272	330
WP_001067557.1	lcl|NZ_AFJX02000046.1_cds_WP_001003555.1_3437	28.395	243	330
WP_001067557.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	26.812	276	330
WP_001067557.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	23.724	333	330
WP_001067557.1	lcl|NZ_AFJX02000073.1_cds_WP_000649925.1_2945	28.854	253	330
WP_001067557.1	lcl|NZ_AFJX02000149.1_cds_WP_000688695.1_1820	25.681	257	330
WP_001067557.1	lcl|NZ_AFJX02000187.1_cds_WP_000601375.1_711	26.545	275	330
WP_001067557.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	24.695	328	330
WP_001198107.1	lcl|NZ_AFJX02000187.1_cds_WP_001198107.1_662	100.000	366	366
WP_001198107.1	lcl|NZ_AFJX02000187.1_cds_WP_000608295.1_663	39.726	365	366
WP_001198107.1	lcl|NZ_AFJX02000187.1_cds_WP_000575178.1_731	34.262	359	366
WP_001198107.1	lcl|NZ_AFJX02000189.1_cds_WP_001281953.1_623	27.441	379	366
WP_001198107.1	lcl|NZ_AFJX02000187.1_cds_WP_000346036.1_692	28.090	356	366
WP_001198107.1	lcl|NZ_AFJX02000187.1_cds_WP_000582222.1_673	31.111	360	366
WP_001198107.1	lcl|NZ_AFJX02000159.1_cds_WP_000538752.1_1448	29.692	357	366
WP_001198107.1	lcl|NZ_AFJX02000187.1_cds_WP_000947844.1_685	26.667	345	366
