WP_000340715.1	lcl|NZ_RQFM01000027.1_cds_WP_035983633.1_2262	61.538	78	106
WP_000410273.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	80.645	310	314
WP_000410273.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	27.389	314	314
WP_000410273.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	24.074	324	314
WP_000410273.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	22.989	261	314
WP_000410273.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	23.529	170	314
WP_000410273.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	22.741	321	314
WP_000884059.1	lcl|NZ_RQFM01000022.1_cds_WP_135749621.1_72	30.909	165	185
WP_000646255.1	lcl|NZ_RQFM01000008.1_cds_WP_135748927.1_3331	31.210	314	329
WP_000646255.1	lcl|NZ_RQFM01000022.1_cds_WP_135748100.1_1325	30.351	313	329
WP_000646255.1	lcl|NZ_RQFM01000023.1_cds_WP_135749866.1_3074	28.869	336	329
WP_000646255.1	lcl|NZ_RQFM01000027.1_cds_WP_135748743.1_2264	27.859	341	329
WP_000646255.1	lcl|NZ_RQFM01000006.1_cds_WP_135748906.1_3047	27.796	313	329
WP_000646255.1	lcl|NZ_RQFM01000006.1_cds_WP_135696004.1_2663	25.857	321	329
WP_000646255.1	lcl|NZ_RQFM01000006.1_cds_WP_135749550.1_2731	29.134	254	329
WP_000646255.1	lcl|NZ_RQFM01000027.1_cds_WP_135748742.1_2265	24.843	318	329
WP_000646255.1	lcl|NZ_RQFM01000008.1_cds_WP_135747765.1_3384	31.174	247	329
WP_000646255.1	lcl|NZ_RQFM01000027.1_cds_WP_135747942.1_2322	25.000	260	329
WP_000646255.1	lcl|NZ_RQFM01000019.1_cds_WP_135749799.1_3656	27.374	179	329
WP_000646255.1	lcl|NZ_RQFM01000023.1_cds_WP_208727372.1_3063	26.407	231	329
WP_000646255.1	lcl|NZ_RQFM01000027.1_cds_WP_135750024.1_2282	22.945	292	329
WP_000646255.1	lcl|NZ_RQFM01000006.1_cds_WP_135749044.1_2723	24.000	250	329
WP_000646255.1	lcl|NZ_RQFM01000027.1_cds_WP_135747429.1_2275	31.461	89	329
