WP_000340715.1	lcl|NZ_LIHE01000147.1_cds_WP_000340715.1_865	100.000	86	106
WP_000410273.1	lcl|NZ_LIHE01000147.1_cds_WP_000410273.1_864	100.000	314	314
WP_000410273.1	lcl|NZ_LIHE01000147.1_cds_WP_000646255.1_861	26.019	319	314
WP_000410273.1	lcl|NZ_LIHE01000021.1_cds_WP_000744695.1_1616	24.691	324	314
WP_000410273.1	lcl|NZ_LIHE01000006.1_cds_WP_000649929.1_3077	28.135	327	314
WP_000410273.1	lcl|NZ_LIHE01000180.1_cds_WP_000600891.1_1273	23.636	275	314
WP_000410273.1	lcl|NZ_LIHE01000139.1_cds_WP_000723081.1_730	23.958	288	314
WP_000410273.1	lcl|NZ_LIHE01000147.1_cds_WP_001067557.1_858	24.695	328	314
WP_000604524.1	lcl|NZ_LIHE01000147.1_cds_WP_000604524.1_863	99.726	365	365
WP_000884059.1	lcl|NZ_LIHE01000147.1_cds_WP_000884059.1_862	100.000	185	185
WP_000884059.1	lcl|NZ_LIHE01000126.1_cds_WP_000351733.1_564	40.000	140	185
WP_000646255.1	lcl|NZ_LIHE01000147.1_cds_WP_000646255.1_861	100.000	329	329
WP_000646255.1	lcl|NZ_LIHE01000021.1_cds_WP_000744695.1_1616	32.063	315	329
WP_000646255.1	lcl|NZ_LIHE01000139.1_cds_WP_000723081.1_730	31.045	335	329
WP_000646255.1	lcl|NZ_LIHE01000180.1_cds_WP_000600891.1_1273	34.496	258	329
WP_000646255.1	lcl|NZ_LIHE01000010.1_cds_WP_002064390.1_114	31.148	305	329
WP_000646255.1	lcl|NZ_LIHE01000006.1_cds_WP_000649929.1_3077	30.183	328	329
WP_000646255.1	lcl|NZ_LIHE01000010.1_cds_WP_000709511.1_124	29.538	325	329
WP_000646255.1	lcl|NZ_LIHE01000111.1_cds_WP_000601375.1_334	25.091	275	329
WP_000646255.1	lcl|NZ_LIHE01000147.1_cds_WP_001067557.1_858	30.350	257	329
WP_000646255.1	lcl|NZ_LIHE01000034.1_cds_WP_000688698.1_2359	28.975	283	329
WP_000646255.1	lcl|NZ_LIHE01000179.1_cds_WP_000475897.1_1220	27.737	274	329
WP_000646255.1	lcl|NZ_LIHE01000147.1_cds_WP_000410273.1_864	26.019	319	329
WP_000646255.1	lcl|NZ_LIHE01000110.1_cds_WP_001074779.1_328	28.679	265	329
WP_000646255.1	lcl|NZ_LIHE01000027.1_cds_WP_001003563.1_2018	26.378	254	329
WP_000646255.1	lcl|NZ_LIHE01000111.1_cds_WP_000487319.1_336	27.385	325	329
WP_000774259.1	lcl|NZ_LIHE01000147.1_cds_WP_000774259.1_860	99.625	267	267
