WP_000340715.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285961.1_2670	62.821	78	106
WP_000410273.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	80.645	310	314
WP_000410273.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	28.344	314	314
WP_000410273.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	24.843	318	314
WP_000410273.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	24.275	276	314
WP_000410273.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	23.711	194	314
WP_000410273.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	22.118	321	314
WP_000884059.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284676.1_3789	32.192	146	185
WP_000884059.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284133.1_1235	32.121	165	185
WP_000646255.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	30.892	314	329
WP_000646255.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	28.660	321	329
WP_000646255.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	30.392	306	329
WP_000646255.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	28.739	341	329
WP_000646255.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	26.837	313	329
WP_000646255.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	27.407	270	329
WP_000646255.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	25.545	321	329
WP_000646255.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	24.843	318	329
WP_000646255.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285388.1_875	25.954	262	329
WP_000646255.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	29.268	246	329
WP_000646255.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	28.177	181	329
WP_000646255.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285246.1_3394	23.701	308	329
WP_000646255.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	23.600	250	329
WP_000774259.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284686.1_3799	25.943	212	267
WP_000774259.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285418.1_936	22.989	261	267
WP_000774259.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284679.1_3792	23.790	248	267
WP_000774259.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286536.1_694	27.320	194	267
WP_000774259.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284866.1_2014	26.901	171	267
WP_000774259.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285257.1_3406	25.510	196	267
WP_000612799.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	23.364	321	509
WP_000612799.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	29.245	106	509
WP_000612799.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284112.1_1213	23.364	321	509
WP_000612799.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284111.1_1212	29.245	106	509
WP_001067557.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	26.910	301	330
WP_001067557.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	24.820	278	330
WP_001067557.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	27.536	276	330
WP_001067557.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	25.526	333	330
WP_001067557.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	26.154	260	330
WP_001067557.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	25.000	256	330
WP_001067557.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	23.220	323	330
WP_001067557.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283956.1_3531	27.234	235	330
WP_001067557.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	24.638	207	330
WP_001067557.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	28.000	150	330
WP_001198107.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	34.783	345	366
WP_001198107.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	29.659	381	366
WP_001198107.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	29.178	353	366
WP_001198107.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	28.032	371	366
WP_001198107.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	22.552	337	366
WP_000608291.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	31.215	362	367
WP_000608291.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	29.619	341	367
WP_000608291.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	28.307	378	367
WP_000608291.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	29.213	356	367
WP_000608291.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	26.611	357	367
WP_000608291.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284060.1_3000	34.043	94	367
WP_000342716.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287242.1_253	40.329	243	265
WP_001246623.1	lcl|NZ_JAFFPR010000017.1_cds_WP_205284715.1_3707	37.742	310	310
WP_001246623.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205283999.1_2929	29.508	305	310
WP_001246623.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284187.1_1300	23.282	262	310
WP_001246623.1	lcl|NZ_JAFFPR010000017.1_cds_WP_205284715.1_3707	37.742	310	310
WP_001246623.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205283999.1_2929	29.508	305	310
WP_001246623.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284187.1_1300	23.282	262	310
WP_001088861.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284019.1_2953	33.645	107	144
WP_000517242.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284206.1_1322	30.469	128	221
WP_000517242.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284670.1_3783	28.788	132	221
WP_000721883.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285359.1_844	25.114	219	283
WP_000221107.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287287.1_304	36.283	113	388
WP_000221107.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284207.1_1323	29.710	138	388
WP_000221107.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284675.1_3788	30.573	157	388
WP_000221107.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205286049.1_2767	27.027	148	388
WP_000221107.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285181.1_1609	31.683	101	388
WP_000221107.1	lcl|NZ_JAFFPR010000035.1_cds_WP_205285884.1_2341	25.397	126	388
WP_000221107.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284670.1_3783	28.846	104	388
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286522.1_678	43.145	248	605
WP_000834719.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287053.1_34	33.766	385	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286464.1_610	44.770	239	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284769.1_1901	36.646	322	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284767.1_1899	41.048	229	605
WP_000834719.1	lcl|NZ_JAFFPR010000009.1_cds_WP_232369135.1_1840	33.198	247	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284750.1_1882	31.557	244	605
WP_000834719.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284300.1_1207	29.279	222	605
WP_000834719.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287356.1_380	30.000	230	605
WP_000834719.1	lcl|NZ_JAFFPR010000054.1_cds_WP_205286793.1_2897	30.579	242	605
WP_000834719.1	lcl|NZ_JAFFPR010000042.1_cds_WP_205286131.1_3304	31.068	206	605
WP_000834719.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284132.1_1234	25.984	254	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284787.1_1925	29.961	257	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284842.1_1989	26.050	238	605
WP_000834719.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285463.1_991	29.508	244	605
WP_000834719.1	lcl|NZ_JAFFPR010000055.1_cds_WP_205286860.1_2097	30.769	247	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286585.1_752	26.500	200	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284895.1_1924	30.802	237	605
WP_000834719.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287128.1_119	28.632	234	605
WP_000834719.1	lcl|NZ_JAFFPR010000027.1_cds_WP_135659800.1_953	29.060	234	605
WP_000834719.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283958.1_3534	26.540	211	605
WP_000834719.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284033.1_2968	27.876	226	605
WP_000834719.1	lcl|NZ_JAFFPR010000009.1_cds_WP_205284355.1_1698	27.586	232	605
WP_000834719.1	lcl|NZ_JAFFPR010000004.1_cds_WP_205283931.1_3241	26.638	229	605
WP_000834719.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284025.1_2960	25.893	224	605
WP_000834719.1	lcl|NZ_JAFFPR010000042.1_cds_WP_205286106.1_3275	22.609	230	605
WP_000834719.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284917.1_2549	24.675	154	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286643.1_824	23.077	208	605
WP_000834719.1	lcl|NZ_JAFFPR010000037.1_cds_WP_232369335.1_2666	26.667	195	605
WP_000834719.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285409.1_927	30.400	250	605
WP_000834719.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285183.1_1611	26.506	249	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286522.1_678	43.145	248	605
WP_000834719.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287053.1_34	33.766	385	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286464.1_610	44.770	239	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284769.1_1901	36.646	322	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284767.1_1899	41.048	229	605
WP_000834719.1	lcl|NZ_JAFFPR010000009.1_cds_WP_232369135.1_1840	33.198	247	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284750.1_1882	31.557	244	605
WP_000834719.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284300.1_1207	29.279	222	605
WP_000834719.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287356.1_380	30.000	230	605
WP_000834719.1	lcl|NZ_JAFFPR010000054.1_cds_WP_205286793.1_2897	30.579	242	605
WP_000834719.1	lcl|NZ_JAFFPR010000042.1_cds_WP_205286131.1_3304	31.068	206	605
WP_000834719.1	lcl|NZ_JAFFPR010000007.1_cds_WP_205284132.1_1234	25.984	254	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284787.1_1925	29.961	257	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284842.1_1989	26.050	238	605
WP_000834719.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285463.1_991	29.508	244	605
WP_000834719.1	lcl|NZ_JAFFPR010000055.1_cds_WP_205286860.1_2097	30.769	247	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286585.1_752	26.500	200	605
WP_000834719.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284895.1_1924	30.802	237	605
WP_000834719.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287128.1_119	28.632	234	605
WP_000834719.1	lcl|NZ_JAFFPR010000027.1_cds_WP_135659800.1_953	29.060	234	605
WP_000834719.1	lcl|NZ_JAFFPR010000005.1_cds_WP_205283958.1_3534	26.540	211	605
WP_000834719.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284033.1_2968	27.876	226	605
WP_000834719.1	lcl|NZ_JAFFPR010000009.1_cds_WP_205284355.1_1698	27.586	232	605
WP_000834719.1	lcl|NZ_JAFFPR010000004.1_cds_WP_205283931.1_3241	26.638	229	605
WP_000834719.1	lcl|NZ_JAFFPR010000006.1_cds_WP_205284025.1_2960	25.893	224	605
WP_000834719.1	lcl|NZ_JAFFPR010000042.1_cds_WP_205286106.1_3275	22.609	230	605
WP_000834719.1	lcl|NZ_JAFFPR010000019.1_cds_WP_205284917.1_2549	24.675	154	605
WP_000834719.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286643.1_824	23.077	208	605
WP_000834719.1	lcl|NZ_JAFFPR010000037.1_cds_WP_232369335.1_2666	26.667	195	605
WP_000834719.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285409.1_927	30.400	250	605
WP_000834719.1	lcl|NZ_JAFFPR010000022.1_cds_WP_205285183.1_1611	26.506	249	605
WP_001206408.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287287.1_304	27.007	137	244
WP_001206408.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284670.1_3783	32.407	108	244
WP_001206408.1	lcl|NZ_JAFFPR010000035.1_cds_WP_205285903.1_2363	25.714	105	244
WP_000579813.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285382.1_869	30.380	316	315
WP_000579813.1	lcl|NZ_JAFFPR010000009.1_cds_WP_205284467.1_1832	28.743	167	315
WP_000132018.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284682.1_3795	40.265	226	228
WP_000132018.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284673.1_3786	32.599	227	228
WP_000132018.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286639.1_817	31.496	127	228
WP_000600891.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285956.1_2665	82.979	329	330
WP_000600891.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284640.1_3494	28.443	334	330
WP_000600891.1	lcl|NZ_JAFFPR010000014.1_cds_WP_205284665.1_3520	29.268	328	330
WP_000600891.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284774.1_1906	27.760	317	330
WP_000600891.1	lcl|NZ_JAFFPR010000023.1_cds_WP_205285256.1_3405	26.102	295	330
WP_000600891.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286616.1_787	25.000	320	330
WP_000600891.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285351.1_836	25.391	256	330
WP_000600891.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285960.1_2669	23.770	244	330
WP_000600891.1	lcl|NZ_JAFFPR010000010.1_cds_WP_205284578.1_3175	26.263	198	330
WP_000600891.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286558.1_722	24.335	263	330
WP_000947841.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285955.1_2664	65.079	378	387
WP_000947841.1	lcl|NZ_JAFFPR010000027.1_cds_WP_205285362.1_847	33.422	374	387
WP_000947841.1	lcl|NZ_JAFFPR010000050.1_cds_WP_205286502.1_654	28.989	376	387
WP_000947841.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286232.1_2500	26.263	297	387
WP_000947841.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287192.1_196	24.916	297	387
WP_000516590.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285954.1_2663	51.269	197	206
WP_000516590.1	lcl|NZ_JAFFPR010000047.1_cds_WP_205286237.1_2505	30.159	63	206
WP_000516590.1	lcl|NZ_JAFFPR010000018.1_cds_WP_205284773.1_1905	24.265	136	206
WP_001230563.1	lcl|NZ_JAFFPR010000037.1_cds_WP_205285953.1_2662	63.636	297	344
WP_001230563.1	lcl|NZ_JAFFPR010000015.1_cds_WP_205284677.1_3790	39.450	327	344
WP_001230563.1	lcl|NZ_JAFFPR010000060.1_cds_WP_205287024.1_7	34.800	250	344
WP_001230563.1	lcl|NZ_JAFFPR010000015.1_cds_JWG40_RS04590_3801	65.625	64	344
