WP_000340715.1	lcl|NZ_JQOL01000109.1_cds_WP_000340715.1_2561	100.000	86	106
WP_000410273.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	100.000	314	314
WP_000410273.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	25.705	319	314
WP_000410273.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	24.074	324	314
WP_000410273.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	23.958	288	314
WP_000410273.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	20.000	265	314
WP_000410273.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	24.695	328	314
WP_000604524.1	lcl|NZ_JQOL01000109.1_cds_WP_000604524.1_2563	99.726	365	365
WP_000884059.1	lcl|NZ_JQOL01000109.1_cds_WP_000884059.1_2564	100.000	185	185
WP_000884059.1	lcl|NZ_JQOL01000032.1_cds_WP_000351733.1_1013	40.000	140	185
WP_000646255.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	98.480	329	329
WP_000646255.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	32.063	315	329
WP_000646255.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	31.045	335	329
WP_000646255.1	lcl|NZ_JQOL01000010.1_cds_WP_001984071.1_277	31.475	305	329
WP_000646255.1	lcl|NZ_JQOL01000109.1_cds_WP_000699346.1_2579	30.655	336	329
WP_000646255.1	lcl|NZ_JQOL01000013.1_cds_WP_000649925.1_340	30.183	328	329
WP_000646255.1	lcl|NZ_JQOL01000110.1_cds_WP_000709511.1_2641	29.538	325	329
WP_000646255.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	30.350	257	329
WP_000646255.1	lcl|NZ_JQOL01000010.1_cds_WP_000688696.1_257	28.975	283	329
WP_000646255.1	lcl|NZ_JQOL01000109.1_cds_WP_000475901.1_2622	27.737	274	329
WP_000646255.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	26.019	319	329
WP_000646255.1	lcl|NZ_JQOL01000117.1_cds_WP_001074785.1_2778	29.057	265	329
WP_000646255.1	lcl|NZ_JQOL01000109.1_cds_WP_001033107.1_2587	26.367	311	329
WP_000646255.1	lcl|NZ_JQOL01000024.1_cds_WP_001003557.1_687	25.000	332	329
WP_000774259.1	lcl|NZ_JQOL01000109.1_cds_WP_000774260.1_2566	98.502	267	267
WP_000774259.1	lcl|NZ_JQOL01000104.1_cds_WP_000842260.1_2517	26.316	190	267
WP_000774259.1	lcl|NZ_JQOL01000054.1_cds_WP_000667727.1_1559	31.818	110	267
WP_000774259.1	lcl|NZ_JQOL01000007.1_cds_WP_000805357.1_201	26.190	210	267
WP_000612799.1	lcl|NZ_JQOL01000109.1_cds_WP_000612794.1_2567	99.214	509	509
WP_000612799.1	lcl|NZ_JQOL01000176.1_cds_WP_000291586.1_3525	26.606	327	509
WP_000612799.1	lcl|NZ_JQOL01000176.1_cds_WP_000364507.1_3526	31.111	90	509
WP_000612799.1	lcl|NZ_JQOL01000109.1_cds_WP_000612794.1_2567	99.214	509	509
WP_000612799.1	lcl|NZ_JQOL01000176.1_cds_WP_000291586.1_3525	26.606	327	509
WP_000612799.1	lcl|NZ_JQOL01000176.1_cds_WP_000364507.1_3526	31.111	90	509
WP_001067557.1	lcl|NZ_JQOL01000109.1_cds_WP_001067556.1_2568	99.697	330	330
WP_001067557.1	lcl|NZ_JQOL01000109.1_cds_WP_000646249.1_2565	28.664	307	330
WP_001067557.1	lcl|NZ_JQOL01000010.1_cds_WP_001984071.1_277	25.735	272	330
WP_001067557.1	lcl|NZ_JQOL01000024.1_cds_WP_001003557.1_687	28.395	243	330
WP_001067557.1	lcl|NZ_JQOL01000020.1_cds_WP_000744704.1_624	26.812	276	330
WP_001067557.1	lcl|NZ_JQOL01000104.1_cds_WP_000723090.1_2518	23.724	333	330
WP_001067557.1	lcl|NZ_JQOL01000109.1_cds_WP_000699346.1_2579	27.442	215	330
WP_001067557.1	lcl|NZ_JQOL01000013.1_cds_WP_000649925.1_340	28.854	253	330
WP_001067557.1	lcl|NZ_JQOL01000010.1_cds_WP_000688696.1_257	25.681	257	330
WP_001067557.1	lcl|NZ_JQOL01000109.1_cds_WP_000410273.1_2562	24.695	328	330
WP_001198107.1	lcl|NZ_JQOL01000109.1_cds_WP_000575178.1_2633	34.262	359	366
WP_001198107.1	lcl|NZ_JQOL01000109.1_cds_WP_000172653.1_2597	31.152	382	366
WP_001198107.1	lcl|NZ_JQOL01000010.1_cds_WP_002188046.1_240	27.177	379	366
WP_001198107.1	lcl|NZ_JQOL01000109.1_cds_WP_000331752.1_2591	31.129	363	366
WP_001198107.1	lcl|NZ_JQOL01000035.1_cds_WP_000538750.1_1049	29.692	357	366
WP_001198107.1	lcl|NZ_JQOL01000011.1_cds_WP_001982414.1_286	31.579	190	366
WP_000608291.1	lcl|NZ_JQOL01000109.1_cds_WP_000575178.1_2633	36.856	369	367
WP_000608291.1	lcl|NZ_JQOL01000109.1_cds_WP_000172653.1_2597	33.333	354	367
WP_000608291.1	lcl|NZ_JQOL01000035.1_cds_WP_000538750.1_1049	30.189	371	367
WP_000608291.1	lcl|NZ_JQOL01000109.1_cds_WP_000331752.1_2591	36.278	317	367
WP_000608291.1	lcl|NZ_JQOL01000010.1_cds_WP_002188046.1_240	30.208	384	367
WP_000608291.1	lcl|NZ_JQOL01000011.1_cds_WP_001982414.1_286	25.698	358	367
WP_000689739.1	lcl|NZ_JQOL01000109.1_cds_WP_000776640.1_2569	38.026	547	544
WP_000689739.1	lcl|NZ_JQOL01000109.1_cds_WP_000776640.1_2569	38.026	547	544
WP_000342716.1	lcl|NZ_JQOL01000109.1_cds_WP_000424609.1_2570	67.424	264	265
WP_000342716.1	lcl|NZ_JQOL01000100.1_cds_WP_001002663.1_2443	44.856	243	265
WP_001246623.1	lcl|NZ_JQOL01000109.1_cds_WP_025180724.1_2571	90.323	310	310
WP_001246623.1	lcl|NZ_JQOL01000036.1_cds_WP_000501205.1_1087	38.816	304	310
WP_001246623.1	lcl|NZ_JQOL01000065.1_cds_WP_001183723.1_1740	25.163	306	310
WP_001246623.1	lcl|NZ_JQOL01000141.1_cds_WP_061239981.1_3134	24.809	262	310
WP_001246623.1	lcl|NZ_JQOL01000109.1_cds_WP_025180724.1_2571	90.323	310	310
WP_001246623.1	lcl|NZ_JQOL01000036.1_cds_WP_000501205.1_1087	38.816	304	310
