WP_000340715.1	lcl|NZ_JQPZ01000035.1_cds_WP_000340715.1_1135	100.000	86	106
WP_000410273.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	100.000	314	314
WP_000410273.1	lcl|NZ_JQPZ01000035.1_cds_WP_000093099.1_1155	46.988	83	314
WP_000410273.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	27.612	268	314
WP_000410273.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	24.691	324	314
WP_000410273.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	25.269	186	314
WP_000410273.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	23.875	289	314
WP_000410273.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	24.695	328	314
WP_000604524.1	lcl|NZ_JQPZ01000035.1_cds_WP_000604524.1_1137	99.726	365	365
WP_000884059.1	lcl|NZ_JQPZ01000035.1_cds_WP_000884059.1_1138	100.000	185	185
WP_000884059.1	lcl|NZ_JQPZ01000037.1_cds_WP_000351733.1_1276	40.000	140	185
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	98.784	329	329
WP_000646255.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	32.063	315	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	31.045	335	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	34.109	258	329
WP_000646255.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	31.475	305	329
WP_000646255.1	lcl|NZ_JQPZ01000019.1_cds_WP_000649925.1_444	30.183	328	329
WP_000646255.1	lcl|NZ_JQPZ01000150.1_cds_WP_000709513.1_3491	29.730	333	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000601375.1_1191	25.091	275	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	30.350	257	329
WP_000646255.1	lcl|NZ_JQPZ01000078.1_cds_WP_000688696.1_2204	28.975	283	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000475901.1_1200	27.737	274	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	26.019	319	329
WP_000646255.1	lcl|NZ_JQPZ01000065.1_cds_WP_001074785.1_1921	29.057	265	329
WP_000646255.1	lcl|NZ_JQPZ01000002.1_cds_WP_001003556.1_22	25.602	332	329
WP_000646255.1	lcl|NZ_JQPZ01000035.1_cds_WP_000487322.1_1189	27.077	325	329
WP_000774259.1	lcl|NZ_JQPZ01000035.1_cds_WP_000774263.1_1140	98.502	267	267
WP_000774259.1	lcl|NZ_JQPZ01000035.1_cds_WP_000859505.1_1188	25.820	244	267
WP_000774259.1	lcl|NZ_JQPZ01000035.1_cds_WP_000800438.1_1169	24.786	234	267
WP_000774259.1	lcl|NZ_JQPZ01000035.1_cds_WP_000842260.1_1218	26.316	190	267
WP_000774259.1	lcl|NZ_JQPZ01000135.1_cds_WP_000667727.1_3292	31.818	110	267
WP_000774259.1	lcl|NZ_JQPZ01000008.1_cds_WP_000805357.1_148	26.190	210	267
WP_000612799.1	lcl|NZ_JQPZ01000035.1_cds_WP_002163445.1_1141	98.821	509	509
WP_000612799.1	lcl|NZ_JQPZ01000003.1_cds_WP_000291586.1_73	26.606	327	509
WP_000612799.1	lcl|NZ_JQPZ01000003.1_cds_WP_000364507.1_72	31.111	90	509
WP_000612799.1	lcl|NZ_JQPZ01000035.1_cds_WP_002163445.1_1141	98.821	509	509
WP_000612799.1	lcl|NZ_JQPZ01000003.1_cds_WP_000291586.1_73	26.606	327	509
WP_000612799.1	lcl|NZ_JQPZ01000003.1_cds_WP_000364507.1_72	31.111	90	509
WP_001067557.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	99.697	330	330
WP_001067557.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	29.316	307	330
WP_001067557.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	26.316	266	330
WP_001067557.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	25.735	272	330
WP_001067557.1	lcl|NZ_JQPZ01000002.1_cds_WP_001003556.1_22	28.395	243	330
WP_001067557.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	26.812	276	330
WP_001067557.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	23.724	333	330
WP_001067557.1	lcl|NZ_JQPZ01000019.1_cds_WP_000649925.1_444	28.854	253	330
WP_001067557.1	lcl|NZ_JQPZ01000078.1_cds_WP_000688696.1_2204	25.681	257	330
WP_001067557.1	lcl|NZ_JQPZ01000035.1_cds_WP_000601375.1_1191	26.545	275	330
WP_001067557.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	24.695	328	330
WP_001198107.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	34.262	359	366
WP_001198107.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	27.441	379	366
WP_001198107.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	28.090	356	366
WP_001198107.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	31.111	360	366
WP_001198107.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	29.692	357	366
WP_001198107.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	26.667	345	366
WP_001198107.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	31.579	190	366
WP_000608291.1	lcl|NZ_JQPZ01000035.1_cds_WP_000575178.1_1211	36.856	369	367
WP_000608291.1	lcl|NZ_JQPZ01000014.1_cds_WP_000538757.1_267	30.189	371	367
WP_000608291.1	lcl|NZ_JQPZ01000035.1_cds_WP_000582222.1_1153	36.278	317	367
WP_000608291.1	lcl|NZ_JQPZ01000001.1_cds_WP_001281953.1_1	30.208	384	367
WP_000608291.1	lcl|NZ_JQPZ01000035.1_cds_WP_000346036.1_1172	24.734	376	367
WP_000608291.1	lcl|NZ_JQPZ01000035.1_cds_WP_000947844.1_1165	26.404	356	367
WP_000608291.1	lcl|NZ_JQPZ01000091.1_cds_WP_001982414.1_2454	25.698	358	367
WP_000689739.1	lcl|NZ_JQPZ01000035.1_cds_WP_000776640.1_1143	38.026	547	544
WP_000689739.1	lcl|NZ_JQPZ01000035.1_cds_WP_000776640.1_1143	38.026	547	544
WP_000342716.1	lcl|NZ_JQPZ01000035.1_cds_WP_000424609.1_1144	67.424	264	265
WP_000342716.1	lcl|NZ_JQPZ01000137.1_cds_WP_001002663.1_3344	44.856	243	265
WP_001246623.1	lcl|NZ_JQPZ01000035.1_cds_WP_002074065.1_1145	92.903	310	310
WP_001246623.1	lcl|NZ_JQPZ01000077.1_cds_WP_000501205.1_2167	38.816	304	310
WP_001246623.1	lcl|NZ_JQPZ01000050.1_cds_WP_001183723.1_1504	25.163	306	310
WP_001246623.1	lcl|NZ_JQPZ01000052.1_cds_WP_000279894.1_1606	24.809	262	310
WP_001246623.1	lcl|NZ_JQPZ01000035.1_cds_WP_002074065.1_1145	92.903	310	310
WP_001246623.1	lcl|NZ_JQPZ01000077.1_cds_WP_000501205.1_2167	38.816	304	310
WP_001246623.1	lcl|NZ_JQPZ01000050.1_cds_WP_001183723.1_1504	25.163	306	310
WP_001246623.1	lcl|NZ_JQPZ01000052.1_cds_WP_000279894.1_1606	24.809	262	310
WP_000479984.1	lcl|NZ_JQPZ01000035.1_cds_WP_000479984.1_1146	100.000	264	264
WP_000715958.1	lcl|NZ_JQPZ01000035.1_cds_WP_000715958.1_1147	100.000	131	131
WP_001088861.1	lcl|NZ_JQPZ01000035.1_cds_WP_001088863.1_1148	98.611	144	144
WP_001088861.1	lcl|NZ_JQPZ01000018.1_cds_WP_002069656.1_391	42.857	56	144
WP_000517242.1	lcl|NZ_JQPZ01000035.1_cds_WP_000517243.1_1149	99.548	221	221
WP_000517242.1	lcl|NZ_JQPZ01000030.1_cds_WP_001082180.1_985	28.205	78	221
WP_000517242.1	lcl|NZ_JQPZ01000067.1_cds_WP_001069832.1_1960	27.523	109	221
WP_000221107.1	lcl|NZ_JQPZ01000030.1_cds_WP_001082180.1_985	31.973	147	388
WP_000221107.1	lcl|NZ_JQPZ01000067.1_cds_WP_000347675.1_1961	32.867	143	388
WP_000221107.1	lcl|NZ_JQPZ01000035.1_cds_WP_002082140.1_1176	33.621	116	388
WP_000221107.1	lcl|NZ_JQPZ01000084.1_cds_WP_000402846.1_2330	27.211	147	388
WP_000221107.1	lcl|NZ_JQPZ01000035.1_cds_WP_001206409.1_1160	27.211	147	388
WP_000221107.1	lcl|NZ_JQPZ01000035.1_cds_WP_001149938.1_1150	24.675	154	388
