WP_000340715.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462903.1_2122	95.349	86	106
WP_000410273.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	92.581	310	314
WP_000410273.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	24.731	279	314
WP_000410273.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	24.611	321	314
WP_000410273.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	25.000	332	314
WP_000410273.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	25.683	183	314
WP_000410273.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	23.843	281	314
WP_000410273.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	22.353	170	314
WP_000410273.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	25.359	209	314
WP_000884059.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460143.1_310	35.616	146	185
WP_000884059.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918475.1_2160	35.028	177	185
WP_000646255.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	32.087	321	329
WP_000646255.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	29.841	315	329
WP_000646255.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	31.045	335	329
WP_000646255.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	32.476	311	329
WP_000646255.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964026.1_2179	30.492	305	329
WP_000646255.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	27.381	336	329
WP_000646255.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	28.882	322	329
WP_000646255.1	lcl|NZ_JASEXE010000013.1_cds_WP_004467290.1_1761	28.261	322	329
WP_000646255.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	27.037	270	329
WP_000646255.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	24.348	345	329
WP_000646255.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	27.099	262	329
WP_000646255.1	lcl|NZ_JASEXE010000018.1_cds_WP_004465101.1_2181	25.993	277	329
WP_000646255.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	25.076	331	329
WP_000646255.1	lcl|NZ_JASEXE010000017.1_cds_WP_004472818.1_2108	27.273	286	329
WP_000774259.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475169.1_2178	27.568	185	267
WP_000774259.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477560.1_2531	30.457	197	267
WP_000774259.1	lcl|NZ_JASEXE010000022.1_cds_WP_004475142.1_2455	26.316	190	267
WP_000774259.1	lcl|NZ_JASEXE010000024.1_cds_WP_004477855.1_2564	27.692	195	267
WP_000774259.1	lcl|NZ_JASEXE010000013.1_cds_WP_016754360.1_1793	26.442	208	267
WP_000612799.1	lcl|NZ_JASEXE010000006.1_cds_WP_004473482.1_1047	27.077	325	509
WP_000612799.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460640.1_1048	33.333	90	509
WP_000612799.1	lcl|NZ_JASEXE010000006.1_cds_WP_004473482.1_1047	27.077	325	509
WP_000612799.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460640.1_1048	33.333	90	509
WP_001067557.1	lcl|NZ_JASEXE010000013.1_cds_WP_004461234.1_1764	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464967.1_2177	23.273	275	330
WP_001067557.1	lcl|NZ_JASEXE010000001.1_cds_WP_008393339.1_239	27.899	276	330
WP_001067557.1	lcl|NZ_JASEXE010000022.1_cds_WP_008394652.1_2456	25.449	334	330
WP_001067557.1	lcl|NZ_JASEXE010000014.1_cds_WP_282963968.1_1821	25.514	243	330
WP_001067557.1	lcl|NZ_JASEXE010000012.1_cds_WP_046943555.1_1683	26.154	260	330
WP_001067557.1	lcl|NZ_JASEXE010000001.1_cds_WP_032928188.1_122	28.458	253	330
WP_001067557.1	lcl|NZ_JASEXE010000024.1_cds_WP_004468319.1_2563	24.460	139	330
WP_001067557.1	lcl|NZ_JASEXE010000018.1_cds_WP_004464977.1_2123	24.012	329	330
WP_001067557.1	lcl|NZ_JASEXE010000009.1_cds_WP_008398679.1_1396	28.462	130	330
WP_001198107.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462146.1_2192	32.857	350	366
WP_001198107.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475202.1_2133	34.472	322	366
WP_001198107.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	28.191	376	366
WP_001198107.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	30.513	390	366
WP_001198107.1	lcl|NZ_JASEXE010000015.1_cds_WP_004465893.1_1920	30.641	359	366
WP_001198107.1	lcl|NZ_JASEXE010000018.1_cds_WP_061207032.1_2130	37.864	206	366
WP_001198107.1	lcl|NZ_JASEXE010000012.1_cds_WP_004473876.1_1684	30.645	186	366
WP_000608291.1	lcl|NZ_JASEXE010000018.1_cds_WP_004462146.1_2192	36.571	350	367
WP_000608291.1	lcl|NZ_JASEXE010000015.1_cds_WP_004465893.1_1920	34.037	379	367
WP_000608291.1	lcl|NZ_JASEXE010000018.1_cds_WP_075918479.1_2154	31.452	372	367
WP_000608291.1	lcl|NZ_JASEXE010000024.1_cds_WP_004466571.1_2525	30.079	379	367
WP_000608291.1	lcl|NZ_JASEXE010000018.1_cds_WP_004475202.1_2133	34.028	288	367
WP_000608291.1	lcl|NZ_JASEXE010000018.1_cds_WP_061207032.1_2130	28.531	354	367
WP_000608291.1	lcl|NZ_JASEXE010000012.1_cds_WP_004473876.1_1684	27.095	358	367
WP_000608291.1	lcl|NZ_JASEXE010000002.1_cds_WP_032924150.1_345	34.831	89	367
WP_000342716.1	lcl|NZ_JASEXE010000060.1_cds_WP_046944142.1_3465	43.725	247	265
WP_001246623.1	lcl|NZ_JASEXE010000058.1_cds_WP_004474516.1_3436	39.322	295	310
WP_001246623.1	lcl|NZ_JASEXE010000023.1_cds_WP_004473577.1_2499	27.184	309	310
WP_001246623.1	lcl|NZ_JASEXE010000009.1_cds_WP_004462208.1_1359	27.820	133	310
WP_001246623.1	lcl|NZ_JASEXE010000058.1_cds_WP_004474516.1_3436	39.322	295	310
WP_001246623.1	lcl|NZ_JASEXE010000023.1_cds_WP_004473577.1_2499	27.184	309	310
WP_001246623.1	lcl|NZ_JASEXE010000009.1_cds_WP_004462208.1_1359	27.820	133	310
WP_001088861.1	lcl|NZ_JASEXE010000022.1_cds_WP_004462309.1_2422	41.270	63	144
WP_000517242.1	lcl|NZ_JASEXE010000025.1_cds_WP_004472978.1_2599	29.808	104	221
WP_000517242.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963583.1_211	25.641	78	221
WP_000221107.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963583.1_211	31.973	147	388
WP_000221107.1	lcl|NZ_JASEXE010000025.1_cds_WP_282964057.1_2598	29.787	141	388
WP_000221107.1	lcl|NZ_JASEXE010000023.1_cds_WP_004475523.1_2487	25.097	259	388
WP_000221107.1	lcl|NZ_JASEXE010000018.1_cds_WP_282964019.1_2139	32.632	95	388
WP_000834719.1	lcl|NZ_JASEXE010000010.1_cds_WP_004457781.1_1537	34.828	379	605
WP_000834719.1	lcl|NZ_JASEXE010000005.1_cds_WP_017863782.1_848	39.216	255	605
WP_000834719.1	lcl|NZ_JASEXE010000017.1_cds_WP_004480428.1_2076	45.872	218	605
WP_000834719.1	lcl|NZ_JASEXE010000018.1_cds_WP_282987788.1_2155	34.956	226	605
WP_000834719.1	lcl|NZ_JASEXE010000029.1_cds_WP_046944410.1_2868	30.932	236	605
WP_000834719.1	lcl|NZ_JASEXE010000046.1_cds_WP_004473839.1_3285	32.857	210	605
WP_000834719.1	lcl|NZ_JASEXE010000006.1_cds_WP_004460645.1_1053	29.583	240	605
WP_000834719.1	lcl|NZ_JASEXE010000004.1_cds_WP_004461439.1_763	30.165	242	605
WP_000834719.1	lcl|NZ_JASEXE010000002.1_cds_WP_004460145.1_311	30.932	236	605
WP_000834719.1	lcl|NZ_JASEXE010000017.1_cds_WP_004493055.1_2092	28.194	227	605
WP_000834719.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464005.1_542	31.330	233	605
WP_000834719.1	lcl|NZ_JASEXE010000015.1_cds_WP_004480113.1_1951	27.004	237	605
WP_000834719.1	lcl|NZ_JASEXE010000002.1_cds_WP_004473583.1_330	28.947	228	605
WP_000834719.1	lcl|NZ_JASEXE010000069.1_cds_WP_004466296.1_3519	29.108	213	605
WP_000834719.1	lcl|NZ_JASEXE010000001.1_cds_WP_282963591.1_168	25.391	256	605
WP_000834719.1	lcl|NZ_JASEXE010000003.1_cds_WP_004464119.1_635	29.534	193	605
WP_000834719.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461812.1_2348	27.064	218	605
WP_000834719.1	lcl|NZ_JASEXE010000021.1_cds_WP_004461802.1_2339	24.675	154	605
WP_000834719.1	lcl|NZ_JASEXE010000027.1_cds_WP_004474610.1_2789	26.738	187	605
WP_000834719.1	lcl|NZ_JASEXE010000010.1_cds_WP_004457781.1_1537	34.828	379	605
WP_000834719.1	lcl|NZ_JASEXE010000005.1_cds_WP_017863782.1_848	39.216	255	605
WP_000834719.1	lcl|NZ_JASEXE010000017.1_cds_WP_004480428.1_2076	45.872	218	605
WP_000834719.1	lcl|NZ_JASEXE010000018.1_cds_WP_282987788.1_2155	34.956	226	605
WP_000834719.1	lcl|NZ_JASEXE010000029.1_cds_WP_046944410.1_2868	30.932	236	605
