WP_000340715.1	lcl|NZ_NPEB01000012.1_cds_WP_035983633.1_911	61.538	78	106
WP_000410273.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	80.968	310	314
WP_000410273.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	27.389	314	314
WP_000410273.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	24.074	324	314
WP_000410273.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	23.047	256	314
WP_000410273.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	23.529	170	314
WP_000410273.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	22.430	321	314
WP_000884059.1	lcl|NZ_NPEB01000001.1_cds_WP_004788859.1_198	33.065	124	185
WP_000646255.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	30.573	314	329
WP_000646255.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	30.000	310	329
WP_000646255.1	lcl|NZ_NPEB01000006.1_cds_WP_004788049.1_3154	28.739	341	329
WP_000646255.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	26.608	342	329
WP_000646255.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	27.157	313	329
WP_000646255.1	lcl|NZ_NPEB01000004.1_cds_WP_004787140.1_2540	25.857	321	329
WP_000646255.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	31.496	254	329
WP_000646255.1	lcl|NZ_NPEB01000012.1_cds_WP_100734686.1_908	25.157	318	329
WP_000646255.1	lcl|NZ_NPEB01000008.1_cds_WP_100734655.1_3512	25.573	262	329
WP_000646255.1	lcl|NZ_NPEB01000003.1_cds_WP_100735066.1_2204	25.698	179	329
WP_000646255.1	lcl|NZ_NPEB01000006.1_cds_WP_207763527.1_3165	26.407	231	329
WP_000646255.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	28.112	249	329
WP_000646255.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	24.498	249	329
WP_000774259.1	lcl|NZ_NPEB01000008.1_cds_WP_020777677.1_3573	23.755	261	267
WP_000774259.1	lcl|NZ_NPEB01000012.1_cds_WP_100716951.1_910	26.289	194	267
WP_000774259.1	lcl|NZ_NPEB01000004.1_cds_WP_100735224.1_2460	27.684	177	267
WP_000774259.1	lcl|NZ_NPEB01000006.1_cds_WP_100735693.1_3153	26.943	193	267
WP_000612799.1	lcl|NZ_NPEB01000001.1_cds_WP_100734512.1_176	23.529	323	509
WP_000612799.1	lcl|NZ_NPEB01000001.1_cds_WP_100734513.1_175	28.302	106	509
WP_000612799.1	lcl|NZ_NPEB01000001.1_cds_WP_100734512.1_176	23.529	323	509
WP_000612799.1	lcl|NZ_NPEB01000001.1_cds_WP_100734513.1_175	28.302	106	509
WP_001067557.1	lcl|NZ_NPEB01000004.1_cds_WP_100719192.1_2349	24.820	278	330
WP_001067557.1	lcl|NZ_NPEB01000004.1_cds_WP_100735299.1_2613	30.901	233	330
WP_001067557.1	lcl|NZ_NPEB01000003.1_cds_WP_100718697.1_1873	27.899	276	330
WP_001067557.1	lcl|NZ_NPEB01000003.1_cds_WP_100718677.1_1845	26.426	333	330
WP_001067557.1	lcl|NZ_NPEB01000004.1_cds_WP_100735294.1_2605	25.681	257	330
WP_001067557.1	lcl|NZ_NPEB01000012.1_cds_WP_100716954.1_907	31.250	128	330
WP_001067557.1	lcl|NZ_NPEB01000012.1_cds_WP_100734687.1_909	24.151	265	330
WP_001067557.1	lcl|NZ_NPEB01000003.1_cds_WP_100734935.1_1926	25.604	207	330
