WP_000340715.1	lcl|NZ_JQPC01000060.1_cds_WP_000340715.1_3094	100.000	86	106
WP_000410273.1	lcl|NZ_JQPC01000060.1_cds_WP_000410268.1_3095	99.677	310	314
WP_000410273.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	24.731	279	314
WP_000410273.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	24.691	324	314
WP_000410273.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	23.958	288	314
WP_000410273.1	lcl|NZ_JQPC01000060.1_cds_WP_000567886.1_3150	23.348	227	314
WP_000884059.1	lcl|NZ_JQPC01000063.1_cds_WP_000351733.1_3479	40.000	140	185
WP_000884059.1	lcl|NZ_JQPC01000060.1_cds_WP_001047906.1_3128	33.898	177	185
WP_000646255.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	31.464	321	329
WP_000646255.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	32.063	315	329
WP_000646255.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	31.045	335	329
WP_000646255.1	lcl|NZ_JQPC01000037.1_cds_WP_002123515.1_2043	30.820	305	329
WP_000646255.1	lcl|NZ_JQPC01000032.1_cds_WP_000649924.1_1495	30.183	328	329
WP_000646255.1	lcl|NZ_JQPC01000060.1_cds_WP_000567886.1_3150	29.180	305	329
WP_000646255.1	lcl|NZ_JQPC01000037.1_cds_WP_000709511.1_2033	29.538	325	329
WP_000646255.1	lcl|NZ_JQPC01000037.1_cds_WP_000688698.1_2063	28.975	283	329
WP_000646255.1	lcl|NZ_JQPC01000060.1_cds_WP_000410268.1_3095	25.982	331	329
WP_000646255.1	lcl|NZ_JQPC01000060.1_cds_WP_000475907.1_3153	26.667	240	329
WP_000646255.1	lcl|NZ_JQPC01000003.1_cds_WP_001074779.1_81	28.679	265	329
WP_000646255.1	lcl|NZ_JQPC01000033.1_cds_WP_001003560.1_1787	24.852	338	329
WP_000774259.1	lcl|NZ_JQPC01000060.1_cds_WP_002108504.1_3149	27.027	185	267
WP_000774259.1	lcl|NZ_JQPC01000060.1_cds_WP_000842260.1_3171	26.316	190	267
WP_000774259.1	lcl|NZ_JQPC01000038.1_cds_WP_000667727.1_2087	31.818	110	267
WP_000774259.1	lcl|NZ_JQPC01000027.1_cds_WP_000805357.1_1273	26.190	210	267
WP_000612799.1	lcl|NZ_JQPC01000006.1_cds_WP_000291581.1_154	26.606	327	509
WP_000612799.1	lcl|NZ_JQPC01000006.1_cds_WP_000364504.1_153	31.111	90	509
WP_000612799.1	lcl|NZ_JQPC01000006.1_cds_WP_000291581.1_154	26.606	327	509
WP_000612799.1	lcl|NZ_JQPC01000006.1_cds_WP_000364504.1_153	31.111	90	509
WP_001067557.1	lcl|NZ_JQPC01000037.1_cds_WP_002123515.1_2043	26.103	272	330
WP_001067557.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	22.909	275	330
WP_001067557.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	27.899	276	330
WP_001067557.1	lcl|NZ_JQPC01000033.1_cds_WP_001003560.1_1787	27.984	243	330
WP_001067557.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	23.724	333	330
WP_001067557.1	lcl|NZ_JQPC01000032.1_cds_WP_000649924.1_1495	28.854	253	330
WP_001067557.1	lcl|NZ_JQPC01000037.1_cds_WP_000688698.1_2063	24.903	257	330
WP_001198107.1	lcl|NZ_JQPC01000060.1_cds_WP_061246405.1_3164	33.983	359	366
WP_001198107.1	lcl|NZ_JQPC01000060.1_cds_WP_000041234.1_3105	34.161	322	366
WP_001198107.1	lcl|NZ_JQPC01000037.1_cds_WP_001281953.1_2077	27.441	379	366
WP_001198107.1	lcl|NZ_JQPC01000060.1_cds_WP_002099944.1_3122	30.513	390	366
WP_001198107.1	lcl|NZ_JQPC01000025.1_cds_WP_061246018.1_1067	29.972	357	366
WP_001198107.1	lcl|NZ_JQPC01000060.1_cds_WP_001117631.1_3102	37.864	206	366
WP_001198107.1	lcl|NZ_JQPC01000040.1_cds_WP_001982414.1_2159	31.579	190	366
WP_000608291.1	lcl|NZ_JQPC01000060.1_cds_WP_061246405.1_3164	36.856	369	367
WP_000608291.1	lcl|NZ_JQPC01000060.1_cds_WP_002099944.1_3122	31.720	372	367
WP_000608291.1	lcl|NZ_JQPC01000025.1_cds_WP_061246018.1_1067	30.081	369	367
