WP_000340715.1	lcl|NZ_JQQJ01000075.1_cds_WP_000340715.1_2155	100.000	86	106
WP_000410273.1	lcl|NZ_JQQJ01000075.1_cds_WP_000410275.1_2154	100.000	310	314
WP_000410273.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	24.731	279	314
WP_000410273.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	24.691	324	314
WP_000410273.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	23.958	288	314
WP_000410273.1	lcl|NZ_JQQJ01000075.1_cds_WP_000567887.1_2104	23.348	227	314
WP_000884059.1	lcl|NZ_JQQJ01000059.1_cds_WP_000351733.1_1746	40.000	140	185
WP_000884059.1	lcl|NZ_JQQJ01000075.1_cds_WP_001047905.1_2123	33.898	177	185
WP_000646255.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	31.464	321	329
WP_000646255.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	32.063	315	329
WP_000646255.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	31.045	335	329
WP_000646255.1	lcl|NZ_JQQJ01000024.1_cds_WP_001984071.1_777	31.475	305	329
WP_000646255.1	lcl|NZ_JQQJ01000111.1_cds_WP_000649923.1_2837	30.183	328	329
WP_000646255.1	lcl|NZ_JQQJ01000075.1_cds_WP_000567887.1_2104	29.508	305	329
WP_000646255.1	lcl|NZ_JQQJ01000241.1_cds_WP_000709513.1_3949	29.730	333	329
WP_000646255.1	lcl|NZ_JQQJ01000024.1_cds_WP_000688696.1_757	28.975	283	329
WP_000646255.1	lcl|NZ_JQQJ01000075.1_cds_WP_000410275.1_2154	26.347	334	329
WP_000646255.1	lcl|NZ_JQQJ01000031.1_cds_WP_001074784.1_1013	29.057	265	329
WP_000646255.1	lcl|NZ_JQQJ01000075.1_cds_WP_000460023.1_2102	25.632	277	329
WP_000646255.1	lcl|NZ_JQQJ01000045.1_cds_WP_001003556.1_1415	25.602	332	329
WP_000774259.1	lcl|NZ_JQQJ01000075.1_cds_WP_000043898.1_2105	27.027	185	267
WP_000774259.1	lcl|NZ_JQQJ01000075.1_cds_WP_000842260.1_2085	26.316	190	267
WP_000774259.1	lcl|NZ_JQQJ01000087.1_cds_WP_000667727.1_2331	31.818	110	267
WP_000774259.1	lcl|NZ_JQQJ01000028.1_cds_WP_061283666.1_929	26.190	210	267
WP_000612799.1	lcl|NZ_JQQJ01000015.1_cds_WP_000291586.1_520	26.606	327	509
WP_000612799.1	lcl|NZ_JQQJ01000015.1_cds_WP_000364507.1_519	31.111	90	509
WP_000612799.1	lcl|NZ_JQQJ01000015.1_cds_WP_000291586.1_520	26.606	327	509
WP_000612799.1	lcl|NZ_JQQJ01000015.1_cds_WP_000364507.1_519	31.111	90	509
WP_001067557.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723078.1_2106	22.909	275	330
WP_001067557.1	lcl|NZ_JQQJ01000024.1_cds_WP_001984071.1_777	25.735	272	330
WP_001067557.1	lcl|NZ_JQQJ01000045.1_cds_WP_001003556.1_1415	28.395	243	330
WP_001067557.1	lcl|NZ_JQQJ01000026.1_cds_WP_000744700.1_871	26.812	276	330
WP_001067557.1	lcl|NZ_JQQJ01000075.1_cds_WP_000723090.1_2086	23.724	333	330
WP_001067557.1	lcl|NZ_JQQJ01000111.1_cds_WP_000649923.1_2837	28.854	253	330
