WP_000340715.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000340715.1_1377	100.000	86	106
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	100.000	310	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	24.731	279	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	24.691	324	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.958	288	314
WP_000410273.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	23.348	227	314
WP_000884059.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000351733.1_1735	40.000	140	185
WP_000884059.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001047905.1_1409	33.898	177	185
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	31.464	321	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	32.063	315	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	31.045	335	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	31.475	305	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	30.183	328	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000567887.1_1429	29.508	305	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000709511.1_3278	29.538	325	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	28.975	283	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000410275.1_1378	26.347	334	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001074785.1_1987	29.057	265	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000460023.1_1431	25.632	277	329
WP_000646255.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	25.000	332	329
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000043898.1_1428	27.027	185	267
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000842260.1_1448	26.316	190	267
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667727.1_3229	31.818	110	267
WP_000774259.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000805357.1_431	26.190	210	267
WP_000612799.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	26.606	327	509
WP_000612799.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_000612799.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000291586.1_2060	26.606	327	509
WP_000612799.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000364507.1_2059	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723078.1_1427	22.909	275	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001984071.1_3268	25.735	272	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001003557.1_3514	28.395	243	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000744700.1_54	26.812	276	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000723090.1_1447	23.724	333	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000649923.1_212	28.854	253	330
WP_001067557.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000688696.1_3248	25.681	257	330
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	34.262	359	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	33.851	322	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	27.177	379	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	30.256	390	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	29.692	357	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	31.579	190	366
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000575178.1_1441	36.856	369	367
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002078520.1_1403	31.452	372	367
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000538757.1_668	30.189	371	367
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000041233.1_1388	34.256	289	367
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002188046.1_1304	30.208	384	367
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001117632.1_1385	33.898	236	367
WP_000608291.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982414.1_3143	25.698	358	367
WP_000342716.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001002663.1_2773	44.856	243	265
WP_001246623.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187782.1_2246	38.816	304	310
WP_001246623.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001183723.1_926	25.163	306	310
WP_001246623.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000279895.1_1662	24.809	262	310
WP_001246623.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187782.1_2246	38.816	304	310
WP_001246623.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001183723.1_926	25.163	306	310
WP_001246623.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000279895.1_1662	24.809	262	310
WP_001088861.1	lcl|NZ_JAKUHL010000002.1_cds_WP_002069656.1_3704	42.857	56	144
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001082180.1_83	28.205	78	221
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001075146.1_1394	31.532	111	221
WP_000517242.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001069832.1_2279	27.523	109	221
WP_000221107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001082180.1_83	31.973	147	388
WP_000221107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000347675.1_2280	32.867	143	388
WP_000221107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000402845.1_1211	27.211	147	388
WP_000221107.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001075146.1_1394	31.579	95	388
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000172205.1_604	34.518	394	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667646.1_643	41.870	246	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000828456.1_143	44.954	218	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000614938.1_1404	35.377	212	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001052495.1_3535	32.353	238	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000047473.1_2054	30.942	223	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000598571.1_3432	28.205	234	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000510774.1_1074	30.041	243	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000942282.1_3008	27.848	237	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187475.1_2097	29.680	219	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000666552.1_1756	30.088	226	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000619173.1_3491	27.869	244	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001161018.1_1161	28.807	243	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001288326.1_358	29.688	192	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001089500.1_1736	30.085	236	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001982953.1_2829	24.125	257	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000184524.1_2524	31.731	208	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000136057.1_564	26.484	219	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000172205.1_604	34.518	394	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000667646.1_643	41.870	246	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000828456.1_143	44.954	218	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000614938.1_1404	35.377	212	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001052495.1_3535	32.353	238	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000047473.1_2054	30.942	223	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000598571.1_3432	28.205	234	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000510774.1_1074	30.041	243	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000942282.1_3008	27.848	237	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_002187475.1_2097	29.680	219	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000666552.1_1756	30.088	226	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_000619173.1_3491	27.869	244	605
WP_000834719.1	lcl|NZ_JAKUHL010000001.1_cds_WP_001161018.1_1161	28.807	243	605
