WP_000340715.1	lcl|NZ_LMXK01000072.1_cds_WP_000340715.1_2600	100.000	86	106
WP_000410273.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	100.000	314	314
WP_000410273.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	26.019	319	314
WP_000410273.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	24.691	324	314
WP_000410273.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	23.958	288	314
WP_000410273.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	20.000	265	314
WP_000410273.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	24.695	328	314
WP_000604524.1	lcl|NZ_LMXK01000072.1_cds_WP_000604524.1_2598	99.726	365	365
WP_000884059.1	lcl|NZ_LMXK01000072.1_cds_WP_000884060.1_2597	99.459	185	185
WP_000884059.1	lcl|NZ_LMXK01000107.1_cds_WP_000351733.1_3136	40.000	140	185
WP_000646255.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	98.784	329	329
WP_000646255.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	32.063	315	329
WP_000646255.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	31.045	335	329
WP_000646255.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	31.475	305	329
WP_000646255.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	30.655	336	329
WP_000646255.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	30.183	328	329
WP_000646255.1	lcl|NZ_LMXK01000131.1_cds_WP_000709511.1_3360	29.538	325	329
WP_000646255.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	30.739	257	329
WP_000646255.1	lcl|NZ_LMXK01000016.1_cds_WP_000688696.1_933	28.975	283	329
WP_000646255.1	lcl|NZ_LMXK01000003.1_cds_WP_000475901.1_258	27.737	274	329
WP_000646255.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	26.019	319	329
WP_000646255.1	lcl|NZ_LMXK01000019.1_cds_WP_001074783.1_1060	28.302	265	329
WP_000646255.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	26.367	311	329
WP_000646255.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	24.850	334	329
WP_000774259.1	lcl|NZ_LMXK01000072.1_cds_WP_000774261.1_2595	99.251	267	267
WP_000774259.1	lcl|NZ_LMXK01000003.1_cds_WP_000842258.1_241	26.455	189	267
WP_000774259.1	lcl|NZ_LMXK01000103.1_cds_WP_000667727.1_3083	31.818	110	267
WP_000774259.1	lcl|NZ_LMXK01000014.1_cds_WP_000805357.1_833	26.190	210	267
WP_000612799.1	lcl|NZ_LMXK01000072.1_cds_WP_000612798.1_2594	99.607	509	509
WP_000612799.1	lcl|NZ_LMXK01000001.1_cds_WP_000291586.1_111	26.606	327	509
WP_000612799.1	lcl|NZ_LMXK01000001.1_cds_WP_000364507.1_110	31.111	90	509
WP_000612799.1	lcl|NZ_LMXK01000072.1_cds_WP_000612798.1_2594	99.607	509	509
WP_000612799.1	lcl|NZ_LMXK01000001.1_cds_WP_000291586.1_111	26.606	327	509
WP_000612799.1	lcl|NZ_LMXK01000001.1_cds_WP_000364507.1_110	31.111	90	509
WP_001067557.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	99.394	330	330
WP_001067557.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	28.664	307	330
WP_001067557.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	25.735	272	330
WP_001067557.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	26.812	276	330
WP_001067557.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	27.984	243	330
WP_001067557.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	23.724	333	330
WP_001067557.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	27.442	215	330
WP_001067557.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	28.854	253	330
WP_001067557.1	lcl|NZ_LMXK01000016.1_cds_WP_000688696.1_933	25.681	257	330
WP_001067557.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	24.695	328	330
WP_001198107.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	27.441	379	366
WP_001198107.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	31.152	382	366
WP_001198107.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	31.129	363	366
WP_001198107.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	29.692	357	366
WP_001198107.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	31.579	190	366
WP_001198107.1	lcl|NZ_LMXK01000003.1_cds_LA733_RS01255_248	29.565	115	366
WP_000608291.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	33.333	354	367
WP_000608291.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	30.189	371	367
WP_000608291.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	36.278	317	367
WP_000608291.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	30.208	384	367
WP_000608291.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	25.698	358	367
WP_000608291.1	lcl|NZ_LMXK01000003.1_cds_LA733_RS01255_248	33.108	148	367
WP_000689739.1	lcl|NZ_LMXK01000072.1_cds_WP_000776640.1_2592	38.026	547	544
WP_000689739.1	lcl|NZ_LMXK01000072.1_cds_WP_000776640.1_2592	38.026	547	544
WP_000342716.1	lcl|NZ_LMXK01000072.1_cds_WP_000424609.1_2591	67.424	264	265
WP_000342716.1	lcl|NZ_LMXK01000029.1_cds_WP_001002663.1_1442	44.856	243	265
WP_001246623.1	lcl|NZ_LMXK01000072.1_cds_WP_002074065.1_2590	92.903	310	310
WP_001246623.1	lcl|NZ_LMXK01000023.1_cds_WP_000501208.1_1242	39.145	304	310
WP_001246623.1	lcl|NZ_LMXK01000048.1_cds_WP_001183723.1_2035	25.163	306	310
WP_001246623.1	lcl|NZ_LMXK01000093.1_cds_WP_000279894.1_2943	24.809	262	310
WP_001246623.1	lcl|NZ_LMXK01000072.1_cds_WP_002074065.1_2590	92.903	310	310
WP_001246623.1	lcl|NZ_LMXK01000023.1_cds_WP_000501208.1_1242	39.145	304	310
WP_001246623.1	lcl|NZ_LMXK01000048.1_cds_WP_001183723.1_2035	25.163	306	310
WP_001246623.1	lcl|NZ_LMXK01000093.1_cds_WP_000279894.1_2943	24.809	262	310
WP_000479984.1	lcl|NZ_LMXK01000072.1_cds_WP_000479988.1_2589	97.727	264	264
WP_000715958.1	lcl|NZ_LMXK01000072.1_cds_WP_000715958.1_2588	100.000	131	131
WP_001088861.1	lcl|NZ_LMXK01000072.1_cds_WP_001088862.1_2587	99.306	144	144
WP_001088861.1	lcl|NZ_LMXK01000036.1_cds_WP_002069656.1_1713	42.857	56	144
WP_000517242.1	lcl|NZ_LMXK01000072.1_cds_WP_000517241.1_2586	99.548	221	221
WP_000517242.1	lcl|NZ_LMXK01000006.1_cds_WP_001082178.1_405	28.205	78	221
WP_000517242.1	lcl|NZ_LMXK01000041.1_cds_WP_001069834.1_1870	27.523	109	221
WP_000721883.1	lcl|NZ_LMXK01000003.1_cds_WP_000378462.1_284	29.515	227	283
WP_000221107.1	lcl|NZ_LMXK01000006.1_cds_WP_001082178.1_405	31.973	147	388
WP_000221107.1	lcl|NZ_LMXK01000003.1_cds_WP_002097509.1_269	27.572	243	388
WP_000221107.1	lcl|NZ_LMXK01000041.1_cds_WP_000347682.1_1869	32.867	143	388
WP_000221107.1	lcl|NZ_LMXK01000005.1_cds_WP_000402846.1_394	27.211	147	388
WP_000221107.1	lcl|NZ_LMXK01000003.1_cds_WP_001217658.1_262	31.111	90	388
WP_000275679.1	lcl|NZ_LMXK01000003.1_cds_WP_000608679.1_285	41.067	375	416
WP_000275679.1	lcl|NZ_LMXK01000003.1_cds_WP_000179391.1_295	29.741	232	416
WP_000834719.1	lcl|NZ_LMXK01000037.1_cds_WP_000172203.1_1760	34.518	394	605
WP_000834719.1	lcl|NZ_LMXK01000097.1_cds_WP_000667646.1_3007	41.870	246	605
WP_000834719.1	lcl|NZ_LMXK01000002.1_cds_WP_000828458.1_135	44.954	218	605
WP_000834719.1	lcl|NZ_LMXK01000003.1_cds_WP_001035839.1_286	34.956	226	605
WP_000834719.1	lcl|NZ_LMXK01000001.1_cds_WP_000047473.1_105	30.942	223	605
WP_000834719.1	lcl|NZ_LMXK01000055.1_cds_WP_000510777.1_2242	30.041	243	605
WP_000834719.1	lcl|NZ_LMXK01000066.1_cds_WP_000598571.1_2474	28.205	234	605
WP_000834719.1	lcl|NZ_LMXK01000037.1_cds_LA733_RS08815_1746	27.848	237	605
WP_000834719.1	lcl|NZ_LMXK01000068.1_cds_WP_000536754.1_2519	30.137	219	605
WP_000834719.1	lcl|NZ_LMXK01000106.1_cds_WP_000666552.1_3128	30.088	226	605
WP_000834719.1	lcl|NZ_LMXK01000102.1_cds_WP_000619176.1_3066	27.869	244	605
WP_000834719.1	lcl|NZ_LMXK01000115.1_cds_WP_001161020.1_3220	28.807	243	605
WP_000834719.1	lcl|NZ_LMXK01000063.1_cds_WP_001288326.1_2406	29.688	192	605
WP_000834719.1	lcl|NZ_LMXK01000107.1_cds_WP_001089498.1_3137	30.085	236	605
WP_000834719.1	lcl|NZ_LMXK01000018.1_cds_WP_001982953.1_1003	24.125	257	605
WP_000834719.1	lcl|NZ_LMXK01000051.1_cds_WP_000184524.1_2127	31.731	208	605
WP_000834719.1	lcl|NZ_LMXK01000059.1_cds_WP_000136057.1_2327	26.484	219	605
WP_000834719.1	lcl|NZ_LMXK01000012.1_cds_LA733_RS03835_753	33.333	75	605
WP_000834719.1	lcl|NZ_LMXK01000012.1_cds_LA733_RS03835_753	32.877	73	605
WP_000834719.1	lcl|NZ_LMXK01000219.1_cds_WP_000590873.1_3777	24.026	154	605
