WP_000340715.1	lcl|NZ_JADDXF010000045.1_cds_WP_000340715.1_2804	100.000	86	106
WP_000410273.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	99.363	314	314
WP_000410273.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	25.705	319	314
WP_000410273.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	24.691	324	314
WP_000410273.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	23.611	288	314
WP_000410273.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	24.706	170	314
WP_000410273.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	24.695	328	314
WP_000604524.1	lcl|NZ_JADDXF010000045.1_cds_WP_000604525.1_2806	99.178	365	365
WP_000884059.1	lcl|NZ_JADDXF010000045.1_cds_WP_000884059.1_2807	100.000	185	185
WP_000884059.1	lcl|NZ_JADDXF010000005.1_cds_WP_000351733.1_3403	40.000	140	185
WP_000646255.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	99.696	329	329
WP_000646255.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	32.063	315	329
WP_000646255.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	31.343	335	329
WP_000646255.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	31.148	305	329
WP_000646255.1	lcl|NZ_JADDXF010000002.1_cds_WP_000649924.1_1972	30.183	328	329
WP_000646255.1	lcl|NZ_JADDXF010000016.1_cds_WP_000709508.1_720	29.231	325	329
WP_000646255.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	30.350	257	329
WP_000646255.1	lcl|NZ_JADDXF010000016.1_cds_WP_000688696.1_690	28.975	283	329
WP_000646255.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	30.625	160	329
WP_000646255.1	lcl|NZ_JADDXF010000025.1_cds_WP_000475901.1_1620	27.737	274	329
WP_000646255.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	25.705	319	329
WP_000646255.1	lcl|NZ_JADDXF010000007.1_cds_WP_001074779.1_3999	28.679	265	329
WP_000646255.1	lcl|NZ_JADDXF010000006.1_cds_WP_001003560.1_3720	24.852	338	329
WP_000646255.1	lcl|NZ_JADDXF010000993.1_cds_WP_193826255.1_17	30.833	120	329
WP_000646255.1	lcl|NZ_JADDXF010000025.1_cds_WP_000378097.1_1586	25.581	172	329
WP_000646255.1	lcl|NZ_JADDXF010000794.1_cds_WP_193826172.1_4077	27.778	108	329
WP_000774259.1	lcl|NZ_JADDXF010000045.1_cds_WP_000774259.1_2809	99.625	267	267
WP_000774259.1	lcl|NZ_JADDXF010000018.1_cds_WP_000842260.1_805	26.316	190	267
WP_000774259.1	lcl|NZ_JADDXF010000020.1_cds_WP_000805357.1_1308	26.190	210	267
WP_000774259.1	lcl|NZ_JADDXF010000016.1_cds_WP_155572209.1_668	28.866	97	267
WP_000612799.1	lcl|NZ_JADDXF010000045.1_cds_WP_002072162.1_2810	99.411	509	509
WP_000612799.1	lcl|NZ_JADDXF010000007.1_cds_WP_000291581.1_3927	26.606	327	509
WP_000612799.1	lcl|NZ_JADDXF010000007.1_cds_WP_000364504.1_3928	31.111	90	509
WP_000612799.1	lcl|NZ_JADDXF010000045.1_cds_WP_002072162.1_2810	99.411	509	509
WP_000612799.1	lcl|NZ_JADDXF010000007.1_cds_WP_000291581.1_3927	26.606	327	509
WP_000612799.1	lcl|NZ_JADDXF010000007.1_cds_WP_000364504.1_3928	31.111	90	509
WP_001067557.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	100.000	330	330
WP_001067557.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	30.350	257	330
WP_001067557.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	26.103	272	330
WP_001067557.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	27.174	276	330
WP_001067557.1	lcl|NZ_JADDXF010000006.1_cds_WP_001003560.1_3720	27.984	243	330
WP_001067557.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	23.423	333	330
WP_001067557.1	lcl|NZ_JADDXF010000002.1_cds_WP_000649924.1_1972	28.854	253	330
WP_001067557.1	lcl|NZ_JADDXF010000016.1_cds_WP_000688696.1_690	25.681	257	330
WP_001198107.1	lcl|NZ_JADDXF010000045.1_cds_WP_001198107.1_2812	100.000	366	366
WP_001198107.1	lcl|NZ_JADDXF010000045.1_cds_WP_000608294.1_2813	39.452	365	366
WP_001198107.1	lcl|NZ_JADDXF010000025.1_cds_WP_000575181.1_1631	33.983	359	366
WP_001198107.1	lcl|NZ_JADDXF010000025.1_cds_WP_000172659.1_1587	32.461	382	366
WP_001198107.1	lcl|NZ_JADDXF010000016.1_cds_WP_001281953.1_674	27.441	379	366
WP_001198107.1	lcl|NZ_JADDXF010000062.1_cds_WP_000228801.1_3548	31.845	336	366
WP_001198107.1	lcl|NZ_JADDXF010000010.1_cds_WP_000538754.1_105	29.972	357	366
WP_001198107.1	lcl|NZ_JADDXF010000797.1_cds_IQB77_RS24970_4078	61.667	60	366
WP_001198107.1	lcl|NZ_JADDXF010000022.1_cds_WP_001982414.1_1441	31.579	190	366
WP_000608291.1	lcl|NZ_JADDXF010000045.1_cds_WP_000608294.1_2813	99.728	367	367
WP_000608291.1	lcl|NZ_JADDXF010000045.1_cds_WP_001198107.1_2812	39.452	365	367
WP_000608291.1	lcl|NZ_JADDXF010000025.1_cds_WP_000575181.1_1631	36.585	369	367
WP_000608291.1	lcl|NZ_JADDXF010000025.1_cds_WP_000172659.1_1587	32.514	366	367
WP_000608291.1	lcl|NZ_JADDXF010000010.1_cds_WP_000538754.1_105	30.189	371	367
WP_000608291.1	lcl|NZ_JADDXF010000062.1_cds_WP_000228801.1_3548	39.147	258	367
WP_000608291.1	lcl|NZ_JADDXF010000016.1_cds_WP_001281953.1_674	30.208	384	367
WP_000608291.1	lcl|NZ_JADDXF010000022.1_cds_WP_001982414.1_1441	25.698	358	367
WP_000689739.1	lcl|NZ_JADDXF010000045.1_cds_WP_000689740.1_2814	99.265	544	544
WP_000689739.1	lcl|NZ_JADDXF010000045.1_cds_WP_000689740.1_2814	99.265	544	544
WP_000342716.1	lcl|NZ_JADDXF010000045.1_cds_WP_000342716.1_2815	100.000	265	265
WP_000342716.1	lcl|NZ_JADDXF010000061.1_cds_WP_001002662.1_3524	44.856	243	265
WP_001246623.1	lcl|NZ_JADDXF010000045.1_cds_WP_001246619.1_2816	99.032	310	310
WP_001246623.1	lcl|NZ_JADDXF010000035.1_cds_WP_000501205.1_2276	38.816	304	310
WP_001246623.1	lcl|NZ_JADDXF010000019.1_cds_WP_001183721.1_916	25.163	306	310
WP_001246623.1	lcl|NZ_JADDXF010000004.1_cds_WP_000279896.1_3082	24.427	262	310
WP_001246623.1	lcl|NZ_JADDXF010000980.1_cds_WP_306790054.1_10	27.344	128	310
WP_001246623.1	lcl|NZ_JADDXF010000045.1_cds_WP_001246619.1_2816	99.032	310	310
WP_001246623.1	lcl|NZ_JADDXF010000035.1_cds_WP_000501205.1_2276	38.816	304	310
WP_001246623.1	lcl|NZ_JADDXF010000019.1_cds_WP_001183721.1_916	25.163	306	310
WP_001246623.1	lcl|NZ_JADDXF010000004.1_cds_WP_000279896.1_3082	24.427	262	310
WP_001246623.1	lcl|NZ_JADDXF010000980.1_cds_WP_306790054.1_10	27.344	128	310
WP_000479984.1	lcl|NZ_JADDXF010000045.1_cds_WP_000479980.1_2817	99.621	264	264
WP_000715958.1	lcl|NZ_JADDXF010000045.1_cds_WP_000715958.1_2818	100.000	131	131
WP_001088861.1	lcl|NZ_JADDXF010000045.1_cds_WP_001088861.1_2819	100.000	144	144
WP_001088861.1	lcl|NZ_JADDXF010000001.1_cds_WP_002069656.1_1239	42.857	56	144
WP_000517242.1	lcl|NZ_JADDXF010000045.1_cds_WP_000517242.1_2820	100.000	221	221
WP_000517242.1	lcl|NZ_JADDXF010000015.1_cds_WP_001082181.1_642	28.205	78	221
WP_000517242.1	lcl|NZ_JADDXF010000028.1_cds_WP_001069832.1_1750	27.523	109	221
WP_000721883.1	lcl|NZ_JADDXF010000025.1_cds_WP_000378097.1_1586	27.391	230	283
WP_000221107.1	lcl|NZ_JADDXF010000015.1_cds_WP_001082181.1_642	31.973	147	388
WP_000221107.1	lcl|NZ_JADDXF010000025.1_cds_WP_002097509.1_1609	27.572	243	388
WP_000221107.1	lcl|NZ_JADDXF010000028.1_cds_WP_000347675.1_1751	32.867	143	388
WP_000221107.1	lcl|NZ_JADDXF010000044.1_cds_WP_000402849.1_2786	26.531	147	388
WP_000221107.1	lcl|NZ_JADDXF010000062.1_cds_WP_001046777.1_3551	26.282	156	388
WP_000221107.1	lcl|NZ_JADDXF010000025.1_cds_WP_001217660.1_1616	31.111	90	388
WP_000275679.1	lcl|NZ_JADDXF010000083.1_cds_WP_002072243.1_4099	30.871	379	416
WP_000275679.1	lcl|NZ_JADDXF010000062.1_cds_WP_001009616.1_3544	28.685	251	416
WP_000834719.1	lcl|NZ_JADDXF010000027.1_cds_WP_000172209.1_1704	34.518	394	605
WP_000834719.1	lcl|NZ_JADDXF010000010.1_cds_WP_000667646.1_80	41.870	246	605
WP_000834719.1	lcl|NZ_JADDXF010000038.1_cds_WP_000828456.1_2427	44.954	218	605
WP_000834719.1	lcl|NZ_JADDXF010000025.1_cds_WP_002072224.1_1585	32.246	276	605
WP_000834719.1	lcl|NZ_JADDXF010000802.1_cds_WP_193826176.1_4086	36.667	120	605
WP_000834719.1	lcl|NZ_JADDXF010000006.1_cds_WP_001052496.1_3741	31.933	238	605
WP_000834719.1	lcl|NZ_JADDXF010000007.1_cds_WP_000047473.1_3933	30.942	223	605
WP_000834719.1	lcl|NZ_JADDXF010000031.1_cds_WP_000598571.1_2112	28.205	234	605
WP_000834719.1	lcl|NZ_JADDXF010000003.1_cds_IQB77_RS02565_2489	30.041	243	605
WP_000834719.1	lcl|NZ_JADDXF010000027.1_cds_WP_002071818.1_1718	27.848	237	605
WP_000834719.1	lcl|NZ_JADDXF010000037.1_cds_WP_000536753.1_2385	29.386	228	605
WP_000834719.1	lcl|NZ_JADDXF010000658.1_cds_WP_193826118.1_3600	43.284	67	605
WP_000834719.1	lcl|NZ_JADDXF010000005.1_cds_WP_000666552.1_3424	30.088	226	605
WP_000834719.1	lcl|NZ_JADDXF010000006.1_cds_WP_000619182.1_3696	27.869	244	605
WP_000834719.1	lcl|NZ_JADDXF010000003.1_cds_WP_001161019.1_2588	28.807	243	605
WP_000834719.1	lcl|NZ_JADDXF010000005.1_cds_WP_228003820.1_3404	30.508	236	605
WP_000834719.1	lcl|NZ_JADDXF010000046.1_cds_WP_001288322.1_2844	29.688	192	605
WP_000834719.1	lcl|NZ_JADDXF010000008.1_cds_WP_001982953.1_4161	24.125	257	605
WP_000834719.1	lcl|NZ_JADDXF010000058.1_cds_WP_000184524.1_3315	31.731	208	605
WP_000834719.1	lcl|NZ_JADDXF010000010.1_cds_IQB77_RS08025_131	26.364	220	605
WP_000834719.1	lcl|NZ_JADDXF010000817.1_cds_WP_193826181.1_4097	39.474	38	605
WP_000834719.1	lcl|NZ_JADDXF010000027.1_cds_WP_000172209.1_1704	34.518	394	605
WP_000834719.1	lcl|NZ_JADDXF010000010.1_cds_WP_000667646.1_80	41.870	246	605
WP_000834719.1	lcl|NZ_JADDXF010000038.1_cds_WP_000828456.1_2427	44.954	218	605
WP_000834719.1	lcl|NZ_JADDXF010000025.1_cds_WP_002072224.1_1585	32.246	276	605
WP_000834719.1	lcl|NZ_JADDXF010000802.1_cds_WP_193826176.1_4086	36.667	120	605
WP_000834719.1	lcl|NZ_JADDXF010000006.1_cds_WP_001052496.1_3741	31.933	238	605
WP_000834719.1	lcl|NZ_JADDXF010000007.1_cds_WP_000047473.1_3933	30.942	223	605
WP_000834719.1	lcl|NZ_JADDXF010000031.1_cds_WP_000598571.1_2112	28.205	234	605
WP_000834719.1	lcl|NZ_JADDXF010000003.1_cds_IQB77_RS02565_2489	30.041	243	605
WP_000834719.1	lcl|NZ_JADDXF010000027.1_cds_WP_002071818.1_1718	27.848	237	605
WP_000834719.1	lcl|NZ_JADDXF010000037.1_cds_WP_000536753.1_2385	29.386	228	605
WP_000834719.1	lcl|NZ_JADDXF010000658.1_cds_WP_193826118.1_3600	43.284	67	605
WP_000834719.1	lcl|NZ_JADDXF010000005.1_cds_WP_000666552.1_3424	30.088	226	605
WP_000834719.1	lcl|NZ_JADDXF010000006.1_cds_WP_000619182.1_3696	27.869	244	605
WP_000834719.1	lcl|NZ_JADDXF010000003.1_cds_WP_001161019.1_2588	28.807	243	605
WP_000834719.1	lcl|NZ_JADDXF010000005.1_cds_WP_228003820.1_3404	30.508	236	605
WP_000834719.1	lcl|NZ_JADDXF010000046.1_cds_WP_001288322.1_2844	29.688	192	605
WP_000834719.1	lcl|NZ_JADDXF010000008.1_cds_WP_001982953.1_4161	24.125	257	605
WP_000834719.1	lcl|NZ_JADDXF010000058.1_cds_WP_000184524.1_3315	31.731	208	605
WP_000834719.1	lcl|NZ_JADDXF010000010.1_cds_IQB77_RS08025_131	26.364	220	605
WP_000834719.1	lcl|NZ_JADDXF010000817.1_cds_WP_193826181.1_4097	39.474	38	605
WP_000799637.1	lcl|NZ_JADDXF010000025.1_cds_WP_000343397.1_1630	31.655	139	142
WP_000799637.1	lcl|NZ_JADDXF010000939.1_cds_WP_193826232.1_4308	31.818	66	142
WP_001206408.1	lcl|NZ_JADDXF010000025.1_cds_WP_002097509.1_1609	25.714	140	244
WP_001206408.1	lcl|NZ_JADDXF010000028.1_cds_WP_000347675.1_1751	25.000	152	244
WP_001206408.1	lcl|NZ_JADDXF010000062.1_cds_WP_001046777.1_3551	25.157	159	244
WP_001206408.1	lcl|NZ_JADDXF010000028.1_cds_WP_001069832.1_1750	29.762	168	244
WP_000579813.1	lcl|NZ_JADDXF010000030.1_cds_WP_000840861.1_2064	32.484	314	315
WP_000579813.1	lcl|NZ_JADDXF010000020.1_cds_WP_000868621.1_1285	32.381	105	315
WP_000579813.1	lcl|NZ_JADDXF010000018.1_cds_WP_000282882.1_800	30.769	91	315
WP_000132018.1	lcl|NZ_JADDXF010000010.1_cds_WP_000721854.1_125	32.075	106	228
WP_000132018.1	lcl|NZ_JADDXF010000025.1_cds_WP_001035155.1_1612	26.490	151	228
WP_000132018.1	lcl|NZ_JADDXF010000026.1_cds_WP_000696059.1_1644	24.561	171	228
WP_000600891.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	33.725	255	330
WP_000600891.1	lcl|NZ_JADDXF010000002.1_cds_WP_000649924.1_1972	30.128	312	330
WP_000600891.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	28.571	336	330
WP_000600891.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	28.391	317	330
WP_000600891.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	28.182	330	330
