WP_000340715.1	lcl|NZ_AFJU01000037.1_cds_WP_000340715.1_3116	100.000	86	106
WP_000410273.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	100.000	314	314
WP_000410273.1	lcl|NZ_AFJU01000037.1_cds_WP_000093099.1_3095	46.988	83	314
WP_000410273.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	25.705	319	314
WP_000410273.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	24.691	324	314
WP_000410273.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	25.269	186	314
WP_000410273.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	23.958	288	314
WP_000410273.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	24.695	328	314
WP_000604524.1	lcl|NZ_AFJU01000037.1_cds_WP_000604524.1_3114	99.726	365	365
WP_000884059.1	lcl|NZ_AFJU01000037.1_cds_WP_000884059.1_3113	100.000	185	185
WP_000884059.1	lcl|NZ_AFJU01000044.1_cds_WP_000351733.1_2790	40.000	140	185
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000646250.1_3112	98.480	329	329
WP_000646255.1	lcl|NZ_AFJU01000126.1_cds_WP_000744700.1_1667	32.063	315	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000723090.1_3033	31.045	335	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000600889.1_3086	34.109	258	329
WP_000646255.1	lcl|NZ_AFJU01000158.1_cds_WP_001984071.1_1003	31.475	305	329
WP_000646255.1	lcl|NZ_AFJU01000287.1_cds_WP_000649925.1_221	30.183	328	329
WP_000646255.1	lcl|NZ_AFJU01000125.1_cds_WP_000709511.1_1700	29.538	325	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000601375.1_3059	25.091	275	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_001067557.1_3109	30.350	257	329
WP_000646255.1	lcl|NZ_AFJU01000060.1_cds_WP_000688695.1_2439	28.975	283	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000475904.1_3050	27.737	274	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000410273.1_3115	26.019	319	329
WP_000646255.1	lcl|NZ_AFJU01000120.1_cds_WP_001074785.1_1780	29.057	265	329
WP_000646255.1	lcl|NZ_AFJU01000148.1_cds_WP_001003555.1_1182	25.148	338	329
WP_000646255.1	lcl|NZ_AFJU01000037.1_cds_WP_000487322.1_3061	27.077	325	329
WP_000774259.1	lcl|NZ_AFJU01000037.1_cds_WP_000774262.1_3111	98.127	267	267
WP_000774259.1	lcl|NZ_AFJU01000037.1_cds_WP_000859505.1_3062	25.820	244	267
WP_000774259.1	lcl|NZ_AFJU01000037.1_cds_WP_000800438.1_3081	24.786	234	267
WP_000774259.1	lcl|NZ_AFJU01000037.1_cds_WP_000842260.1_3032	26.316	190	267
WP_000774259.1	lcl|NZ_AFJU01000083.1_cds_WP_000667727.1_2125	31.818	110	267
WP_000774259.1	lcl|NZ_AFJU01000026.1_cds_WP_000805357.1_3454	26.190	210	267
WP_000612799.1	lcl|NZ_AFJU01000037.1_cds_WP_000612797.1_3110	98.821	509	509
WP_000612799.1	lcl|NZ_AFJU01000144.1_cds_WP_000291591.1_1251	26.606	327	509
WP_000612799.1	lcl|NZ_AFJU01000144.1_cds_WP_000364507.1_1252	31.111	90	509
