WP_000340715.1	lcl|NZ_RQGE01000007.1_cds_WP_035983633.1_2821	61.538	78	106
WP_000410273.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	80.323	310	314
WP_000410273.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	27.389	314	314
WP_000410273.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	24.074	324	314
WP_000410273.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	21.569	255	314
WP_000410273.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	23.529	170	314
WP_000410273.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	22.430	321	314
WP_000884059.1	lcl|NZ_RQGE01000023.1_cds_WP_004788859.1_422	33.065	124	185
WP_000646255.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	30.892	314	329
WP_000646255.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	30.351	313	329
WP_000646255.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	27.353	340	329
WP_000646255.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	28.739	341	329
WP_000646255.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	28.302	318	329
WP_000646255.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	25.857	321	329
WP_000646255.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	30.709	254	329
WP_000646255.1	lcl|NZ_RQGE01000007.1_cds_WP_004783745.1_2824	25.472	318	329
WP_000646255.1	lcl|NZ_RQGE01000003.1_cds_WP_135595835.1_3605	24.231	260	329
WP_000646255.1	lcl|NZ_RQGE01000035.1_cds_WP_135597277.1_2655	26.374	182	329
WP_000646255.1	lcl|NZ_RQGE01000006.1_cds_WP_035983311.1_1360	28.514	249	329
WP_000646255.1	lcl|NZ_RQGE01000020.1_cds_WP_208325413.1_2101	26.407	231	329
WP_000646255.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	23.420	269	329
WP_000774259.1	lcl|NZ_RQGE01000021.1_cds_WP_020777677.1_2900	23.755	261	267
WP_000774259.1	lcl|NZ_RQGE01000010.1_cds_WP_135596319.1_833	34.188	117	267
WP_000774259.1	lcl|NZ_RQGE01000007.1_cds_WP_135596082.1_2822	26.455	189	267
WP_000774259.1	lcl|NZ_RQGE01000010.1_cds_WP_081581548.1_665	26.901	171	267
WP_000774259.1	lcl|NZ_RQGE01000020.1_cds_WP_004787917.1_2113	26.943	193	267
WP_000612799.1	lcl|NZ_RQGE01000023.1_cds_WP_135596906.1_444	23.839	323	509
WP_000612799.1	lcl|NZ_RQGE01000023.1_cds_WP_004788552.1_445	27.358	106	509
WP_000612799.1	lcl|NZ_RQGE01000023.1_cds_WP_135596906.1_444	23.839	323	509
WP_000612799.1	lcl|NZ_RQGE01000023.1_cds_WP_004788552.1_445	27.358	106	509
WP_001067557.1	lcl|NZ_RQGE01000010.1_cds_WP_135596231.1_554	24.820	278	330
WP_001067557.1	lcl|NZ_RQGE01000006.1_cds_WP_004786772.1_1307	27.536	276	330
WP_001067557.1	lcl|NZ_RQGE01000010.1_cds_WP_135596306.1_805	29.915	234	330
WP_001067557.1	lcl|NZ_RQGE01000006.1_cds_WP_004785219.1_1280	25.982	331	330
WP_001067557.1	lcl|NZ_RQGE01000010.1_cds_WP_004786178.1_797	25.581	258	330
WP_001067557.1	lcl|NZ_RQGE01000007.1_cds_WP_004783983.1_2825	31.250	128	330
WP_001067557.1	lcl|NZ_RQGE01000007.1_cds_WP_135596083.1_2823	25.168	298	330
WP_001067557.1	lcl|NZ_RQGE01000006.1_cds_WP_035983311.1_1360	25.604	207	330
WP_001067557.1	lcl|NZ_RQGE01000035.1_cds_WP_135597277.1_2655	31.210	157	330
WP_001067557.1	lcl|NZ_RQGE01000020.1_cds_WP_004788049.1_2112	23.077	299	330
WP_001067557.1	lcl|NZ_RQGE01000010.1_cds_WP_004787140.1_739	28.000	150	330
WP_001198107.1	lcl|NZ_RQGE01000007.1_cds_WP_135596090.1_2849	34.653	303	366
WP_001198107.1	lcl|NZ_RQGE01000014.1_cds_WP_004785484.1_3235	28.084	381	366
WP_001198107.1	lcl|NZ_RQGE01000007.1_cds_WP_135596086.1_2837	31.944	360	366
WP_001198107.1	lcl|NZ_RQGE01000007.1_cds_WP_020777538.1_2826	30.105	382	366
WP_001198107.1	lcl|NZ_RQGE01000030.1_cds_WP_135597190.1_1154	28.895	353	366
WP_001198107.1	lcl|NZ_RQGE01000025.1_cds_WP_135597019.1_1759	25.907	193	366
