WP_000340715.1	lcl|NZ_BOPX01000004.1_cds_WP_002733653.1_1117	90.698	86	106
WP_000410273.1	lcl|NZ_BOPX01000004.1_cds_WP_002733579.1_1116	92.994	314	314
WP_000410273.1	lcl|NZ_BOPX01000004.1_cds_WP_002733534.1_1113	25.078	319	314
WP_000410273.1	lcl|NZ_BOPX01000001.1_cds_WP_002722638.1_267	22.769	325	314
WP_000410273.1	lcl|NZ_BOPX01000004.1_cds_WP_002727919.1_1022	24.555	281	314
WP_000410273.1	lcl|NZ_BOPX01000002.1_cds_WP_002728309.1_445	25.402	311	314
WP_000410273.1	lcl|NZ_BOPX01000005.1_cds_WP_002729504.1_1177	22.353	170	314
WP_000410273.1	lcl|NZ_BOPX01000004.1_cds_WP_016749081.1_1089	22.769	325	314
WP_000604524.1	lcl|NZ_BOPX01000004.1_cds_WP_026054882.1_1115	85.479	365	365
WP_000884059.1	lcl|NZ_BOPX01000004.1_cds_WP_002733646.1_1114	95.676	185	185
WP_000884059.1	lcl|NZ_BOPX01000003.1_cds_WP_002721790.1_835	36.301	146	185
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002733534.1_1113	97.568	329	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002727919.1_1022	30.746	335	329
WP_000646255.1	lcl|NZ_BOPX01000001.1_cds_WP_002722638.1_267	30.159	315	329
WP_000646255.1	lcl|NZ_BOPX01000002.1_cds_WP_002728309.1_445	30.868	311	329
WP_000646255.1	lcl|NZ_BOPX01000005.1_cds_WP_002729504.1_1177	27.566	341	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002733638.1_1081	27.874	348	329
WP_000646255.1	lcl|NZ_BOPX01000001.1_cds_WP_002732362.1_142	28.846	312	329
WP_000646255.1	lcl|NZ_BOPX01000002.1_cds_WP_002735602.1_448	27.879	330	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002733546.1_1047	25.000	268	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_016749079.1_1110	28.990	307	329
WP_000646255.1	lcl|NZ_BOPX01000001.1_cds_WP_002732331.1_53	25.369	339	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002733579.1_1116	27.711	249	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002733698.1_1039	27.007	274	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002744551.1_1087	28.519	270	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_016749081.1_1089	23.659	317	329
WP_000646255.1	lcl|NZ_BOPX01000006.1_cds_WP_002728462.1_1490	26.792	265	329
WP_000646255.1	lcl|NZ_BOPX01000031.1_cds_WP_002732574.1_3260	25.076	331	329
WP_000646255.1	lcl|NZ_BOPX01000018.1_cds_WP_002728696.1_2716	27.309	249	329
WP_000646255.1	lcl|NZ_BOPX01000004.1_cds_WP_002733757.1_1049	31.034	174	329
WP_000774259.1	lcl|NZ_BOPX01000004.1_cds_WP_002733627.1_1112	92.884	267	267
WP_000774259.1	lcl|NZ_BOPX01000004.1_cds_WP_002733775.1_1076	24.153	236	267
WP_000774259.1	lcl|NZ_BOPX01000004.1_cds_WP_002733554.1_1050	24.303	251	267
WP_000774259.1	lcl|NZ_BOPX01000004.1_cds_WP_002727921.1_1021	26.455	189	267
WP_000774259.1	lcl|NZ_BOPX01000002.1_cds_WP_002729040.1_625	33.636	110	267
WP_000774259.1	lcl|NZ_BOPX01000005.1_cds_WP_002729513.1_1176	27.225	191	267
WP_000774259.1	lcl|NZ_BOPX01000023.1_cds_WP_002766579.1_3040	25.000	208	267
WP_000612799.1	lcl|NZ_BOPX01000004.1_cds_WP_002738292.1_1111	97.053	509	509
WP_000612799.1	lcl|NZ_BOPX01000006.1_cds_WP_002728536.1_1417	26.791	321	509
WP_000612799.1	lcl|NZ_BOPX01000006.1_cds_WP_002728534.1_1418	31.111	90	509
