WP_000340715.1	lcl|NZ_JQON01000026.1_cds_WP_000340715.1_878	100.000	86	106
WP_000410273.1	lcl|NZ_JQON01000026.1_cds_WP_000410273.1_879	100.000	314	314
WP_000410273.1	lcl|NZ_JQON01000026.1_cds_WP_000093099.1_898	46.988	83	314
WP_000410273.1	lcl|NZ_JQON01000026.1_cds_WP_000646256.1_882	27.612	268	314
WP_000410273.1	lcl|NZ_JQON01000012.1_cds_WP_000744700.1_476	24.691	324	314
WP_000410273.1	lcl|NZ_JQON01000026.1_cds_WP_000600889.1_907	25.269	186	314
WP_000410273.1	lcl|NZ_JQON01000026.1_cds_WP_000723092.1_960	23.875	289	314
WP_000410273.1	lcl|NZ_JQON01000026.1_cds_WP_001067556.1_885	24.695	328	314
WP_000604524.1	lcl|NZ_JQON01000026.1_cds_WP_000604524.1_880	99.726	365	365
WP_000884059.1	lcl|NZ_JQON01000026.1_cds_WP_000884059.1_881	100.000	185	185
WP_000884059.1	lcl|NZ_JQON01000006.1_cds_WP_000351733.1_152	40.000	140	185
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000646256.1_882	98.784	329	329
WP_000646255.1	lcl|NZ_JQON01000012.1_cds_WP_000744700.1_476	32.063	315	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000723092.1_960	31.045	335	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000600889.1_907	34.109	258	329
WP_000646255.1	lcl|NZ_JQON01000009.1_cds_WP_001984071.1_357	31.475	305	329
WP_000646255.1	lcl|NZ_JQON01000027.1_cds_WP_000649925.1_1053	30.183	328	329
WP_000646255.1	lcl|NZ_JQON01000003.1_cds_WP_000709513.1_71	29.730	333	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000601375.1_934	25.091	275	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_001067556.1_885	30.350	257	329
WP_000646255.1	lcl|NZ_JQON01000009.1_cds_WP_000688696.1_337	28.975	283	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000475901.1_943	27.737	274	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000410273.1_879	26.019	319	329
WP_000646255.1	lcl|NZ_JQON01000068.1_cds_WP_001074785.1_2252	29.057	265	329
WP_000646255.1	lcl|NZ_JQON01000024.1_cds_WP_001003556.1_846	25.602	332	329
WP_000646255.1	lcl|NZ_JQON01000026.1_cds_WP_000487322.1_932	27.077	325	329
WP_000774259.1	lcl|NZ_JQON01000026.1_cds_WP_000774263.1_883	98.502	267	267
WP_000774259.1	lcl|NZ_JQON01000026.1_cds_WP_000859505.1_931	25.820	244	267
WP_000774259.1	lcl|NZ_JQON01000026.1_cds_WP_000800438.1_912	24.786	234	267
WP_000774259.1	lcl|NZ_JQON01000026.1_cds_WP_000842260.1_961	26.316	190	267
WP_000774259.1	lcl|NZ_JQON01000118.1_cds_WP_000667727.1_3187	31.818	110	267
WP_000774259.1	lcl|NZ_JQON01000014.1_cds_WP_000805357.1_569	26.190	210	267
WP_000612799.1	lcl|NZ_JQON01000026.1_cds_WP_002163445.1_884	98.821	509	509
WP_000612799.1	lcl|NZ_JQON01000060.1_cds_WP_000291586.1_2021	26.606	327	509
WP_000612799.1	lcl|NZ_JQON01000060.1_cds_WP_000364507.1_2020	31.111	90	509
WP_000612799.1	lcl|NZ_JQON01000026.1_cds_WP_002163445.1_884	98.821	509	509
WP_000612799.1	lcl|NZ_JQON01000060.1_cds_WP_000291586.1_2021	26.606	327	509
WP_000612799.1	lcl|NZ_JQON01000060.1_cds_WP_000364507.1_2020	31.111	90	509
WP_001067557.1	lcl|NZ_JQON01000026.1_cds_WP_001067556.1_885	99.697	330	330
WP_001067557.1	lcl|NZ_JQON01000026.1_cds_WP_000646256.1_882	29.316	307	330
WP_001067557.1	lcl|NZ_JQON01000026.1_cds_WP_000600889.1_907	26.316	266	330
WP_001067557.1	lcl|NZ_JQON01000009.1_cds_WP_001984071.1_357	25.735	272	330
WP_001067557.1	lcl|NZ_JQON01000024.1_cds_WP_001003556.1_846	28.395	243	330
WP_001067557.1	lcl|NZ_JQON01000012.1_cds_WP_000744700.1_476	26.812	276	330
WP_001067557.1	lcl|NZ_JQON01000026.1_cds_WP_000723092.1_960	23.724	333	330
WP_001067557.1	lcl|NZ_JQON01000027.1_cds_WP_000649925.1_1053	28.854	253	330
WP_001067557.1	lcl|NZ_JQON01000009.1_cds_WP_000688696.1_337	25.681	257	330
WP_001067557.1	lcl|NZ_JQON01000026.1_cds_WP_000601375.1_934	26.545	275	330
WP_001067557.1	lcl|NZ_JQON01000026.1_cds_WP_000410273.1_879	24.695	328	330
WP_001198107.1	lcl|NZ_JQON01000026.1_cds_WP_000575178.1_954	34.262	359	366
WP_001198107.1	lcl|NZ_JQON01000143.1_cds_WP_001281953.1_3444	27.441	379	366
WP_001198107.1	lcl|NZ_JQON01000026.1_cds_WP_000346036.1_915	28.090	356	366
WP_001198107.1	lcl|NZ_JQON01000112.1_cds_WP_000538757.1_3114	29.692	357	366
WP_001198107.1	lcl|NZ_JQON01000026.1_cds_JG93_RS04600_896	38.222	225	366
WP_001198107.1	lcl|NZ_JQON01000026.1_cds_WP_000947844.1_908	26.667	345	366
WP_001198107.1	lcl|NZ_JQON01000104.1_cds_WP_001982414.1_2951	31.579	190	366
WP_000608291.1	lcl|NZ_JQON01000026.1_cds_WP_000575178.1_954	36.856	369	367
WP_000608291.1	lcl|NZ_JQON01000112.1_cds_WP_000538757.1_3114	30.189	371	367
WP_000608291.1	lcl|NZ_JQON01000026.1_cds_JG93_RS04600_896	39.738	229	367
WP_000608291.1	lcl|NZ_JQON01000143.1_cds_WP_001281953.1_3444	30.208	384	367
WP_000608291.1	lcl|NZ_JQON01000026.1_cds_WP_000346036.1_915	24.734	376	367
WP_000608291.1	lcl|NZ_JQON01000026.1_cds_WP_000947844.1_908	26.404	356	367
WP_000608291.1	lcl|NZ_JQON01000104.1_cds_WP_001982414.1_2951	25.698	358	367
WP_000689739.1	lcl|NZ_JQON01000026.1_cds_WP_000776640.1_886	38.026	547	544
WP_000689739.1	lcl|NZ_JQON01000026.1_cds_WP_000776640.1_886	38.026	547	544
WP_000342716.1	lcl|NZ_JQON01000026.1_cds_WP_000424609.1_887	67.424	264	265
WP_000342716.1	lcl|NZ_JQON01000127.1_cds_WP_001002663.1_3261	44.856	243	265
WP_001246623.1	lcl|NZ_JQON01000026.1_cds_WP_002074065.1_888	92.903	310	310
WP_001246623.1	lcl|NZ_JQON01000157.1_cds_WP_000501205.1_3592	38.816	304	310
WP_001246623.1	lcl|NZ_JQON01000106.1_cds_WP_001183723.1_2981	25.163	306	310
WP_001246623.1	lcl|NZ_JQON01000022.1_cds_WP_000279894.1_768	24.809	262	310
WP_001246623.1	lcl|NZ_JQON01000026.1_cds_WP_002074065.1_888	92.903	310	310
WP_001246623.1	lcl|NZ_JQON01000157.1_cds_WP_000501205.1_3592	38.816	304	310
WP_001246623.1	lcl|NZ_JQON01000106.1_cds_WP_001183723.1_2981	25.163	306	310
WP_001246623.1	lcl|NZ_JQON01000022.1_cds_WP_000279894.1_768	24.809	262	310
WP_000479984.1	lcl|NZ_JQON01000026.1_cds_WP_000479984.1_889	100.000	264	264
WP_000715958.1	lcl|NZ_JQON01000026.1_cds_WP_000715958.1_890	100.000	131	131
WP_001088861.1	lcl|NZ_JQON01000026.1_cds_WP_001088863.1_891	98.611	144	144
WP_001088861.1	lcl|NZ_JQON01000033.1_cds_WP_002069656.1_1246	42.857	56	144
WP_000517242.1	lcl|NZ_JQON01000026.1_cds_WP_000517243.1_892	99.548	221	221
WP_000517242.1	lcl|NZ_JQON01000012.1_cds_WP_001082180.1_505	28.205	78	221
WP_000517242.1	lcl|NZ_JQON01000136.1_cds_WP_001069832.1_3373	27.523	109	221
WP_000221107.1	lcl|NZ_JQON01000012.1_cds_WP_001082180.1_505	31.973	147	388
WP_000221107.1	lcl|NZ_JQON01000136.1_cds_WP_000347675.1_3372	32.867	143	388
WP_000221107.1	lcl|NZ_JQON01000026.1_cds_WP_002082140.1_919	33.621	116	388
WP_000221107.1	lcl|NZ_JQON01000126.1_cds_WP_000402846.1_3232	27.211	147	388
WP_000221107.1	lcl|NZ_JQON01000026.1_cds_WP_001206409.1_903	27.211	147	388
WP_000221107.1	lcl|NZ_JQON01000026.1_cds_WP_001149938.1_893	24.675	154	388
WP_000221107.1	lcl|NZ_JQON01000026.1_cds_WP_001015425.1_895	24.646	353	388
WP_000275679.1	lcl|NZ_JQON01000026.1_cds_WP_001106774.1_900	73.012	415	416
WP_000834719.1	lcl|NZ_JQON01000026.1_cds_WP_000834715.1_901	99.669	605	605
WP_000834719.1	lcl|NZ_JQON01000119.1_cds_WP_000172203.1_3200	34.518	394	605
WP_000834719.1	lcl|NZ_JQON01000054.1_cds_WP_000667645.1_1907	41.870	246	605
WP_000834719.1	lcl|NZ_JQON01000027.1_cds_WP_000828456.1_986	44.954	218	605
WP_000834719.1	lcl|NZ_JQON01000083.1_cds_JG93_RS13195_2583	32.353	238	605
WP_000834719.1	lcl|NZ_JQON01000060.1_cds_WP_000047473.1_2015	30.942	223	605
WP_000834719.1	lcl|NZ_JQON01000059.1_cds_WP_000510777.1_1969	30.041	243	605
WP_000834719.1	lcl|NZ_JQON01000099.1_cds_WP_000598572.1_2887	28.205	234	605
WP_000834719.1	lcl|NZ_JQON01000032.1_cds_WP_000942282.1_1211	27.848	237	605
WP_000834719.1	lcl|NZ_JQON01000063.1_cds_WP_000536752.1_2150	30.769	208	605
WP_000834719.1	lcl|NZ_JQON01000006.1_cds_WP_000666552.1_173	30.088	226	605
WP_000834719.1	lcl|NZ_JQON01000010.1_cds_WP_001161020.1_395	28.807	243	605
WP_000834719.1	lcl|NZ_JQON01000049.1_cds_WP_001288326.1_1747	29.688	192	605
WP_000834719.1	lcl|NZ_JQON01000008.1_cds_WP_000619172.1_317	27.459	244	605
WP_000834719.1	lcl|NZ_JQON01000006.1_cds_WP_001089498.1_153	30.085	236	605
WP_000834719.1	lcl|NZ_JQON01000062.1_cds_WP_001982953.1_2098	24.125	257	605
WP_000834719.1	lcl|NZ_JQON01000091.1_cds_WP_000184524.1_2707	31.731	208	605
WP_000834719.1	lcl|NZ_JQON01000018.1_cds_WP_000136057.1_669	26.484	219	605
WP_000834719.1	lcl|NZ_JQON01000026.1_cds_WP_000834715.1_901	99.669	605	605
WP_000834719.1	lcl|NZ_JQON01000119.1_cds_WP_000172203.1_3200	34.518	394	605
WP_000834719.1	lcl|NZ_JQON01000054.1_cds_WP_000667645.1_1907	41.870	246	605
WP_000834719.1	lcl|NZ_JQON01000027.1_cds_WP_000828456.1_986	44.954	218	605
WP_000834719.1	lcl|NZ_JQON01000083.1_cds_JG93_RS13195_2583	32.353	238	605
