WP_000340715.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357622.1_1218	63.514	74	106
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	82.581	310	314
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	23.571	280	314
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	23.179	302	314
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	25.816	337	314
WP_000410273.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	24.118	170	314
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	19.703	269	314
WP_000410273.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	23.353	334	314
WP_000884059.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357652.1_1250	31.606	193	185
WP_000884059.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358002.1_1702	31.783	129	185
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	31.464	321	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	31.544	298	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	30.573	314	329
WP_000646255.1	lcl|NZ_JAMQPR010000002.1_cds_WP_100715920.1_3458	29.326	341	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	31.148	305	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	26.225	347	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356697.1_79	31.629	313	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_100725525.1_3078	27.640	322	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357623.1_1219	28.616	318	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359129.1_3130	27.092	251	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	22.097	267	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357662.1_1260	37.302	126	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357676.1_1274	26.538	260	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359122.1_3122	23.985	271	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359318.1_159	28.455	246	329
WP_000646255.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359508.1_3447	24.272	309	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357707.1_1307	25.000	272	329
WP_000646255.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357011.1_460	25.140	179	329
WP_000774259.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357673.1_1271	27.049	244	267
WP_000774259.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357664.1_1262	27.536	207	267
WP_000774259.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357729.1_1368	22.989	261	267
WP_000774259.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357693.1_1291	26.425	193	267
WP_000774259.1	lcl|NZ_JAMQPR010000002.1_cds_WP_265359518.1_3459	29.534	193	267
WP_000774259.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359046.1_3014	26.804	194	267
WP_000612799.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359365.1_1680	25.076	331	509
WP_000612799.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357983.1_1679	27.358	106	509
WP_000612799.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359365.1_1680	25.076	331	509
WP_000612799.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357983.1_1679	27.358	106	509
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265358962.1_2903	24.820	278	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357672.1_1270	23.704	270	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359129.1_3130	32.941	170	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_108960553.1_106	27.899	276	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265356697.1_79	25.472	318	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357692.1_1290	24.768	323	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359122.1_3122	22.780	259	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357674.1_1272	22.348	264	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265357665.1_1263	23.127	307	330
WP_001067557.1	lcl|NZ_JAMQPR010000001.1_cds_WP_265359318.1_159	27.053	207	330
