WP_000340715.1	lcl|NZ_AHOP02000001.1_cds_WP_004421256.1_3879	98.837	86	106
WP_000410273.1	lcl|NZ_AHOP02000001.1_cds_WP_004421326.1_3878	94.268	314	314
WP_000410273.1	lcl|NZ_AHOP02000001.1_cds_WP_004434477.1_3851	22.556	266	314
WP_000410273.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	26.101	318	314
WP_000410273.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	24.383	324	314
WP_000410273.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	24.138	290	314
WP_000410273.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	22.826	276	314
WP_000604524.1	lcl|NZ_AHOP02000001.1_cds_WP_004421179.1_3877	90.411	365	365
WP_000884059.1	lcl|NZ_AHOP02000001.1_cds_WP_004421442.1_3876	96.216	185	185
WP_000884059.1	lcl|NZ_AHOP02000021.1_cds_WP_002148948.1_2443	40.714	140	185
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	96.353	329	329
WP_000646255.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	31.111	315	329
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	31.642	335	329
WP_000646255.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	31.046	306	329
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004434771.1_3861	30.149	335	329
WP_000646255.1	lcl|NZ_AHOP02000010.1_cds_WP_004435813.1_3353	29.630	324	329
WP_000646255.1	lcl|NZ_AHOP02000036.1_cds_WP_002148036.1_1417	29.846	325	329
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	28.990	307	329
WP_000646255.1	lcl|NZ_AHOP02000036.1_cds_WP_004439356.1_1297	27.798	277	329
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004421326.1_3878	26.493	268	329
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004421384.1_3801	27.007	274	329
WP_000646255.1	lcl|NZ_AHOP02000001.1_cds_WP_004434477.1_3851	26.384	307	329
WP_000646255.1	lcl|NZ_AHOP02000021.1_cds_WP_004436914.1_2694	27.820	266	329
WP_000646255.1	lcl|NZ_AHOP02000025.1_cds_WP_004432019.1_1949	25.228	329	329
WP_000646255.1	lcl|NZ_AHOP02000008.1_cds_WP_004435656.1_3407	24.809	262	329
WP_000646255.1	lcl|NZ_AHOP02000063.1_cds_WP_004441988.1_73	25.403	248	329
WP_000774259.1	lcl|NZ_AHOP02000001.1_cds_WP_004421408.1_3874	94.757	267	267
WP_000774259.1	lcl|NZ_AHOP02000001.1_cds_WP_004434622.1_3783	26.455	189	267
WP_000774259.1	lcl|NZ_AHOP02000062.1_cds_WP_004441888.1_145	33.071	127	267
WP_000774259.1	lcl|NZ_AHOP02000011.1_cds_WP_002146975.1_3274	27.143	210	267
