WP_000340715.1	lcl|NZ_AHOQ02000029.1_cds_WP_004462903.1_2241	95.349	86	106
WP_000410273.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	92.258	310	314
WP_000410273.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	24.611	321	314
WP_000410273.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	27.509	269	314
WP_000410273.1	lcl|NZ_AHOQ02000043.1_cds_WP_004484594.1_668	25.000	332	314
WP_000410273.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	23.843	281	314
WP_000410273.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	22.353	170	314
WP_000410273.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	25.359	209	314
WP_000410273.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	23.053	321	314
WP_000604524.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485977.1_2239	83.288	365	365
WP_000884059.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485986.1_2238	94.054	185	185
WP_000884059.1	lcl|NZ_AHOQ02000038.1_cds_WP_004460143.1_1349	35.616	146	185
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	93.293	328	329
WP_000646255.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	30.159	315	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	31.045	335	329
WP_000646255.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	32.476	311	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485949.1_2202	28.399	331	329
WP_000646255.1	lcl|NZ_AHOQ02000046.1_cds_WP_004486477.1_521	27.381	336	329
WP_000646255.1	lcl|NZ_AHOQ02000043.1_cds_WP_004484594.1_668	28.882	322	329
WP_000646255.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461242.1_2606	28.485	330	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472339.1_2234	31.128	257	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485971.1_2158	25.000	268	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	25.890	309	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485955.1_2208	29.278	263	329
WP_000646255.1	lcl|NZ_AHOQ02000050.1_cds_WP_032916356.1_268	24.638	345	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485958.1_2240	26.667	270	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472277.1_2149	26.471	238	329
WP_000646255.1	lcl|NZ_AHOQ02000038.1_cds_WP_004486294.1_1122	27.099	262	329
WP_000646255.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476349.1_1973	25.076	331	329
WP_000646255.1	lcl|NZ_AHOQ02000050.1_cds_WP_004459320.1_320	27.273	286	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004479573.1_2160	29.825	171	329
WP_000646255.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485981.1_2194	23.361	244	329
WP_000774259.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485948.1_2236	89.139	267	267
WP_000774259.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485987.1_2192	25.424	236	267
WP_000774259.1	lcl|NZ_AHOQ02000029.1_cds_WP_004477718.1_2161	24.590	244	267
WP_000774259.1	lcl|NZ_AHOQ02000046.1_cds_WP_004477560.1_488	30.457	197	267
WP_000774259.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476528.1_2129	26.316	190	267
WP_000774259.1	lcl|NZ_AHOQ02000046.1_cds_WP_004477855.1_522	27.692	195	267
WP_000774259.1	lcl|NZ_AHOQ02000027.1_cds_WP_016754360.1_2386	26.442	208	267
WP_000612799.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485969.1_2235	88.189	508	509
WP_000612799.1	lcl|NZ_AHOQ02000005.1_cds_WP_004470360.1_3630	27.077	325	509
WP_000612799.1	lcl|NZ_AHOQ02000005.1_cds_WP_004460640.1_3629	33.333	90	509
WP_000612799.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485969.1_2235	88.189	508	509
WP_000612799.1	lcl|NZ_AHOQ02000005.1_cds_WP_004470360.1_3630	27.077	325	509
WP_000612799.1	lcl|NZ_AHOQ02000005.1_cds_WP_004460640.1_3629	33.333	90	509
WP_001067557.1	lcl|NZ_AHOQ02000029.1_cds_WP_004472339.1_2234	92.727	330	330
WP_001067557.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485979.1_2237	29.316	307	330
WP_001067557.1	lcl|NZ_AHOQ02000020.1_cds_WP_004461234.1_2603	26.007	273	330
WP_001067557.1	lcl|NZ_AHOQ02000030.1_cds_WP_004476620.1_2066	28.261	276	330
WP_001067557.1	lcl|NZ_AHOQ02000029.1_cds_WP_004485922.1_2210	31.081	222	330
WP_001067557.1	lcl|NZ_AHOQ02000029.1_cds_WP_004476514.1_2130	25.749	334	330
WP_001067557.1	lcl|NZ_AHOQ02000050.1_cds_WP_032916356.1_268	26.154	260	330
