WP_000340715.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725873.1_2690	91.860	86	106
WP_000410273.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	93.226	310	314
WP_000410273.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	23.381	278	314
WP_000410273.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	23.077	325	314
WP_000410273.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	25.137	183	314
WP_000410273.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	24.199	281	314
WP_000410273.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	26.141	241	314
WP_000410273.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	22.353	170	314
WP_000884059.1	lcl|NZ_JADDXJ010000001.1_cds_WP_002750963.1_1149	36.301	146	185
WP_000884059.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669938.1_3700	33.898	177	185
WP_000646255.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	31.153	321	329
WP_000646255.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	30.794	315	329
WP_000646255.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	31.642	335	329
WP_000646255.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	31.169	308	329
WP_000646255.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	28.852	305	329
WP_000646255.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	27.566	341	329
WP_000646255.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	29.712	313	329
WP_000646255.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	27.879	330	329
WP_000646255.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	27.711	249	329
WP_000646255.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	24.653	288	329
WP_000646255.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	26.217	267	329
WP_000646255.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669959.1_3679	25.993	277	329
WP_000646255.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	24.471	331	329
WP_000646255.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	26.908	249	329
