WP_000340715.1	lcl|NZ_AHQL01000104.1_cds_WP_004462903.1_2613	95.349	86	106
WP_000410273.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	92.581	310	314
WP_000410273.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	24.611	321	314
WP_000410273.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	27.509	269	314
WP_000410273.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	25.000	332	314
WP_000410273.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	23.843	281	314
WP_000410273.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	25.359	209	314
WP_000604524.1	lcl|NZ_AHQL01000104.1_cds_WP_016756282.1_2611	83.836	365	365
WP_000884059.1	lcl|NZ_AHQL01000104.1_cds_WP_004470265.1_2610	94.054	185	185
WP_000884059.1	lcl|NZ_AHQL01000098.1_cds_WP_004460143.1_2788	35.616	146	185
WP_000646255.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	93.293	328	329
WP_000646255.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	29.841	315	329
WP_000646255.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	31.045	335	329
WP_000646255.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	32.476	311	329
WP_000646255.1	lcl|NZ_AHQL01000170.1_cds_WP_026053758.1_1929	27.928	333	329
WP_000646255.1	lcl|NZ_AHQL01000272.1_cds_WP_004466638.1_800	27.184	309	329
WP_000646255.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	28.882	322	329
WP_000646255.1	lcl|NZ_AHQL01000243.1_cds_WP_004467290.1_1162	28.261	322	329
WP_000646255.1	lcl|NZ_AHQL01000104.1_cds_WP_004479660.1_2606	31.128	257	329
WP_000646255.1	lcl|NZ_AHQL01000238.1_cds_WP_016754130.1_1294	24.627	268	329
WP_000646255.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	25.566	309	329
WP_000646255.1	lcl|NZ_AHQL01000170.1_cds_WP_004472325.1_1925	29.278	263	329
WP_000646255.1	lcl|NZ_AHQL01000102.1_cds_WP_016754659.1_2681	24.928	345	329
WP_000646255.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	27.037	270	329
WP_000646255.1	lcl|NZ_AHQL01000253.1_cds_WP_004472277.1_981	26.471	238	329
WP_000646255.1	lcl|NZ_AHQL01000240.1_cds_WP_016756807.1_1236	27.099	262	329
WP_000646255.1	lcl|NZ_AHQL01000350.1_cds_WP_016757118.1_526	25.076	331	329
WP_000646255.1	lcl|NZ_AHQL01000049.1_cds_WP_004472818.1_3062	27.273	286	329
WP_000646255.1	lcl|NZ_AHQL01000238.1_cds_WP_004472386.1_1296	29.825	171	329
WP_000774259.1	lcl|NZ_AHQL01000104.1_cds_WP_016755107.1_2608	89.139	267	267
WP_000774259.1	lcl|NZ_AHQL01000170.1_cds_WP_004472344.1_1934	25.424	236	267
WP_000774259.1	lcl|NZ_AHQL01000238.1_cds_WP_004477718.1_1297	24.590	244	267
WP_000774259.1	lcl|NZ_AHQL01000136.1_cds_WP_004466848.1_2217	36.441	118	267
WP_000774259.1	lcl|NZ_AHQL01000016.1_cds_WP_004475142.1_3493	26.316	190	267
WP_000774259.1	lcl|NZ_AHQL01000272.1_cds_WP_016755548.1_801	27.749	191	267
WP_000774259.1	lcl|NZ_AHQL01000364.1_cds_WP_016754360.1_208	26.442	208	267
WP_000612799.1	lcl|NZ_AHQL01000104.1_cds_WP_016753865.1_2607	87.992	508	509
WP_000612799.1	lcl|NZ_AHQL01000226.1_cds_WP_004463881.1_1531	27.077	325	509
WP_000612799.1	lcl|NZ_AHQL01000226.1_cds_WP_004460640.1_1530	33.333	90	509
WP_000612799.1	lcl|NZ_AHQL01000104.1_cds_WP_016753865.1_2607	87.992	508	509
WP_000612799.1	lcl|NZ_AHQL01000226.1_cds_WP_004463881.1_1531	27.077	325	509
WP_000612799.1	lcl|NZ_AHQL01000226.1_cds_WP_004460640.1_1530	33.333	90	509
WP_001067557.1	lcl|NZ_AHQL01000104.1_cds_WP_004479660.1_2606	92.424	330	330
WP_001067557.1	lcl|NZ_AHQL01000104.1_cds_WP_004470124.1_2609	29.316	307	330
WP_001067557.1	lcl|NZ_AHQL01000243.1_cds_WP_004461234.1_1159	26.007	273	330
WP_001067557.1	lcl|NZ_AHQL01000015.1_cds_WP_004461583.1_3520	28.261	276	330
WP_001067557.1	lcl|NZ_AHQL01000170.1_cds_WP_004472347.1_1923	31.081	222	330
WP_001067557.1	lcl|NZ_AHQL01000016.1_cds_WP_004465060.1_3492	26.048	334	330
WP_001067557.1	lcl|NZ_AHQL01000350.1_cds_WP_016757118.1_526	25.514	243	330
WP_001067557.1	lcl|NZ_AHQL01000102.1_cds_WP_016754659.1_2681	26.154	260	330
WP_001067557.1	lcl|NZ_AHQL01000022.1_cds_WP_004472946.1_3340	28.455	246	330
WP_001067557.1	lcl|NZ_AHQL01000170.1_cds_WP_026053758.1_1929	24.735	283	330
WP_001067557.1	lcl|NZ_AHQL01000238.1_cds_WP_016754130.1_1294	24.719	267	330
WP_001067557.1	lcl|NZ_AHQL01000272.1_cds_WP_004466638.1_800	24.460	139	330
WP_001067557.1	lcl|NZ_AHQL01000240.1_cds_WP_016756807.1_1236	28.462	130	330
WP_001067557.1	lcl|NZ_AHQL01000104.1_cds_WP_004472299.1_2612	24.012	329	330
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004485964.1_2605	93.443	366	366
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004472364.1_2604	39.452	365	366
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004472245.1_2586	32.778	360	366
WP_001198107.1	lcl|NZ_AHQL01000120.1_cds_WP_004462146.1_2424	32.857	350	366
WP_001198107.1	lcl|NZ_AHQL01000136.1_cds_WP_004466571.1_2224	28.191	376	366
WP_001198107.1	lcl|NZ_AHQL01000170.1_cds_WP_004472186.1_1940	28.011	357	366
WP_001198107.1	lcl|NZ_AHQL01000038.1_cds_WP_016756029.1_3174	30.641	359	366
WP_001198107.1	lcl|NZ_AHQL01000104.1_cds_WP_004472328.1_2590	30.836	347	366
WP_001198107.1	lcl|NZ_AHQL01000170.1_cds_WP_016754106.1_1930	25.485	361	366
WP_001198107.1	lcl|NZ_AHQL01000102.1_cds_WP_004460480.1_2680	30.645	186	366
WP_000608291.1	lcl|NZ_AHQL01000104.1_cds_WP_004472364.1_2604	90.191	367	367
WP_000608291.1	lcl|NZ_AHQL01000104.1_cds_WP_004485964.1_2605	39.178	365	367
WP_000608291.1	lcl|NZ_AHQL01000120.1_cds_WP_004462146.1_2424	36.571	350	367
WP_000608291.1	lcl|NZ_AHQL01000104.1_cds_WP_004472245.1_2586	38.017	363	367
WP_000608291.1	lcl|NZ_AHQL01000038.1_cds_WP_016756029.1_3174	34.795	365	367
WP_000608291.1	lcl|NZ_AHQL01000104.1_cds_WP_004472328.1_2590	34.024	338	367
WP_000608291.1	lcl|NZ_AHQL01000136.1_cds_WP_004466571.1_2224	30.079	379	367
WP_000608291.1	lcl|NZ_AHQL01000170.1_cds_WP_016754106.1_1930	29.947	374	367
WP_000608291.1	lcl|NZ_AHQL01000170.1_cds_WP_004472186.1_1940	24.933	373	367
WP_000608291.1	lcl|NZ_AHQL01000102.1_cds_WP_004460480.1_2680	27.095	358	367
WP_000608291.1	lcl|NZ_AHQL01000014.1_cds_WP_026053629.1_3564	33.708	89	367
WP_000689739.1	lcl|NZ_AHQL01000104.1_cds_WP_004472182.1_2603	85.478	544	544
WP_000689739.1	lcl|NZ_AHQL01000104.1_cds_WP_004472182.1_2603	85.478	544	544
WP_000342716.1	lcl|NZ_AHQL01000104.1_cds_WP_004470185.1_2602	90.943	265	265
WP_000342716.1	lcl|NZ_AHQL01000299.1_cds_WP_004457662.1_692	44.130	247	265
WP_001246623.1	lcl|NZ_AHQL01000104.1_cds_WP_016756281.1_2601	90.000	310	310
WP_001246623.1	lcl|NZ_AHQL01000252.1_cds_WP_016756897.1_993	38.644	295	310
WP_001246623.1	lcl|NZ_AHQL01000213.1_cds_WP_004466126.1_1839	27.184	309	310
WP_001246623.1	lcl|NZ_AHQL01000240.1_cds_WP_004462208.1_1271	27.820	133	310
WP_001246623.1	lcl|NZ_AHQL01000104.1_cds_WP_016756281.1_2601	90.000	310	310
WP_001246623.1	lcl|NZ_AHQL01000252.1_cds_WP_016756897.1_993	38.644	295	310
WP_001246623.1	lcl|NZ_AHQL01000213.1_cds_WP_004466126.1_1839	27.184	309	310
WP_001246623.1	lcl|NZ_AHQL01000240.1_cds_WP_004462208.1_1271	27.820	133	310
WP_000479984.1	lcl|NZ_AHQL01000104.1_cds_WP_016753868.1_2600	90.152	264	264
WP_000715958.1	lcl|NZ_AHQL01000104.1_cds_WP_004470135.1_2599	91.473	129	131
WP_001088861.1	lcl|NZ_AHQL01000104.1_cds_WP_016753869.1_2598	85.517	145	144
WP_001088861.1	lcl|NZ_AHQL01000343.1_cds_WP_004462309.1_634	41.270	63	144
WP_000517242.1	lcl|NZ_AHQL01000104.1_cds_WP_004470037.1_2597	90.045	221	221
WP_000517242.1	lcl|NZ_AHQL01000149.1_cds_WP_004472978.1_2048	29.808	104	221
WP_000221107.1	lcl|NZ_AHQL01000015.1_cds_WP_016755881.1_3547	31.333	150	388
WP_000221107.1	lcl|NZ_AHQL01000170.1_cds_WP_004472297.1_1944	35.593	118	388
WP_000221107.1	lcl|NZ_AHQL01000149.1_cds_WP_004462595.1_2049	29.787	141	388
WP_000221107.1	lcl|NZ_AHQL01000139.1_cds_WP_016756454.1_2166	25.287	261	388
WP_000221107.1	lcl|NZ_AHQL01000234.1_cds_WP_004461184.1_1360	24.476	143	388
WP_000275679.1	lcl|NZ_AHQL01000104.1_cds_WP_004472290.1_2588	64.251	414	416
WP_000834719.1	lcl|NZ_AHQL01000170.1_cds_WP_016756546.1_1927	47.140	577	605
WP_000834719.1	lcl|NZ_AHQL01000219.1_cds_WP_016755137.1_1686	34.565	379	605
WP_000834719.1	lcl|NZ_AHQL01000255.1_cds_WP_016756915.1_958	40.000	255	605
WP_000834719.1	lcl|NZ_AHQL01000020.1_cds_WP_004472662.1_3411	45.872	218	605
WP_000834719.1	lcl|NZ_AHQL01000032.1_cds_WP_004465279.1_3244	30.435	230	605
WP_000834719.1	lcl|NZ_AHQL01000350.1_cds_WP_004473839.1_496	32.857	210	605
WP_000834719.1	lcl|NZ_AHQL01000226.1_cds_WP_004460645.1_1525	29.583	240	605
WP_000834719.1	lcl|NZ_AHQL01000227.1_cds_WP_004461439.1_1477	30.165	242	605
WP_000834719.1	lcl|NZ_AHQL01000098.1_cds_WP_004477375.1_2789	30.932	236	605
WP_000834719.1	lcl|NZ_AHQL01000020.1_cds_WP_004469900.1_3429	28.194	227	605
WP_000834719.1	lcl|NZ_AHQL01000217.1_cds_WP_016756615.1_1737	31.330	233	605
WP_000834719.1	lcl|NZ_AHQL01000216.1_cds_WP_004480113.1_1760	27.004	237	605
WP_000834719.1	lcl|NZ_AHQL01000018.1_cds_WP_016755910.1_3462	28.947	228	605
WP_000834719.1	lcl|NZ_AHQL01000128.1_cds_WP_004466296.1_2381	29.108	213	605
WP_000834719.1	lcl|NZ_AHQL01000142.1_cds_WP_004458038.1_2064	29.534	193	605
WP_000834719.1	lcl|NZ_AHQL01000043.1_cds_WP_016756042.1_3099	27.459	244	605
WP_000834719.1	lcl|NZ_AHQL01000237.1_cds_WP_004461812.1_1313	27.064	218	605
WP_000834719.1	lcl|NZ_AHQL01000262.1_cds_WP_016756939.1_904	24.675	154	605
WP_000834719.1	lcl|NZ_AHQL01000249.1_cds_WP_004474610.1_1089	26.738	187	605
WP_000834719.1	lcl|NZ_AHQL01000170.1_cds_WP_016756546.1_1927	47.140	577	605
WP_000834719.1	lcl|NZ_AHQL01000219.1_cds_WP_016755137.1_1686	34.565	379	605
WP_000834719.1	lcl|NZ_AHQL01000255.1_cds_WP_016756915.1_958	40.000	255	605
WP_000834719.1	lcl|NZ_AHQL01000020.1_cds_WP_004472662.1_3411	45.872	218	605
WP_000834719.1	lcl|NZ_AHQL01000032.1_cds_WP_004465279.1_3244	30.435	230	605
WP_000834719.1	lcl|NZ_AHQL01000350.1_cds_WP_004473839.1_496	32.857	210	605
WP_000834719.1	lcl|NZ_AHQL01000226.1_cds_WP_004460645.1_1525	29.583	240	605
WP_000834719.1	lcl|NZ_AHQL01000227.1_cds_WP_004461439.1_1477	30.165	242	605
WP_000834719.1	lcl|NZ_AHQL01000098.1_cds_WP_004477375.1_2789	30.932	236	605
WP_000834719.1	lcl|NZ_AHQL01000020.1_cds_WP_004469900.1_3429	28.194	227	605
WP_000834719.1	lcl|NZ_AHQL01000217.1_cds_WP_016756615.1_1737	31.330	233	605
WP_000834719.1	lcl|NZ_AHQL01000216.1_cds_WP_004480113.1_1760	27.004	237	605
WP_000834719.1	lcl|NZ_AHQL01000018.1_cds_WP_016755910.1_3462	28.947	228	605
WP_000834719.1	lcl|NZ_AHQL01000128.1_cds_WP_004466296.1_2381	29.108	213	605
WP_000834719.1	lcl|NZ_AHQL01000142.1_cds_WP_004458038.1_2064	29.534	193	605
WP_000834719.1	lcl|NZ_AHQL01000043.1_cds_WP_016756042.1_3099	27.459	244	605
WP_000834719.1	lcl|NZ_AHQL01000237.1_cds_WP_004461812.1_1313	27.064	218	605
