WP_000340715.1	lcl|NZ_AFJO01000478.1_cds_WP_000340715.1_1383	100.000	86	106
WP_000410273.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	100.000	314	314
WP_000410273.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	25.705	319	314
WP_000410273.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	24.074	324	314
WP_000410273.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	23.958	288	314
WP_000410273.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	24.695	328	314
WP_000604524.1	lcl|NZ_AFJO01000478.1_cds_WP_000604527.1_1381	99.452	365	365
WP_000884059.1	lcl|NZ_AFJO01000478.1_cds_WP_000884059.1_1380	100.000	185	185
WP_000884059.1	lcl|NZ_AFJO01000250.1_cds_WP_000351733.1_2918	40.000	140	185
WP_000646255.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	99.088	329	329
WP_000646255.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	32.063	315	329
WP_000646255.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	31.045	335	329
WP_000646255.1	lcl|NZ_AFJO01000320.1_cds_WP_001984071.1_2406	31.475	305	329
WP_000646255.1	lcl|NZ_AFJO01000242.1_cds_WP_000649924.1_3079	30.183	328	329
WP_000646255.1	lcl|NZ_AFJO01000812.1_cds_WP_000709511.1_26	29.538	325	329
WP_000646255.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	30.350	257	329
WP_000646255.1	lcl|NZ_AFJO01000073.1_cds_WP_000688696.1_3942	28.975	283	329
WP_000646255.1	lcl|NZ_AFJO01000033.1_cds_WP_000475900.1_4199	27.737	274	329
WP_000646255.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	26.019	319	329
WP_000646255.1	lcl|NZ_AFJO01000365.1_cds_WP_001074785.1_2130	29.057	265	329
WP_000646255.1	lcl|NZ_AFJO01000445.1_cds_WP_001003557.1_1703	25.000	332	329
WP_000646255.1	lcl|NZ_AFJO01000717.1_cds_WP_000378097.1_482	25.581	172	329
WP_000774259.1	lcl|NZ_AFJO01000478.1_cds_WP_000774262.1_1378	98.127	267	267
WP_000774259.1	lcl|NZ_AFJO01000706.1_cds_WP_000842260.1_580	26.316	190	267
WP_000774259.1	lcl|NZ_AFJO01000693.1_cds_WP_000667727.1_706	31.818	110	267
WP_000774259.1	lcl|NZ_AFJO01000455.1_cds_WP_000805353.1_1602	26.190	210	267
WP_000612799.1	lcl|NZ_AFJO01000478.1_cds_WP_000602734.1_1377	99.018	509	509
WP_000612799.1	lcl|NZ_AFJO01000025.1_cds_WP_000291581.1_4290	26.606	327	509
WP_000612799.1	lcl|NZ_AFJO01000025.1_cds_WP_000364504.1_4289	31.111	90	509
WP_000612799.1	lcl|NZ_AFJO01000478.1_cds_WP_000602734.1_1377	99.018	509	509
WP_000612799.1	lcl|NZ_AFJO01000025.1_cds_WP_000291581.1_4290	26.606	327	509
WP_000612799.1	lcl|NZ_AFJO01000025.1_cds_WP_000364504.1_4289	31.111	90	509
WP_001067557.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	100.000	330	330
WP_001067557.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	28.990	307	330
WP_001067557.1	lcl|NZ_AFJO01000320.1_cds_WP_001984071.1_2406	25.735	272	330
WP_001067557.1	lcl|NZ_AFJO01000445.1_cds_WP_001003557.1_1703	28.395	243	330
WP_001067557.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	26.812	276	330
WP_001067557.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	23.724	333	330
WP_001067557.1	lcl|NZ_AFJO01000242.1_cds_WP_000649924.1_3079	28.854	253	330
WP_001067557.1	lcl|NZ_AFJO01000073.1_cds_WP_000688696.1_3942	25.681	257	330
WP_001067557.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	24.695	328	330
WP_001198107.1	lcl|NZ_AFJO01000478.1_cds_WP_001198107.1_1375	100.000	366	366
WP_001198107.1	lcl|NZ_AFJO01000478.1_cds_WP_000608295.1_1374	39.726	365	366
WP_001198107.1	lcl|NZ_AFJO01000706.1_cds_WP_000575178.1_573	34.262	359	366
WP_001198107.1	lcl|NZ_AFJO01000717.1_cds_WP_000172657.1_481	32.461	382	366
WP_001198107.1	lcl|NZ_AFJO01000511.1_cds_WP_001281953.1_1187	27.441	379	366
WP_001198107.1	lcl|NZ_AFJO01000403.1_cds_WP_000538753.1_2053	29.972	357	366
WP_001198107.1	lcl|NZ_AFJO01000359.1_cds_WP_002183909.1_2167	31.383	188	366
WP_000608291.1	lcl|NZ_AFJO01000478.1_cds_WP_000608295.1_1374	99.455	367	367
WP_000608291.1	lcl|NZ_AFJO01000478.1_cds_WP_001198107.1_1375	39.452	365	367
WP_000608291.1	lcl|NZ_AFJO01000706.1_cds_WP_000575178.1_573	36.856	369	367
WP_000608291.1	lcl|NZ_AFJO01000717.1_cds_WP_000172657.1_481	31.781	365	367
WP_000608291.1	lcl|NZ_AFJO01000403.1_cds_WP_000538753.1_2053	30.189	371	367
WP_000608291.1	lcl|NZ_AFJO01000511.1_cds_WP_001281953.1_1187	30.208	384	367
WP_000608291.1	lcl|NZ_AFJO01000359.1_cds_WP_002183909.1_2167	25.698	358	367
WP_000689739.1	lcl|NZ_AFJO01000478.1_cds_WP_000689746.1_1373	98.897	544	544
WP_000689739.1	lcl|NZ_AFJO01000478.1_cds_WP_000689746.1_1373	98.897	544	544
WP_000342716.1	lcl|NZ_AFJO01000478.1_cds_WP_000342716.1_1372	100.000	265	265
WP_000342716.1	lcl|NZ_AFJO01000229.1_cds_WP_001002666.1_3275	44.444	243	265
