WP_000340715.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594790.1_2654	63.514	74	106
WP_000410273.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761209.1_2653	82.903	310	314
WP_000410273.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100725791.1_406	24.074	324	314
WP_000410273.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638522.1_2603	23.214	280	314
WP_000410273.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135688220.1_2601	22.876	306	314
WP_000410273.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638554.1_2583	26.129	310	314
WP_000410273.1	lcl|NZ_JAIZBN010000002.1_cds_WP_100715920.1_3021	24.118	170	314
WP_000410273.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760339.1_982	23.529	323	314
WP_000884059.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594725.1_2623	31.606	193	185
WP_000884059.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761026.1_2211	32.558	129	185
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638522.1_2603	32.226	301	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135688220.1_2601	31.148	305	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100725791.1_406	30.573	314	329
WP_000646255.1	lcl|NZ_JAIZBN010000002.1_cds_WP_100715920.1_3021	29.326	341	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760339.1_982	30.719	306	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638554.1_2583	27.492	331	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760111.1_433	28.981	314	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100725525.1_805	27.640	322	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761209.1_2653	28.302	318	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760250.1_748	27.092	251	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638514.1_2610	22.097	267	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638512.1_2613	34.194	155	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594683.1_2599	26.538	260	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760257.1_756	24.275	276	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760080.1_354	28.514	249	329
WP_000646255.1	lcl|NZ_JAIZBN010000002.1_cds_WP_207762726.1_3032	24.272	309	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761156.1_2566	24.727	275	329
WP_000646255.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100720563.1_59	26.257	179	329
WP_000774259.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594689.1_2602	27.350	234	267
WP_000774259.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594704.1_2611	27.536	207	267
WP_000774259.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135681926.1_2505	23.755	261	267
WP_000774259.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594434.1_872	28.161	174	267
WP_000774259.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135604079.1_2582	25.888	197	267
WP_000774259.1	lcl|NZ_JAIZBN010000002.1_cds_WP_238761428.1_3020	29.016	193	267
WP_000612799.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761309.1_2233	25.378	331	509
WP_000612799.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135604374.1_2234	32.759	58	509
WP_000612799.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761309.1_2233	25.378	331	509
WP_000612799.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135604374.1_2234	32.759	58	509
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760250.1_748	28.302	265	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760339.1_982	24.101	278	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638522.1_2603	23.704	270	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100725791.1_406	27.899	276	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760111.1_433	25.472	318	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638554.1_2583	24.149	323	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760257.1_756	24.046	262	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135688220.1_2601	23.485	264	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760080.1_354	24.645	211	330
WP_001067557.1	lcl|NZ_JAIZBN010000002.1_cds_WP_100715920.1_3021	22.742	299	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100720563.1_59	26.033	242	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638514.1_2610	25.758	132	330
WP_001067557.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761209.1_2653	23.123	333	330
WP_001198107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716152.1_686	29.688	384	366
WP_001198107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761190.1_2628	30.056	356	366
WP_001198107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594781.1_2650	30.362	359	366
WP_001198107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761200.1_2641	30.791	354	366
WP_001198107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760677.1_1656	29.178	353	366
WP_001198107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760526.1_1310	28.652	178	366
WP_000608291.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594781.1_2650	36.571	350	367
WP_000608291.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761200.1_2641	33.333	315	367
WP_000608291.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760677.1_1656	29.178	377	367
WP_000608291.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716152.1_686	28.346	381	367
WP_000608291.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761190.1_2628	24.274	379	367
WP_000608291.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760526.1_1310	28.291	357	367
WP_000608291.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100726956.1_3113	33.019	106	367
WP_000342716.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100715657.1_1256	41.152	243	265
WP_001246623.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135603758.1_162	38.065	310	310
WP_001246623.1	lcl|NZ_JAIZBN010000003.1_cds_WP_135702400.1_3185	30.921	304	310
WP_001246623.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100718541.1_2148	23.194	263	310
WP_001246623.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135603758.1_162	38.065	310	310
WP_001246623.1	lcl|NZ_JAIZBN010000003.1_cds_WP_135702400.1_3185	30.921	304	310
WP_001246623.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100718541.1_2148	23.194	263	310
WP_001088861.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100718959.1_3160	34.862	109	144
WP_000517242.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100718905.1_2130	30.328	122	221
WP_000517242.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761193.1_2631	33.019	106	221
WP_000221107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135605092.1_1204	31.293	147	388
WP_000221107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638943.1_2129	31.655	139	388
WP_000221107.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135591551.1_1850	32.639	144	388
