WP_000340715.1	lcl|NZ_JASEXG010000002.1_cds_WP_004462903.1_314	95.349	86	106
WP_000410273.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472299.1_313	92.581	310	314
WP_000410273.1	lcl|NZ_JASEXG010000011.1_cds_WP_004471108.1_1761	24.922	321	314
WP_000410273.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967932.1_310	27.509	269	314
WP_000410273.1	lcl|NZ_JASEXG010000013.1_cds_WP_004487738.1_1943	25.000	332	314
WP_000410273.1	lcl|NZ_JASEXG010000025.1_cds_WP_004465060.1_2918	23.843	281	314
WP_000410273.1	lcl|NZ_JASEXG010000003.1_cds_WP_004461234.1_517	25.359	209	314
WP_000604524.1	lcl|NZ_JASEXG010000002.1_cds_WP_004479563.1_312	83.562	365	365
WP_000884059.1	lcl|NZ_JASEXG010000002.1_cds_WP_016755108.1_311	95.135	185	185
WP_000884059.1	lcl|NZ_JASEXG010000005.1_cds_WP_004460143.1_868	35.616	146	185
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967932.1_310	92.683	328	329
WP_000646255.1	lcl|NZ_JASEXG010000011.1_cds_WP_004471108.1_1761	29.841	315	329
WP_000646255.1	lcl|NZ_JASEXG010000025.1_cds_WP_004465060.1_2918	31.045	335	329
WP_000646255.1	lcl|NZ_JASEXG010000003.1_cds_WP_004461234.1_517	32.476	311	329
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485949.1_275	28.399	331	329
WP_000646255.1	lcl|NZ_JASEXG010000013.1_cds_WP_004487738.1_1943	29.193	322	329
WP_000646255.1	lcl|NZ_JASEXG010000009.1_cds_WP_004466638.1_1462	27.184	309	329
WP_000646255.1	lcl|NZ_JASEXG010000003.1_cds_WP_004467290.1_514	28.261	322	329
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_046951346.1_307	31.128	257	329
WP_000646255.1	lcl|NZ_JASEXG010000041.1_cds_WP_061205836.1_3412	25.000	268	329
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968181.1_283	25.243	309	329
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472325.1_281	29.278	263	329
WP_000646255.1	lcl|NZ_JASEXG010000004.1_cds_WP_032916356.1_784	24.638	345	329
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_004472299.1_313	27.037	270	329
WP_000646255.1	lcl|NZ_JASEXG010000025.1_cds_WP_282968211.1_2900	26.471	238	329
WP_000646255.1	lcl|NZ_JASEXG010000001.1_cds_WP_282967845.1_104	27.099	262	329
WP_000646255.1	lcl|NZ_JASEXG010000037.1_cds_WP_282965630.1_3332	24.773	331	329
WP_000646255.1	lcl|NZ_JASEXG010000004.1_cds_WP_061205801.1_731	26.923	286	329
WP_000646255.1	lcl|NZ_JASEXG010000041.1_cds_WP_004479573.1_3414	29.825	171	329
WP_000646255.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485981.1_267	23.361	244	329
WP_000774259.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967933.1_309	88.764	267	267
WP_000774259.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968198.1_265	25.424	236	267
WP_000774259.1	lcl|NZ_JASEXG010000041.1_cds_WP_282968160.1_3415	24.590	244	267
WP_000774259.1	lcl|NZ_JASEXG010000009.1_cds_WP_004466848.1_1502	36.441	118	267
WP_000774259.1	lcl|NZ_JASEXG010000025.1_cds_WP_282962416.1_2919	26.316	190	267
WP_000774259.1	lcl|NZ_JASEXG010000009.1_cds_WP_004487808.1_1461	27.692	195	267
WP_000774259.1	lcl|NZ_JASEXG010000003.1_cds_WP_016754360.1_547	26.442	208	267
WP_000612799.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967934.1_308	88.605	509	509
WP_000612799.1	lcl|NZ_JASEXG010000015.1_cds_WP_004463881.1_2160	27.077	325	509
WP_000612799.1	lcl|NZ_JASEXG010000015.1_cds_WP_004460640.1_2161	33.333	90	509
WP_000612799.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967934.1_308	88.605	509	509
WP_000612799.1	lcl|NZ_JASEXG010000015.1_cds_WP_004463881.1_2160	27.077	325	509
WP_000612799.1	lcl|NZ_JASEXG010000015.1_cds_WP_004460640.1_2161	33.333	90	509
WP_001067557.1	lcl|NZ_JASEXG010000002.1_cds_WP_046951346.1_307	93.030	330	330
WP_001067557.1	lcl|NZ_JASEXG010000002.1_cds_WP_282967932.1_310	29.316	307	330
WP_001067557.1	lcl|NZ_JASEXG010000003.1_cds_WP_004461234.1_517	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXG010000011.1_cds_WP_004471108.1_1761	28.261	276	330
WP_001067557.1	lcl|NZ_JASEXG010000002.1_cds_WP_282968181.1_283	31.081	222	330
WP_001067557.1	lcl|NZ_JASEXG010000025.1_cds_WP_004465060.1_2918	26.048	334	330
WP_001067557.1	lcl|NZ_JASEXG010000004.1_cds_WP_032916356.1_784	26.154	260	330
WP_001067557.1	lcl|NZ_JASEXG010000037.1_cds_WP_282965630.1_3332	24.691	243	330
WP_001067557.1	lcl|NZ_JASEXG010000002.1_cds_WP_004485949.1_275	24.911	281	330
WP_001067557.1	lcl|NZ_JASEXG010000013.1_cds_WP_004487738.1_1943	28.287	251	330
WP_001067557.1	lcl|NZ_JASEXG010000009.1_cds_WP_004466638.1_1462	24.460	139	330
