WP_000340715.1	lcl|NZ_AOWF01000155.1_cds_WP_000340715.1_3478	100.000	86	106
WP_000410273.1	lcl|NZ_AOWF01000155.1_cds_WP_000410273.1_3479	100.000	314	314
WP_000410273.1	lcl|NZ_AOWF01000155.1_cds_WP_000093099.1_3499	46.988	83	314
WP_000410273.1	lcl|NZ_AOWF01000155.1_cds_WP_000646250.1_3482	25.705	319	314
WP_000410273.1	lcl|NZ_AOWF01000050.1_cds_WP_000744700.1_941	24.691	324	314
WP_000410273.1	lcl|NZ_AOWF01000155.1_cds_WP_017857197.1_3508	25.269	186	314
WP_000410273.1	lcl|NZ_AOWF01000155.1_cds_WP_000723090.1_3561	23.958	288	314
WP_000410273.1	lcl|NZ_AOWF01000155.1_cds_WP_001067557.1_3485	24.695	328	314
WP_000604524.1	lcl|NZ_AOWF01000155.1_cds_WP_000604524.1_3480	99.726	365	365
WP_000884059.1	lcl|NZ_AOWF01000155.1_cds_WP_000884059.1_3481	100.000	185	185
WP_000884059.1	lcl|NZ_AOWF01000102.1_cds_WP_000351733.1_1914	40.000	140	185
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_000646250.1_3482	98.480	329	329
WP_000646255.1	lcl|NZ_AOWF01000050.1_cds_WP_000744700.1_941	32.063	315	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_000723090.1_3561	31.045	335	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_017857197.1_3508	33.721	258	329
WP_000646255.1	lcl|NZ_AOWF01000083.1_cds_WP_001984071.1_1522	31.475	305	329
WP_000646255.1	lcl|NZ_AOWF01000031.1_cds_WP_000649925.1_672	30.183	328	329
WP_000646255.1	lcl|NZ_AOWF01000025.1_cds_WP_000709511.1_415	29.538	325	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_000601375.1_3535	25.091	275	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_001067557.1_3485	30.350	257	329
WP_000646255.1	lcl|NZ_AOWF01000064.1_cds_WP_000688695.1_1218	28.975	283	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_000475904.1_3544	27.737	274	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_000410273.1_3479	26.019	319	329
WP_000646255.1	lcl|NZ_AOWF01000063.1_cds_WP_001074785.1_1184	29.057	265	329
WP_000646255.1	lcl|NZ_AOWF01000111.1_cds_WP_001003555.1_2182	25.148	338	329
WP_000646255.1	lcl|NZ_AOWF01000155.1_cds_WP_000487322.1_3533	27.077	325	329
WP_000774259.1	lcl|NZ_AOWF01000155.1_cds_WP_000774262.1_3483	98.127	267	267
WP_000774259.1	lcl|NZ_AOWF01000155.1_cds_WP_000859505.1_3532	25.820	244	267
WP_000774259.1	lcl|NZ_AOWF01000155.1_cds_WP_000800438.1_3513	24.786	234	267
WP_000774259.1	lcl|NZ_AOWF01000155.1_cds_WP_000842260.1_3562	26.316	190	267
WP_000774259.1	lcl|NZ_AOWF01000160.1_cds_WP_000667727.1_3715	31.818	110	267
WP_000774259.1	lcl|NZ_AOWF01000105.1_cds_WP_000805357.1_2030	26.190	210	267
WP_000612799.1	lcl|NZ_AOWF01000155.1_cds_WP_000612797.1_3484	98.821	509	509
WP_000612799.1	lcl|NZ_AOWF01000121.1_cds_WP_000291591.1_2538	26.606	327	509
WP_000612799.1	lcl|NZ_AOWF01000121.1_cds_WP_000364507.1_2539	31.111	90	509
WP_000612799.1	lcl|NZ_AOWF01000155.1_cds_WP_000612797.1_3484	98.821	509	509
WP_000612799.1	lcl|NZ_AOWF01000121.1_cds_WP_000291591.1_2538	26.606	327	509
WP_000612799.1	lcl|NZ_AOWF01000121.1_cds_WP_000364507.1_2539	31.111	90	509
WP_001067557.1	lcl|NZ_AOWF01000155.1_cds_WP_001067557.1_3485	100.000	330	330
WP_001067557.1	lcl|NZ_AOWF01000155.1_cds_WP_000646250.1_3482	28.664	307	330
