WP_000340715.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	100.000	86	106
WP_000410273.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	100.000	314	314
WP_000410273.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	46.988	83	314
WP_000410273.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	25.705	319	314
WP_000410273.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	24.691	324	314
WP_000410273.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	25.269	186	314
WP_000410273.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	23.958	288	314
WP_000410273.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	24.695	328	314
WP_000604524.1	lcl|NZ_AOWR01000126.1_cds_WP_000604524.1_2812	99.726	365	365
WP_000884059.1	lcl|NZ_AOWR01000126.1_cds_WP_000884059.1_2813	100.000	185	185
WP_000884059.1	lcl|NZ_AOWR01000123.1_cds_WP_000351733.1_2556	40.000	140	185
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	98.480	329	329
WP_000646255.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	32.063	315	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	31.045	335	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	34.109	258	329
WP_000646255.1	lcl|NZ_AOWR01000098.1_cds_WP_001984071.1_1740	31.475	305	329
WP_000646255.1	lcl|NZ_AOWR01000085.1_cds_WP_000649925.1_1379	30.183	328	329
WP_000646255.1	lcl|NZ_AOWR01000113.1_cds_WP_000709511.1_2091	29.538	325	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000601375.1_2867	25.091	275	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_001067557.1_2817	30.350	257	329
WP_000646255.1	lcl|NZ_AOWR01000098.1_cds_WP_000688695.1_1720	28.975	283	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000475904.1_2876	27.737	274	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	26.019	319	329
WP_000646255.1	lcl|NZ_AOWR01000054.1_cds_WP_001074785.1_742	29.057	265	329
WP_000646255.1	lcl|NZ_AOWR01000121.1_cds_WP_001003555.1_2404	25.148	338	329
WP_000646255.1	lcl|NZ_AOWR01000126.1_cds_WP_000487322.1_2865	27.077	325	329
WP_000774259.1	lcl|NZ_AOWR01000126.1_cds_WP_000774262.1_2815	98.127	267	267
WP_000774259.1	lcl|NZ_AOWR01000126.1_cds_WP_000859505.1_2864	25.820	244	267
WP_000774259.1	lcl|NZ_AOWR01000126.1_cds_WP_000800438.1_2845	24.786	234	267
