WP_000340715.1	lcl|NZ_AHMQ02000037.1_cds_WP_000340715.1_378	100.000	86	106
WP_000410273.1	lcl|NZ_AHMQ02000037.1_cds_WP_000410273.1_379	100.000	314	314
WP_000410273.1	lcl|NZ_AHMQ02000037.1_cds_WP_000646253.1_382	26.019	319	314
WP_000410273.1	lcl|NZ_AHMQ02000035.1_cds_WP_000744696.1_551	25.152	330	314
WP_000410273.1	lcl|NZ_AHMQ02000037.1_cds_WP_000723090.1_455	23.958	288	314
WP_000410273.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033107.1_405	20.000	265	314
WP_000410273.1	lcl|NZ_AHMQ02000037.1_cds_WP_001067558.1_385	24.695	328	314
WP_000604524.1	lcl|NZ_AHMQ02000037.1_cds_WP_000604524.1_380	99.726	365	365
WP_000884059.1	lcl|NZ_AHMQ02000037.1_cds_WP_000884060.1_381	99.459	185	185
WP_000884059.1	lcl|NZ_AHMQ02000012.1_cds_WP_000351733.1_3161	40.000	140	185
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_000646253.1_382	98.784	329	329
WP_000646255.1	lcl|NZ_AHMQ02000035.1_cds_WP_000744696.1_551	32.063	315	329
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_000723090.1_455	31.045	335	329
WP_000646255.1	lcl|NZ_AHMQ02000020.1_cds_WP_001984071.1_2505	31.475	305	329
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_000699346.1_396	30.655	336	329
WP_000646255.1	lcl|NZ_AHMQ02000031.1_cds_WP_000649924.1_967	30.183	328	329
WP_000646255.1	lcl|NZ_AHMQ02000020.1_cds_WP_000709511.1_2515	29.538	325	329
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_001067558.1_385	30.739	257	329
WP_000646255.1	lcl|NZ_AHMQ02000020.1_cds_WP_000688696.1_2485	28.975	283	329
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_000475901.1_439	27.737	274	329
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_000410273.1_379	26.019	319	329
WP_000646255.1	lcl|NZ_AHMQ02000024.1_cds_WP_001074783.1_1904	28.302	265	329
WP_000646255.1	lcl|NZ_AHMQ02000037.1_cds_WP_001033107.1_405	26.367	311	329
WP_000646255.1	lcl|NZ_AHMQ02000023.1_cds_WP_001003562.1_2202	24.850	334	329
WP_000774259.1	lcl|NZ_AHMQ02000037.1_cds_WP_000774261.1_383	99.251	267	267
