WP_000340715.1	lcl|NZ_AHME02000036.1_cds_WP_000340715.1_1723	100.000	86	106
WP_000410273.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	99.682	314	314
WP_000410273.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	25.705	319	314
WP_000410273.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	24.691	324	314
WP_000410273.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	25.269	186	314
WP_000410273.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	23.875	289	314
WP_000410273.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	21.362	323	314
WP_000410273.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	24.695	328	314
WP_000604524.1	lcl|NZ_AHME02000036.1_cds_WP_000604524.1_1721	99.726	365	365
WP_000884059.1	lcl|NZ_AHME02000036.1_cds_WP_000884059.1_1720	100.000	185	185
WP_000884059.1	lcl|NZ_AHME02000031.1_cds_WP_000351733.1_2448	40.000	140	185
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	99.088	329	329
WP_000646255.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	32.063	315	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	31.045	335	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	34.109	258	329
WP_000646255.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	31.475	305	329
WP_000646255.1	lcl|NZ_AHME02000061.1_cds_WP_000649925.1_414	30.183	328	329
WP_000646255.1	lcl|NZ_AHME02000024.1_cds_WP_000709511.1_2939	29.538	325	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000601375.1_1663	25.091	275	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	30.350	257	329
WP_000646255.1	lcl|NZ_AHME02000047.1_cds_WP_000688694.1_1160	28.975	283	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	24.921	317	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000475904.1_1655	27.737	274	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_002079020.1_1693	28.889	270	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	26.019	319	329
WP_000646255.1	lcl|NZ_AHME02000031.1_cds_WP_001074784.1_2240	29.057	265	329
WP_000646255.1	lcl|NZ_AHME02000061.1_cds_WP_001003556.1_701	25.602	332	329
WP_000646255.1	lcl|NZ_AHME02000036.1_cds_WP_000487322.1_1665	27.077	325	329
WP_000774259.1	lcl|NZ_AHME02000036.1_cds_WP_000774260.1_1718	98.502	267	267
WP_000774259.1	lcl|NZ_AHME02000036.1_cds_WP_000859505.1_1666	25.820	244	267
WP_000774259.1	lcl|NZ_AHME02000036.1_cds_WP_000800438.1_1684	24.786	234	267
WP_000774259.1	lcl|NZ_AHME02000036.1_cds_WP_000842260.1_1637	26.316	190	267
WP_000774259.1	lcl|NZ_AHME02000047.1_cds_WP_000667727.1_1182	31.818	110	267
WP_000774259.1	lcl|NZ_AHME02000034.1_cds_WP_000805357.1_2049	26.190	210	267
WP_000612799.1	lcl|NZ_AHME02000036.1_cds_WP_000612792.1_1717	98.625	509	509
WP_000612799.1	lcl|NZ_AHME02000026.1_cds_WP_000291586.1_2564	26.606	327	509
WP_000612799.1	lcl|NZ_AHME02000026.1_cds_WP_000364507.1_2565	31.111	90	509
WP_000612799.1	lcl|NZ_AHME02000036.1_cds_WP_000612792.1_1717	98.625	509	509
WP_000612799.1	lcl|NZ_AHME02000026.1_cds_WP_000291586.1_2564	26.606	327	509
WP_000612799.1	lcl|NZ_AHME02000026.1_cds_WP_000364507.1_2565	31.111	90	509
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	100.000	330	330
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	28.990	307	330
WP_001067557.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	25.735	272	330
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	26.316	266	330
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	29.864	221	330
WP_001067557.1	lcl|NZ_AHME02000061.1_cds_WP_001003556.1_701	28.395	243	330
WP_001067557.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	26.812	276	330
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	23.724	333	330
WP_001067557.1	lcl|NZ_AHME02000061.1_cds_WP_000649925.1_414	28.854	253	330
WP_001067557.1	lcl|NZ_AHME02000047.1_cds_WP_000688694.1_1160	25.681	257	330
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_000601375.1_1663	26.545	275	330
WP_001067557.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	24.695	328	330
WP_001198107.1	lcl|NZ_AHME02000036.1_cds_WP_001198107.1_1715	100.000	366	366
WP_001198107.1	lcl|NZ_AHME02000036.1_cds_WP_000608287.1_1714	39.452	365	366
WP_001198107.1	lcl|NZ_AHME02000036.1_cds_WP_000575398.1_1699	34.181	354	366
WP_001198107.1	lcl|NZ_AHME02000036.1_cds_WP_000575178.1_1644	34.262	359	366
WP_001198107.1	lcl|NZ_AHME02000047.1_cds_WP_001281953.1_1176	27.441	379	366
WP_001198107.1	lcl|NZ_AHME02000036.1_cds_WP_000346036.1_1681	28.090	356	366
WP_001198107.1	lcl|NZ_AHME02000017.1_cds_WP_000538752.1_3390	29.692	357	366
WP_001198107.1	lcl|NZ_AHME02000036.1_cds_WP_000947842.1_1688	26.667	345	366
WP_001198107.1	lcl|NZ_AHME02000054.1_cds_WP_001982414.1_947	31.579	190	366
WP_000608291.1	lcl|NZ_AHME02000036.1_cds_WP_000608287.1_1714	99.455	367	367
WP_000608291.1	lcl|NZ_AHME02000036.1_cds_WP_001198107.1_1715	39.452	365	367
WP_000608291.1	lcl|NZ_AHME02000036.1_cds_WP_000575398.1_1699	40.449	356	367
WP_000608291.1	lcl|NZ_AHME02000036.1_cds_WP_000575178.1_1644	36.856	369	367
WP_000608291.1	lcl|NZ_AHME02000017.1_cds_WP_000538752.1_3390	30.189	371	367
WP_000608291.1	lcl|NZ_AHME02000047.1_cds_WP_001281953.1_1176	30.208	384	367
WP_000608291.1	lcl|NZ_AHME02000036.1_cds_WP_000346036.1_1681	24.734	376	367
WP_000608291.1	lcl|NZ_AHME02000036.1_cds_WP_000947842.1_1688	26.404	356	367
WP_000608291.1	lcl|NZ_AHME02000054.1_cds_WP_001982414.1_947	25.698	358	367
WP_000689739.1	lcl|NZ_AHME02000036.1_cds_WP_000689746.1_1713	98.897	544	544
WP_000689739.1	lcl|NZ_AHME02000036.1_cds_WP_000689746.1_1713	98.897	544	544
WP_000342716.1	lcl|NZ_AHME02000036.1_cds_WP_000342716.1_1712	100.000	265	265
WP_000342716.1	lcl|NZ_AHME02000064.1_cds_WP_001002663.1_278	44.856	243	265
WP_001246623.1	lcl|NZ_AHME02000036.1_cds_WP_001246617.1_1711	95.484	310	310
WP_001246623.1	lcl|NZ_AHME02000053.1_cds_WP_000501205.1_1018	38.816	304	310
WP_001246623.1	lcl|NZ_AHME02000033.1_cds_WP_001183719.1_2090	24.834	302	310
WP_001246623.1	lcl|NZ_AHME02000014.1_cds_WP_000279894.1_3512	24.809	262	310
WP_001246623.1	lcl|NZ_AHME02000036.1_cds_WP_001246617.1_1711	95.484	310	310
WP_001246623.1	lcl|NZ_AHME02000053.1_cds_WP_000501205.1_1018	38.816	304	310
WP_001246623.1	lcl|NZ_AHME02000033.1_cds_WP_001183719.1_2090	24.834	302	310
WP_001246623.1	lcl|NZ_AHME02000014.1_cds_WP_000279894.1_3512	24.809	262	310
WP_000479984.1	lcl|NZ_AHME02000036.1_cds_WP_000479980.1_1710	99.621	264	264
WP_000715958.1	lcl|NZ_AHME02000036.1_cds_WP_000715958.1_1709	100.000	131	131
WP_001088861.1	lcl|NZ_AHME02000036.1_cds_WP_001088866.1_1708	98.611	144	144
WP_001088861.1	lcl|NZ_AHME02000005.1_cds_WP_002069656.1_3808	42.857	56	144
WP_000517242.1	lcl|NZ_AHME02000036.1_cds_WP_000517242.1_1707	100.000	221	221
WP_000517242.1	lcl|NZ_AHME02000061.1_cds_WP_001082178.1_544	28.205	78	221
WP_000517242.1	lcl|NZ_AHME02000053.1_cds_WP_001069832.1_1036	27.523	109	221
WP_000721883.1	lcl|NZ_AHME02000036.1_cds_WP_000721882.1_1705	99.628	269	283
WP_000221107.1	lcl|NZ_AHME02000036.1_cds_WP_002095414.1_1704	99.227	388	388
