WP_000340715.1	lcl|NZ_JADDVN010000005.1_cds_WP_002725873.1_2804	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	25.402	311	314
WP_000410273.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVN010000005.1_cds_WP_026054882.1_2802	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733646.1_2801	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVN010000003.1_cds_WP_002721790.1_1973	36.301	146	185
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	97.568	329	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	31.343	335	329
WP_000646255.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	30.159	315	329
WP_000646255.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	30.868	311	329
WP_000646255.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	27.566	341	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733638.1_2763	27.874	348	329
WP_000646255.1	lcl|NZ_JADDVN010000075.1_cds_WP_002741146.1_3105	29.260	311	329
WP_000646255.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728316.1_2961	27.879	330	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733546.1_2734	25.000	268	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740721.1_2797	28.990	307	329
WP_000646255.1	lcl|NZ_JADDVN010000007.1_cds_WP_002732331.1_3137	25.369	339	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	27.711	249	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733698.1_2726	27.007	274	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002744551.1_2769	28.519	270	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	23.659	317	329
WP_000646255.1	lcl|NZ_JADDVN010000059.1_cds_WP_002740236.1_2687	26.792	265	329
WP_000646255.1	lcl|NZ_JADDVN010000004.1_cds_WP_002721725.1_2387	25.076	331	329
WP_000646255.1	lcl|NZ_JADDVN010000004.1_cds_WP_002739935.1_2475	27.711	249	329
WP_000646255.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733757.1_2736	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733627.1_2799	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740926.1_2758	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVN010000005.1_cds_WP_002738295.1_2737	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVN010000005.1_cds_WP_002727921.1_2708	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVN010000025.1_cds_WP_002729040.1_1263	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVN010000014.1_cds_WP_002729513.1_468	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVN010000002.1_cds_WP_002766579.1_1508	25.000	208	267
WP_000612799.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740779.1_2798	96.857	509	509
WP_000612799.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728536.1_78	26.791	321	509
WP_000612799.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728534.1_77	31.111	90	509
WP_000612799.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740779.1_2798	96.857	509	509
WP_000612799.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728536.1_78	26.791	321	509
WP_000612799.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728534.1_77	31.111	90	509
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740721.1_2797	95.152	330	330
WP_001067557.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	26.740	273	330
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	28.990	307	330
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	30.317	221	330
WP_001067557.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	27.425	299	330
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	26.183	317	330
WP_001067557.1	lcl|NZ_JADDVN010000007.1_cds_WP_002732331.1_3137	27.193	228	330
WP_001067557.1	lcl|NZ_JADDVN010000004.1_cds_WP_002721725.1_2387	24.898	245	330
WP_001067557.1	lcl|NZ_JADDVN010000075.1_cds_WP_002741146.1_3105	27.303	304	330
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733546.1_2734	25.275	273	330
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733638.1_2763	25.965	285	330
WP_001067557.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	24.540	326	330
WP_001067557.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	24.648	142	330
WP_001067557.1	lcl|NZ_JADDVN010000004.1_cds_WP_002739935.1_2475	26.351	296	330
WP_001067557.1	lcl|NZ_JADDVN010000059.1_cds_WP_002740236.1_2687	26.337	243	330
WP_001067557.1	lcl|NZ_JADDVN010000037.1_cds_WP_002739707.1_1881	25.781	128	330
WP_001198107.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740826.1_2796	95.628	366	366
WP_001198107.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740861.1_2795	39.452	365	366
WP_001198107.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733737.1_2775	33.616	354	366
WP_001198107.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740294.1_2715	32.861	353	366
WP_001198107.1	lcl|NZ_JADDVN010000025.1_cds_WP_002728994.1_1269	27.778	378	366
WP_001198107.1	lcl|NZ_JADDVN010000006.1_cds_WP_002738884.1_3007	30.471	361	366
WP_001198107.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733599.1_2762	25.490	357	366
WP_001198107.1	lcl|NZ_JADDVN010000007.1_cds_WP_002724641.1_3138	30.270	185	366
WP_000608291.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740861.1_2795	95.368	367	367
WP_000608291.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740826.1_2796	39.837	369	367
WP_000608291.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740294.1_2715	37.127	369	367
WP_000608291.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733737.1_2775	39.554	359	367
WP_000608291.1	lcl|NZ_JADDVN010000006.1_cds_WP_002738884.1_3007	33.596	381	367
WP_000608291.1	lcl|NZ_JADDVN010000025.1_cds_WP_002728994.1_1269	30.105	382	367
WP_000608291.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733599.1_2762	30.791	354	367
WP_000608291.1	lcl|NZ_JADDVN010000007.1_cds_WP_002724641.1_3138	26.536	358	367
WP_000689739.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740729.1_2794	91.912	544	544
WP_000689739.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740729.1_2794	91.912	544	544
WP_000342716.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740998.1_2793	94.717	265	265
WP_000342716.1	lcl|NZ_JADDVN010000002.1_cds_WP_002742191.1_1477	43.725	247	265
WP_001246623.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853071.1_2792	93.871	310	310
WP_001246623.1	lcl|NZ_JADDVN010000035.1_cds_WP_002741402.1_1834	39.474	304	310
WP_001246623.1	lcl|NZ_JADDVN010000020.1_cds_WP_002727287.1_1004	27.972	286	310
WP_001246623.1	lcl|NZ_JADDVN010000003.1_cds_WP_002727177.1_2025	28.571	133	310
WP_001246623.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853071.1_2792	93.871	310	310
WP_001246623.1	lcl|NZ_JADDVN010000035.1_cds_WP_002741402.1_1834	39.474	304	310
WP_001246623.1	lcl|NZ_JADDVN010000020.1_cds_WP_002727287.1_1004	27.972	286	310
WP_001246623.1	lcl|NZ_JADDVN010000003.1_cds_WP_002727177.1_2025	28.571	133	310
WP_000479984.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740848.1_2791	93.939	264	264
WP_000715958.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853450.1_2790	95.349	129	131
WP_001088861.1	lcl|NZ_JADDVN010000005.1_cds_WP_004777167.1_2789	98.611	144	144
WP_001088861.1	lcl|NZ_JADDVN010000020.1_cds_WP_026054147.1_1013	39.683	63	144
WP_000517242.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740917.1_2788	95.475	221	221
WP_000517242.1	lcl|NZ_JADDVN010000019.1_cds_WP_011671435.1_786	26.923	78	221
WP_000721883.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740692.1_2786	83.521	267	283
WP_000221107.1	lcl|NZ_JADDVN010000005.1_cds_WP_230456811.1_2785	87.371	388	388
WP_000221107.1	lcl|NZ_JADDVN010000019.1_cds_WP_011671435.1_786	31.293	147	388
