WP_000340715.1	lcl|NZ_RQGL01000026.1_cds_WP_135573185.1_1308	95.349	86	106
WP_000410273.1	lcl|NZ_RQGL01000024.1_cds_WP_118954467.1_278	22.462	325	314
WP_000410273.1	lcl|NZ_RQGL01000024.1_cds_WP_135572641.1_142	26.994	326	314
WP_000410273.1	lcl|NZ_RQGL01000015.1_cds_WP_135571467.1_2771	23.509	285	314
WP_000410273.1	lcl|NZ_RQGL01000021.1_cds_WP_118957901.1_1723	23.529	170	314
WP_000410273.1	lcl|NZ_RQGL01000014.1_cds_WP_135571314.1_2079	24.615	260	314
WP_000884059.1	lcl|NZ_RQGL01000010.1_cds_WP_135570167.1_3255	38.356	146	185
WP_000646255.1	lcl|NZ_RQGL01000015.1_cds_WP_135571467.1_2771	31.737	334	329
WP_000646255.1	lcl|NZ_RQGL01000024.1_cds_WP_118954467.1_278	31.429	315	329
WP_000646255.1	lcl|NZ_RQGL01000021.1_cds_WP_118957901.1_1723	27.679	336	329
WP_000646255.1	lcl|NZ_RQGL01000024.1_cds_WP_135572641.1_142	29.819	332	329
WP_000646255.1	lcl|NZ_RQGL01000014.1_cds_WP_118954096.1_1964	29.193	322	329
WP_000646255.1	lcl|NZ_RQGL01000014.1_cds_WP_135571314.1_2079	27.848	237	329
WP_000646255.1	lcl|NZ_RQGL01000017.1_cds_WP_135571634.1_3434	27.984	243	329
WP_000646255.1	lcl|NZ_RQGL01000031.1_cds_WP_135574219.1_1045	25.000	340	329
WP_000646255.1	lcl|NZ_RQGL01000024.1_cds_WP_135572425.1_1	37.391	115	329
WP_000646255.1	lcl|NZ_RQGL01000028.1_cds_WP_135573672.1_3515	26.718	262	329
WP_000646255.1	lcl|NZ_RQGL01000024.1_cds_WP_135572989.1_371	26.444	329	329
WP_000646255.1	lcl|NZ_RQGL01000011.1_cds_WP_135570412.1_529	25.194	258	329
WP_000646255.1	lcl|NZ_RQGL01000014.1_cds_WP_135571063.1_1910	25.524	286	329
WP_000774259.1	lcl|NZ_RQGL01000015.1_cds_WP_135571464.1_2770	25.789	190	267
WP_000774259.1	lcl|NZ_RQGL01000031.1_cds_WP_135573916.1_858	36.364	110	267
WP_000774259.1	lcl|NZ_RQGL01000031.1_cds_WP_135574095.1_961	25.714	210	267
WP_000774259.1	lcl|NZ_RQGL01000021.1_cds_WP_135571791.1_1722	25.366	205	267
WP_000612799.1	lcl|NZ_RQGL01000009.1_cds_WP_135570038.1_1642	26.844	339	509
WP_000612799.1	lcl|NZ_RQGL01000009.1_cds_WP_135570040.1_1643	32.222	90	509
WP_000612799.1	lcl|NZ_RQGL01000009.1_cds_WP_135570038.1_1642	26.844	339	509
WP_000612799.1	lcl|NZ_RQGL01000009.1_cds_WP_135570040.1_1643	32.222	90	509
WP_001067557.1	lcl|NZ_RQGL01000024.1_cds_WP_118954467.1_278	28.623	276	330
WP_001067557.1	lcl|NZ_RQGL01000015.1_cds_WP_135571467.1_2771	26.462	325	330
WP_001067557.1	lcl|NZ_RQGL01000017.1_cds_WP_135571634.1_3434	27.848	237	330
WP_001067557.1	lcl|NZ_RQGL01000031.1_cds_WP_135574219.1_1045	28.384	229	330
WP_001067557.1	lcl|NZ_RQGL01000024.1_cds_WP_135572989.1_371	27.347	245	330
WP_001067557.1	lcl|NZ_RQGL01000014.1_cds_WP_135571314.1_2079	26.768	198	330
WP_001067557.1	lcl|NZ_RQGL01000026.1_cds_WP_135573493.1_1306	28.346	127	330
WP_001067557.1	lcl|NZ_RQGL01000024.1_cds_WP_135572641.1_142	27.622	286	330
WP_001067557.1	lcl|NZ_RQGL01000024.1_cds_WP_135572425.1_1	33.019	106	330
WP_001067557.1	lcl|NZ_RQGL01000021.1_cds_WP_118957901.1_1723	22.162	370	330
WP_001198107.1	lcl|NZ_RQGL01000026.1_cds_WP_135573181.1_1305	31.025	361	366
WP_001198107.1	lcl|NZ_RQGL01000031.1_cds_WP_135573907.1_853	27.704	379	366
WP_001198107.1	lcl|NZ_RQGL01000003.1_cds_WP_135568715.1_3082	31.476	359	366
WP_001198107.1	lcl|NZ_RQGL01000026.1_cds_WP_208724871.1_1293	34.940	249	366
WP_001198107.1	lcl|NZ_RQGL01000031.1_cds_WP_167450712.1_975	30.270	185	366
WP_000608291.1	lcl|NZ_RQGL01000003.1_cds_WP_135568715.1_3082	33.509	379	367
WP_000608291.1	lcl|NZ_RQGL01000026.1_cds_WP_135573181.1_1305	31.566	396	367
