WP_000340715.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753574.1_2956	94.186	86	106
WP_000410273.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	96.497	314	314
WP_000410273.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	25.705	319	314
WP_000410273.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	24.691	324	314
WP_000410273.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	23.843	281	314
WP_000410273.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	24.359	234	314
WP_000604524.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751140.1_2954	93.973	365	365
WP_000884059.1	lcl|NZ_JSVJ02000072.1_cds_WP_004766667.1_2953	96.757	185	185
WP_000884059.1	lcl|NZ_JSVJ02000013.1_cds_WP_004752075.1_1014	40.714	140	185
WP_000646255.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	97.264	329	329
WP_000646255.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	31.429	315	329
WP_000646255.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	31.045	335	329
WP_000646255.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	30.844	308	329
WP_000646255.1	lcl|NZ_JSVJ02000012.1_cds_WP_004755135.1_990	30.816	331	329
WP_000646255.1	lcl|NZ_JSVJ02000005.1_cds_WP_004751412.1_492	29.846	325	329
WP_000646255.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	29.316	307	329
WP_000646255.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754991.1_710	29.091	275	329
WP_000646255.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	27.239	268	329
WP_000646255.1	lcl|NZ_JSVJ02000142.1_cds_WP_002733698.1_3648	27.007	274	329
WP_000646255.1	lcl|NZ_JSVJ02000009.1_cds_WP_004755140.1_794	26.230	244	329
WP_000646255.1	lcl|NZ_JSVJ02000002.1_cds_WP_016750792.1_220	28.839	267	329
WP_000646255.1	lcl|NZ_JSVJ02000015.1_cds_WP_004750263.1_1196	25.191	262	329
WP_000646255.1	lcl|NZ_JSVJ02000049.1_cds_WP_016751119.1_2439	27.419	248	329
WP_000646255.1	lcl|NZ_JSVJ02000069.1_cds_WP_016751488.1_2892	24.419	172	329
WP_000774259.1	lcl|NZ_JSVJ02000072.1_cds_WP_004758405.1_2951	93.633	267	267
WP_000774259.1	lcl|NZ_JSVJ02000102.1_cds_WP_004754191.1_3377	25.926	189	267
WP_000774259.1	lcl|NZ_JSVJ02000008.1_cds_WP_016751285.1_731	27.979	193	267
WP_000774259.1	lcl|NZ_JSVJ02000021.1_cds_WP_004758210.1_1513	26.190	210	267
WP_000612799.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751139.1_2950	97.053	509	509
WP_000612799.1	lcl|NZ_JSVJ02000002.1_cds_WP_004751764.1_149	27.523	327	509
WP_000612799.1	lcl|NZ_JSVJ02000002.1_cds_WP_004767754.1_150	31.111	90	509
WP_000612799.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751139.1_2950	97.053	509	509
WP_000612799.1	lcl|NZ_JSVJ02000002.1_cds_WP_004751764.1_149	27.523	327	509
WP_000612799.1	lcl|NZ_JSVJ02000002.1_cds_WP_004767754.1_150	31.111	90	509
WP_001067557.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	96.364	330	330
WP_001067557.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	26.937	271	330
WP_001067557.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	27.541	305	330
WP_001067557.1	lcl|NZ_JSVJ02000009.1_cds_WP_004755140.1_794	27.572	243	330
WP_001067557.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	25.472	318	330
WP_001067557.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	26.812	276	330
WP_001067557.1	lcl|NZ_JSVJ02000012.1_cds_WP_004755135.1_990	28.854	253	330
WP_001067557.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754991.1_710	25.551	227	330
WP_001067557.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	25.305	328	330
WP_001198107.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751138.1_2948	95.628	366	366
WP_001198107.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753525.1_2947	39.178	365	366
WP_001198107.1	lcl|NZ_JSVJ02000136.1_cds_WP_004768410.1_3625	33.811	349	366
WP_001198107.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754985.1_2891	32.461	382	366
WP_001198107.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754030.1_725	27.968	379	366
WP_001198107.1	lcl|NZ_JSVJ02000006.1_cds_WP_004752829.1_522	30.252	357	366
