WP_000340715.1	lcl|NZ_JASEXN010000052.1_cds_WP_004462903.1_3299	95.349	86	106
WP_000410273.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	92.357	314	314
WP_000410273.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	24.611	321	314
WP_000410273.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	25.000	332	314
WP_000410273.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	22.101	276	314
WP_000410273.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	23.843	281	314
WP_000410273.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	25.359	209	314
WP_000410273.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	25.359	209	314
WP_000884059.1	lcl|NZ_JASEXN010000005.1_cds_WP_004460143.1_765	35.616	146	185
WP_000646255.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	30.925	346	329
WP_000646255.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	29.841	315	329
WP_000646255.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	31.104	299	329
WP_000646255.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	31.045	335	329
WP_000646255.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	32.476	311	329
WP_000646255.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	32.476	311	329
WP_000646255.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	27.184	309	329
WP_000646255.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	28.882	322	329
WP_000646255.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_367	28.261	322	329
WP_000646255.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_256	28.261	322	329
WP_000646255.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	25.000	268	329
WP_000646255.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	24.928	345	329
WP_000646255.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	27.037	270	329
WP_000646255.1	lcl|NZ_JASEXN010000071.1_cds_WP_282968833.1_3507	26.471	238	329
WP_000646255.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	27.099	262	329
WP_000646255.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	24.773	331	329
WP_000646255.1	lcl|NZ_JASEXN010000007.1_cds_WP_061205801.1_1150	26.923	286	329
WP_000646255.1	lcl|NZ_JASEXN010000062.1_cds_WP_282965809.1_3421	30.460	174	329
WP_000774259.1	lcl|NZ_JASEXN010000048.1_cds_WP_282965817.1_3250	27.174	184	267
WP_000774259.1	lcl|NZ_JASEXN010000062.1_cds_WP_004477718.1_3422	24.590	244	267
WP_000774259.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466848.1_1512	36.441	118	267
WP_000774259.1	lcl|NZ_JASEXN010000064.1_cds_WP_004475142.1_3440	26.316	190	267
WP_000774259.1	lcl|NZ_JASEXN010000010.1_cds_WP_004490253.1_1472	27.692	195	267
WP_000774259.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_400	26.442	208	267
WP_000774259.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_223	26.442	208	267
WP_000612799.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	27.077	325	509
WP_000612799.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	33.333	90	509
WP_000612799.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	27.077	325	509
WP_000612799.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	33.333	90	509
WP_001067557.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	26.007	273	330
WP_001067557.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	25.000	276	330
WP_001067557.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	28.261	276	330
WP_001067557.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	26.048	334	330
WP_001067557.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	26.459	257	330
WP_001067557.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	27.586	232	330
WP_001067557.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	24.691	243	330
WP_001067557.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	28.455	246	330
WP_001067557.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	24.460	139	330
WP_001067557.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.345	267	330
WP_001067557.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	24.242	330	330
WP_001067557.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	28.462	130	330
WP_001198107.1	lcl|NZ_JASEXN010000063.1_cds_WP_282968797.1_3427	32.948	346	366
WP_001198107.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466571.1_1518	28.191	376	366
WP_001198107.1	lcl|NZ_JASEXN010000053.1_cds_WP_004483440.1_3324	32.033	359	366
WP_001198107.1	lcl|NZ_JASEXN010000015.1_cds_WP_004465893.1_1979	30.641	359	366
WP_001198107.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205814.1_3254	25.978	358	366
WP_001198107.1	lcl|NZ_JASEXN010000007.1_cds_WP_004460480.1_1202	30.645	186	366
WP_000608291.1	lcl|NZ_JASEXN010000063.1_cds_WP_282968797.1_3427	36.571	350	367
WP_000608291.1	lcl|NZ_JASEXN010000015.1_cds_WP_004465893.1_1979	34.037	379	367
WP_000608291.1	lcl|NZ_JASEXN010000053.1_cds_WP_004483440.1_3324	34.054	370	367
WP_000608291.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466571.1_1518	30.079	379	367
WP_000608291.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205814.1_3254	28.060	335	367
WP_000608291.1	lcl|NZ_JASEXN010000007.1_cds_WP_004460480.1_1202	27.095	358	367
WP_000608291.1	lcl|NZ_JASEXN010000005.1_cds_WP_032916242.1_800	34.831	89	367
WP_000342716.1	lcl|NZ_JASEXN010000024.1_cds_WP_282968628.1_2517	43.725	247	265
WP_001246623.1	lcl|NZ_JASEXN010000020.1_cds_WP_016756897.1_2244	38.644	295	310
WP_001246623.1	lcl|NZ_JASEXN010000022.1_cds_WP_004461490.1_2384	27.184	309	310
WP_001246623.1	lcl|NZ_JASEXN010000013.1_cds_WP_004462208.1_1772	27.820	133	310
WP_001246623.1	lcl|NZ_JASEXN010000020.1_cds_WP_016756897.1_2244	38.644	295	310
WP_001246623.1	lcl|NZ_JASEXN010000022.1_cds_WP_004461490.1_2384	27.184	309	310
WP_001246623.1	lcl|NZ_JASEXN010000013.1_cds_WP_004462208.1_1772	27.820	133	310
WP_001088861.1	lcl|NZ_JASEXN010000025.1_cds_WP_004462309.1_2551	41.270	63	144
WP_000517242.1	lcl|NZ_JASEXN010000008.1_cds_WP_004472978.1_1335	29.808	104	221
WP_000221107.1	lcl|NZ_JASEXN010000001.1_cds_WP_004469895.1_170	31.333	150	388
WP_000221107.1	lcl|NZ_JASEXN010000053.1_cds_WP_004477762.1_3311	36.000	100	388
WP_000221107.1	lcl|NZ_JASEXN010000008.1_cds_WP_004462595.1_1336	29.787	141	388
WP_000221107.1	lcl|NZ_JASEXN010000025.1_cds_WP_004485455.1_2567	24.904	261	388
WP_000221107.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461184.1_391	24.476	143	388
