WP_000340715.1	lcl|NZ_JAHERX010000056.1_cds_WP_000340715.1_2812	100.000	86	106
WP_000410273.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	99.363	314	314
WP_000410273.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	25.705	319	314
WP_000410273.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	24.691	324	314
WP_000410273.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	23.611	288	314
WP_000410273.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	24.695	328	314
WP_000410273.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	23.077	273	314
WP_000604524.1	lcl|NZ_JAHERX010000056.1_cds_WP_000604525.1_2810	99.178	365	365
WP_000884059.1	lcl|NZ_JAHERX010000056.1_cds_WP_000884059.1_2809	100.000	185	185
WP_000884059.1	lcl|NZ_JAHERX010000002.1_cds_WP_000351733.1_1378	40.000	140	185
WP_000646255.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	99.696	329	329
WP_000646255.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	32.063	315	329
WP_000646255.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	31.343	335	329
WP_000646255.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	31.148	305	329
WP_000646255.1	lcl|NZ_JAHERX010000062.1_cds_WP_000649924.1_3006	30.183	328	329
WP_000646255.1	lcl|NZ_JAHERX010000119.1_cds_WP_000709508.1_433	29.231	325	329
WP_000646255.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	30.350	257	329
WP_000646255.1	lcl|NZ_JAHERX010000025.1_cds_WP_000688696.1_1756	28.975	283	329
WP_000646255.1	lcl|NZ_JAHERX010000115.1_cds_WP_000475901.1_377	27.737	274	329
WP_000646255.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	25.705	319	329
WP_000646255.1	lcl|NZ_JAHERX010000008.1_cds_WP_001003560.1_3427	24.852	338	329
WP_000646255.1	lcl|NZ_JAHERX010000052.1_cds_WP_000378097.1_2715	25.581	172	329
WP_000646255.1	lcl|NZ_JAHERX010000057.1_cds_WP_218213694.1_2845	30.065	153	329
WP_000774259.1	lcl|NZ_JAHERX010000056.1_cds_WP_000774259.1_2807	99.625	267	267
WP_000774259.1	lcl|NZ_JAHERX010000054.1_cds_WP_000842260.1_2768	26.316	190	267
WP_000774259.1	lcl|NZ_JAHERX010000003.1_cds_WP_000805357.1_1927	26.190	210	267
WP_000774259.1	lcl|NZ_JAHERX010000025.1_cds_WP_155572209.1_1734	28.866	97	267
WP_000612799.1	lcl|NZ_JAHERX010000056.1_cds_WP_002072162.1_2806	99.411	509	509
