WP_000340715.1	lcl|NZ_ANCE01000179.1_cds_WP_004753574.1_2885	94.186	86	106
WP_000410273.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	96.497	314	314
WP_000410273.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	26.101	318	314
WP_000410273.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	24.691	324	314
WP_000410273.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	23.843	281	314
WP_000410273.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	24.402	209	314
WP_000604524.1	lcl|NZ_ANCE01000179.1_cds_WP_004766736.1_2883	94.247	365	365
WP_000604524.1	lcl|NZ_ANCE01000040.1_cds_WP_020762713.1_584	24.380	242	365
WP_000884059.1	lcl|NZ_ANCE01000179.1_cds_WP_004766667.1_2882	96.757	185	185
WP_000884059.1	lcl|NZ_ANCE01000190.1_cds_WP_004752075.1_3164	40.714	140	185
WP_000646255.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	97.568	329	329
WP_000646255.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	31.429	315	329
WP_000646255.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	31.045	335	329
WP_000646255.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	31.818	308	329
WP_000646255.1	lcl|NZ_ANCE01000007.1_cds_WP_020762466.1_120	30.887	327	329
WP_000646255.1	lcl|NZ_ANCE01000090.1_cds_WP_004766610.1_1434	29.846	325	329
WP_000646255.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	29.316	307	329
WP_000646255.1	lcl|NZ_ANCE01000185.1_cds_WP_004766589.1_2930	28.881	277	329
WP_000646255.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	26.394	269	329
WP_000646255.1	lcl|NZ_ANCE01000068.1_cds_WP_020762909.1_952	26.642	274	329
WP_000646255.1	lcl|NZ_ANCE01000006.1_cds_WP_025183403.1_108	30.000	180	329
WP_000646255.1	lcl|NZ_ANCE01000221.1_cds_WP_004766127.1_3743	28.839	267	329
WP_000646255.1	lcl|NZ_ANCE01000106.1_cds_WP_004766563.1_1762	25.191	262	329
WP_000646255.1	lcl|NZ_ANCE01000193.1_cds_WP_020764095.1_3264	27.823	248	329
WP_000646255.1	lcl|NZ_ANCE01000068.1_cds_WP_025183468.1_982	24.419	172	329
WP_000774259.1	lcl|NZ_ANCE01000179.1_cds_WP_020763884.1_2880	94.007	267	267
WP_000774259.1	lcl|NZ_ANCE01000068.1_cds_WP_004766678.1_934	25.926	189	267
WP_000774259.1	lcl|NZ_ANCE01000102.1_cds_WP_020763320.1_1663	28.497	193	267
WP_000774259.1	lcl|NZ_ANCE01000142.1_cds_WP_016761591.1_2305	37.209	86	267
WP_000612799.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	97.250	509	509
WP_000612799.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	27.523	327	509
WP_000612799.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	31.111	90	509
WP_000612799.1	lcl|NZ_ANCE01000179.1_cds_WP_016753424.1_2879	97.250	509	509
WP_000612799.1	lcl|NZ_ANCE01000221.1_cds_WP_004751764.1_3814	27.523	327	509
WP_000612799.1	lcl|NZ_ANCE01000221.1_cds_WP_004766128.1_3813	31.111	90	509
WP_001067557.1	lcl|NZ_ANCE01000179.1_cds_WP_004755319.1_2878	96.364	330	330
WP_001067557.1	lcl|NZ_ANCE01000090.1_cds_WP_004766600.1_1424	26.199	271	330
WP_001067557.1	lcl|NZ_ANCE01000179.1_cds_WP_020763887.1_2881	27.541	305	330
WP_001067557.1	lcl|NZ_ANCE01000006.1_cds_WP_025183403.1_108	27.197	239	330
WP_001067557.1	lcl|NZ_ANCE01000068.1_cds_WP_004766668.1_935	24.642	349	330
WP_001067557.1	lcl|NZ_ANCE01000111.1_cds_WP_004753565.1_1893	26.812	276	330
WP_001067557.1	lcl|NZ_ANCE01000007.1_cds_WP_020762466.1_120	28.854	253	330
WP_001067557.1	lcl|NZ_ANCE01000185.1_cds_WP_004766589.1_2930	25.551	227	330
WP_001067557.1	lcl|NZ_ANCE01000179.1_cds_WP_004766657.1_2884	24.159	327	330
WP_001198107.1	lcl|NZ_ANCE01000179.1_cds_WP_020763889.1_2877	95.902	366	366
WP_001198107.1	lcl|NZ_ANCE01000179.1_cds_WP_020763897.1_2876	39.452	365	366
WP_001198107.1	lcl|NZ_ANCE01000068.1_cds_WP_020762944.1_941	33.811	349	366
WP_001198107.1	lcl|NZ_ANCE01000068.1_cds_WP_020762896.1_981	32.461	382	366
WP_001198107.1	lcl|NZ_ANCE01000102.1_cds_WP_004754030.1_1657	27.968	379	366
WP_001198107.1	lcl|NZ_ANCE01000179.1_cds_WP_002733587.1_2866	31.092	357	366
WP_001198107.1	lcl|NZ_ANCE01000192.1_cds_WP_004778370.1_3253	29.972	357	366
WP_001198107.1	lcl|NZ_ANCE01000018.1_cds_WP_016761831.1_223	31.579	190	366
WP_000608291.1	lcl|NZ_ANCE01000179.1_cds_WP_020763897.1_2876	95.368	367	367
WP_000608291.1	lcl|NZ_ANCE01000179.1_cds_WP_020763889.1_2877	39.837	369	367
WP_000608291.1	lcl|NZ_ANCE01000068.1_cds_WP_020762944.1_941	36.657	341	367
WP_000608291.1	lcl|NZ_ANCE01000068.1_cds_WP_020762896.1_981	31.507	365	367
WP_000608291.1	lcl|NZ_ANCE01000192.1_cds_WP_004778370.1_3253	30.623	369	367
WP_000608291.1	lcl|NZ_ANCE01000179.1_cds_WP_002733587.1_2866	41.048	229	367
WP_000608291.1	lcl|NZ_ANCE01000102.1_cds_WP_004754030.1_1657	30.649	385	367
WP_000608291.1	lcl|NZ_ANCE01000018.1_cds_WP_016761831.1_223	25.140	358	367
WP_000689739.1	lcl|NZ_ANCE01000179.1_cds_WP_020763885.1_2875	92.096	544	544
WP_000689739.1	lcl|NZ_ANCE01000179.1_cds_WP_020763885.1_2875	92.096	544	544
WP_000342716.1	lcl|NZ_ANCE01000179.1_cds_WP_002740998.1_2874	94.717	265	265
WP_000342716.1	lcl|NZ_ANCE01000157.1_cds_WP_004755702.1_2558	45.344	247	265
