WP_000340715.1	lcl|NZ_JQRZ01000047.1_cds_WP_002725873.1_1576	91.860	86	106
WP_000410273.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	92.994	314	314
WP_000410273.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	25.078	319	314
WP_000410273.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	22.769	325	314
WP_000410273.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	24.555	281	314
WP_000410273.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	25.402	311	314
WP_000410273.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	22.353	170	314
WP_000410273.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	22.769	325	314
WP_000604524.1	lcl|NZ_JQRZ01000047.1_cds_WP_026054882.1_1578	85.479	365	365
WP_000884059.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733646.1_1579	95.676	185	185
WP_000884059.1	lcl|NZ_JQRZ01000006.1_cds_WP_002721790.1_207	36.301	146	185
WP_000646255.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	97.568	329	329
WP_000646255.1	lcl|NZ_JQRZ01000108.1_cds_WP_002740024.1_2776	31.343	335	329
WP_000646255.1	lcl|NZ_JQRZ01000019.1_cds_WP_002722638.1_646	30.159	315	329
WP_000646255.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	30.868	311	329
WP_000646255.1	lcl|NZ_JQRZ01000075.1_cds_WP_002743770.1_2192	27.566	341	329
WP_000646255.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733638.1_1617	27.874	348	329
WP_000646255.1	lcl|NZ_JQRZ01000070.1_cds_WP_002741146.1_2094	29.260	311	329
WP_000646255.1	lcl|NZ_JQRZ01000076.1_cds_WP_002728316.1_2211	27.879	330	329
WP_000646255.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733546.1_431	25.000	268	329
WP_000646255.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	28.990	307	329
WP_000646255.1	lcl|NZ_JQRZ01000014.1_cds_WP_002732331.1_458	25.369	339	329
WP_000646255.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733579.1_1577	27.711	249	329
WP_000646255.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733698.1_439	27.007	274	329
WP_000646255.1	lcl|NZ_JQRZ01000047.1_cds_WP_002744551.1_1611	28.519	270	329
WP_000646255.1	lcl|NZ_JQRZ01000047.1_cds_WP_016749081.1_1609	23.659	317	329
WP_000646255.1	lcl|NZ_JQRZ01000109.1_cds_WP_002740236.1_2801	26.792	265	329
WP_000646255.1	lcl|NZ_JQRZ01000110.1_cds_WP_002721725.1_2807	25.076	331	329
WP_000646255.1	lcl|NZ_JQRZ01000028.1_cds_WP_002739935.1_1007	27.711	249	329
WP_000646255.1	lcl|NZ_JQRZ01000013.1_cds_WP_002733757.1_429	31.034	174	329
WP_000774259.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733627.1_1581	92.884	267	267
WP_000774259.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740926.1_1622	24.786	234	267
WP_000774259.1	lcl|NZ_JQRZ01000013.1_cds_WP_002738295.1_428	24.303	251	267
WP_000774259.1	lcl|NZ_JQRZ01000108.1_cds_WP_002727921.1_2775	26.455	189	267
WP_000774259.1	lcl|NZ_JQRZ01000060.1_cds_WP_002729040.1_1922	33.636	110	267
WP_000774259.1	lcl|NZ_JQRZ01000075.1_cds_WP_002729513.1_2193	27.225	191	267
WP_000774259.1	lcl|NZ_JQRZ01000096.1_cds_WP_002766579.1_2590	25.000	208	267
WP_000612799.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740779.1_1582	96.857	509	509
WP_000612799.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728536.1_1719	26.791	321	509
WP_000612799.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728534.1_1718	31.111	90	509
WP_000612799.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740779.1_1582	96.857	509	509
WP_000612799.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728536.1_1719	26.791	321	509
WP_000612799.1	lcl|NZ_JQRZ01000051.1_cds_WP_002728534.1_1718	31.111	90	509
WP_001067557.1	lcl|NZ_JQRZ01000047.1_cds_WP_002740721.1_1583	95.152	330	330
WP_001067557.1	lcl|NZ_JQRZ01000113.1_cds_WP_002728309.1_2858	26.740	273	330
WP_001067557.1	lcl|NZ_JQRZ01000047.1_cds_WP_002733534.1_1580	28.990	307	330
