WP_000340715.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725873.1_2147	91.860	86	106
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	92.903	310	314
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	23.381	278	314
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	22.462	325	314
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	25.137	183	314
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	24.199	281	314
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	25.402	311	314
WP_000410273.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	22.353	170	314
WP_000884059.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002750963.1_1350	36.301	146	185
WP_000884059.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669938.1_2115	33.898	177	185
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	31.153	321	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	30.794	315	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	31.642	335	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	30.868	311	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	28.852	305	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	27.566	341	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671143.1_3027	30.032	313	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002754065.1_2818	27.879	330	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671074.1_2939	24.260	338	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	28.112	249	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_017859386.1_1968	26.217	267	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669959.1_2093	25.993	277	329
WP_000646255.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669202.1_311	24.471	331	329
WP_000774259.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669956.1_2096	28.426	197	267
WP_000774259.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669974.1_2071	26.455	189	267
WP_000774259.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670832.1_2615	33.636	110	267
WP_000774259.1	lcl|NZ_JAKUHP010000002.1_cds_MKT69_RS13000_2589	27.749	191	267
WP_000774259.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002766579.1_679	25.000	208	267
WP_000612799.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670269.1_1805	26.791	321	509
WP_000612799.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002751286.1_1806	31.111	90	509
WP_000612799.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670269.1_1805	26.791	321	509
WP_000612799.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002751286.1_1806	31.111	90	509
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	27.106	273	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	23.636	275	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	27.798	277	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	26.183	317	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671074.1_2939	26.457	223	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671143.1_3027	27.044	318	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669202.1_311	24.898	245	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	25.352	142	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	23.708	329	330
WP_001067557.1	lcl|NZ_JAKUHP010000002.1_cds_WP_017859386.1_1968	26.667	240	330
WP_001067557.1	lcl|NZ_JAKUHP010000001.1_cds_WP_011671364.1_153	25.781	128	330
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669968.1_2079	33.428	353	366
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669926.1_2136	40.359	223	366
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002753028.1_2600	27.778	378	366
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669932.1_2121	30.769	390	366
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669923.1_2139	37.864	206	366
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002753888.1_2775	29.526	359	366
WP_001198107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002750680.1_2940	30.270	185	366
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669968.1_2079	37.398	369	367
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002753888.1_2775	33.773	379	367
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669932.1_2121	31.989	372	367
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002753028.1_2600	30.548	383	367
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669926.1_2136	33.219	292	367
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669923.1_2139	33.898	236	367
WP_000608291.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002750680.1_2940	26.536	358	367
WP_000342716.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669455.1_667	44.130	247	265
WP_001246623.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670400.1_1620	40.132	304	310
WP_001246623.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669757.1_2304	27.586	290	310
WP_001246623.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670034.1_1300	28.571	133	310
WP_001246623.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670400.1_1620	40.132	304	310
WP_001246623.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669757.1_2304	27.586	290	310
WP_001246623.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670034.1_1300	28.571	133	310
WP_001088861.1	lcl|NZ_JAKUHP010000002.1_cds_WP_026054147.1_1156	39.683	63	144
WP_000517242.1	lcl|NZ_JAKUHP010000002.1_cds_WP_004779550.1_2130	33.333	111	221
WP_000517242.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671228.1_3128	26.923	78	221
WP_000221107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671228.1_3128	31.293	147	388
WP_000221107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669876.1_1474	29.252	147	388
WP_000221107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669711.1_994	25.490	255	388
WP_000221107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669488.1_688	24.476	143	388
WP_000221107.1	lcl|NZ_JAKUHP010000002.1_cds_WP_004779550.1_2130	33.684	95	388
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669421.1_612	35.092	379	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669275.1_412	39.608	255	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671171.1_3069	45.872	218	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669933.1_2120	34.783	207	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670275.1_1795	29.362	235	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670070.1_1351	31.915	235	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670265.1_1811	30.357	224	605
WP_000834719.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670593.1_1102	31.416	226	605
