WP_000340715.1	lcl|NZ_ANMZ01000011.1_cds_WP_000340715.1_188	100.000	86	106
WP_000410273.1	lcl|NZ_ANMZ01000011.1_cds_WP_000410266.1_189	99.363	314	314
WP_000410273.1	lcl|NZ_ANMZ01000011.1_cds_WP_000646254.1_192	25.705	319	314
WP_000410273.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	24.691	324	314
WP_000410273.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	23.611	288	314
WP_000410273.1	lcl|NZ_ANMZ01000011.1_cds_WP_001067557.1_195	24.695	328	314
WP_000410273.1	lcl|NZ_ANMZ01000144.1_cds_WP_002072074.1_2835	23.077	273	314
WP_000604524.1	lcl|NZ_ANMZ01000011.1_cds_WP_000604525.1_190	99.178	365	365
WP_000884059.1	lcl|NZ_ANMZ01000011.1_cds_WP_000884059.1_191	100.000	185	185
WP_000884059.1	lcl|NZ_ANMZ01000151.1_cds_WP_000351733.1_3019	40.000	140	185
WP_000646255.1	lcl|NZ_ANMZ01000011.1_cds_WP_000646254.1_192	99.696	329	329
WP_000646255.1	lcl|NZ_ANMZ01000078.1_cds_WP_000744698.1_1602	32.063	315	329
WP_000646255.1	lcl|NZ_ANMZ01000058.1_cds_WP_000723091.1_1085	31.343	335	329
WP_000646255.1	lcl|NZ_ANMZ01000144.1_cds_WP_002072074.1_2835	31.148	305	329
WP_000646255.1	lcl|NZ_ANMZ01000038.1_cds_WP_000649924.1_712	30.183	328	329
WP_000646255.1	lcl|NZ_ANMZ01000091.1_cds_WP_000709508.1_1841	29.231	325	329
WP_000646255.1	lcl|NZ_ANMZ01000011.1_cds_WP_001067557.1_195	30.350	257	329
WP_000646255.1	lcl|NZ_ANMZ01000144.1_cds_WP_000688696.1_2815	28.975	283	329
WP_000646255.1	lcl|NZ_ANMZ01000145.1_cds_WP_000475901.1_2858	27.737	274	329
WP_000646255.1	lcl|NZ_ANMZ01000011.1_cds_WP_000410266.1_189	25.705	319	329
