WP_000340715.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352101.1_2808	61.538	78	106
WP_000410273.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352100.1_2809	82.581	310	314
WP_000410273.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	26.923	312	314
WP_000410273.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	22.941	170	314
WP_000410273.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	23.248	314	314
WP_000884059.1	lcl|NZ_JAMQPP010000002.1_cds_WP_265351247.1_1802	33.621	116	185
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350373.1_291	31.210	314	329
WP_000646255.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351842.1_2055	28.529	340	329
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350875.1_863	28.664	307	329
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350398.1_318	29.236	301	329
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350726.1_695	26.727	333	329
WP_000646255.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352082.1_2830	26.349	315	329
WP_000646255.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352100.1_2809	26.019	319	329
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350671.1_630	28.405	257	329
WP_000646255.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352071.1_2842	25.703	249	329
WP_000646255.1	lcl|NZ_JAMQPP010000013.1_cds_WP_265353373.1_1377	27.222	180	329
WP_000646255.1	lcl|NZ_JAMQPP010000005.1_cds_WP_265352040.1_2873	25.287	261	329
WP_000646255.1	lcl|NZ_JAMQPP010000003.1_cds_WP_265351852.1_2066	26.407	231	329
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350327.1_237	28.655	171	329
WP_000646255.1	lcl|NZ_JAMQPP010000001.1_cds_WP_265350679.1_638	22.383	277	329
