WP_000340715.1	lcl|NZ_RQFE01000014.1_cds_WP_135633099.1_3500	62.821	78	106
WP_000410273.1	lcl|NZ_RQFE01000014.1_cds_WP_135633097.1_3499	79.355	310	314
WP_000410273.1	lcl|NZ_RQFE01000024.1_cds_WP_135634167.1_250	24.074	324	314
WP_000410273.1	lcl|NZ_RQFE01000024.1_cds_WP_135634215.1_277	26.562	320	314
WP_000410273.1	lcl|NZ_RQFE01000011.1_cds_WP_135632088.1_1003	24.047	341	314
WP_000410273.1	lcl|NZ_RQFE01000009.1_cds_WP_135631984.1_3226	24.706	170	314
WP_000410273.1	lcl|NZ_RQFE01000024.1_cds_WP_135635229.1_860	22.699	326	314
WP_000884059.1	lcl|NZ_RQFE01000011.1_cds_WP_135632379.1_1378	30.909	165	185
WP_000646255.1	lcl|NZ_RQFE01000024.1_cds_WP_135634167.1_250	31.210	314	329
WP_000646255.1	lcl|NZ_RQFE01000011.1_cds_WP_135632088.1_1003	29.730	333	329
WP_000646255.1	lcl|NZ_RQFE01000024.1_cds_WP_135635229.1_860	30.645	310	329
WP_000646255.1	lcl|NZ_RQFE01000009.1_cds_WP_135631984.1_3226	29.032	341	329
WP_000646255.1	lcl|NZ_RQFE01000024.1_cds_WP_135634215.1_277	27.331	311	329
WP_000646255.1	lcl|NZ_RQFE01000024.1_cds_WP_135634855.1_661	27.327	333	329
WP_000646255.1	lcl|NZ_RQFE01000014.1_cds_WP_135633059.1_3480	26.646	319	329
WP_000646255.1	lcl|NZ_RQFE01000014.1_cds_WP_135633097.1_3499	26.415	318	329
WP_000646255.1	lcl|NZ_RQFE01000014.1_cds_WP_135633039.1_3469	24.116	311	329
WP_000646255.1	lcl|NZ_RQFE01000014.1_cds_WP_135633031.1_3465	27.823	248	329
WP_000646255.1	lcl|NZ_RQFE01000014.1_cds_WP_135633067.1_3484	27.132	258	329
WP_000646255.1	lcl|NZ_RQFE01000011.1_cds_WP_135632104.1_1019	26.038	265	329
WP_000646255.1	lcl|NZ_RQFE01000021.1_cds_WP_135633413.1_3343	27.374	179	329
WP_000646255.1	lcl|NZ_RQFE01000009.1_cds_WP_208742289.1_3237	26.407	231	329
WP_000646255.1	lcl|NZ_RQFE01000024.1_cds_WP_135634057.1_181	28.112	249	329
WP_000646255.1	lcl|NZ_RQFE01000014.1_cds_WP_208742317.1_3472	26.667	165	329
WP_000774259.1	lcl|NZ_RQFE01000014.1_cds_WP_135633041.1_3470	25.714	245	267
WP_000774259.1	lcl|NZ_RQFE01000011.1_cds_WP_135632129.1_1080	23.755	261	267
WP_000774259.1	lcl|NZ_RQFE01000011.1_cds_WP_135632089.1_1004	24.365	197	267
WP_000774259.1	lcl|NZ_RQFE01000009.1_cds_WP_135631983.1_3225	25.510	196	267
WP_000774259.1	lcl|NZ_RQFE01000024.1_cds_WP_135635001.1_747	27.545	167	267
WP_000612799.1	lcl|NZ_RQFE01000011.1_cds_WP_135632948.1_1356	24.611	321	509
WP_000612799.1	lcl|NZ_RQFE01000011.1_cds_WP_135632361.1_1355	30.189	106	509
