WP_000340715.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594790.1_3128	63.514	74	106
WP_000410273.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594788.1_3127	82.903	310	314
WP_000410273.1	lcl|NZ_JAMQQB010000001.1_cds_WP_100725791.1_924	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135638522.1_3076	23.214	280	314
WP_000410273.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373500.1_3074	22.876	306	314
WP_000410273.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373493.1_3056	26.129	310	314
WP_000410273.1	lcl|NZ_JAMQQB010000002.1_cds_WP_100715920.1_3339	24.118	170	314
WP_000410273.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373189.1_1485	23.100	329	314
WP_000884059.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373508.1_3096	33.898	177	185
WP_000884059.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373418.1_2684	31.783	129	185
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135638522.1_3076	32.226	301	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373500.1_3074	31.148	305	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_100725791.1_924	30.573	314	329
WP_000646255.1	lcl|NZ_JAMQQB010000002.1_cds_WP_100715920.1_3339	29.326	341	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373189.1_1485	31.046	306	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373493.1_3056	28.097	331	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639720.1_951	28.981	314	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_100721309.1_1308	27.640	322	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594788.1_3127	28.302	318	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639597.1_1257	27.490	251	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_265373503.1_3083	21.723	267	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594706.1_3086	34.194	155	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135594683.1_3072	26.538	260	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639750.1_872	28.514	249	329
WP_000646255.1	lcl|NZ_JAMQQB010000001.1_cds_WP_135639589.1_1265	24.164	269	329
