WP_000340715.1	lcl|NZ_JADDWF010000005.1_cds_WP_002725873.1_2765	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWF010000005.1_cds_WP_026054882.1_2763	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733646.1_2762	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWF010000003.1_cds_WP_002721790.1_2042	36.301	146	185
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	97.568	329	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	31.343	335	329
WP_000646255.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	30.159	315	329
WP_000646255.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	30.868	311	329
WP_000646255.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	27.566	341	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733638.1_2724	27.874	348	329
WP_000646255.1	lcl|NZ_JADDWF010000077.1_cds_WP_002741146.1_3099	29.260	311	329
WP_000646255.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728316.1_3024	27.879	330	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733546.1_2695	25.000	268	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740721.1_2758	28.990	307	329
WP_000646255.1	lcl|NZ_JADDWF010000007.1_cds_WP_002732331.1_3200	25.369	339	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	27.711	249	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733698.1_2687	27.007	274	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002744551.1_2730	28.519	270	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	23.659	317	329
WP_000646255.1	lcl|NZ_JADDWF010000060.1_cds_WP_002740236.1_2773	26.792	265	329
WP_000646255.1	lcl|NZ_JADDWF010000004.1_cds_WP_002721725.1_2337	25.076	331	329
WP_000646255.1	lcl|NZ_JADDWF010000004.1_cds_WP_002739935.1_2425	27.711	249	329
WP_000646255.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733757.1_2697	31.034	174	329
WP_000774259.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733627.1_2760	92.884	267	267
WP_000774259.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740926.1_2719	24.786	234	267
WP_000774259.1	lcl|NZ_JADDWF010000005.1_cds_WP_002738295.1_2698	24.303	251	267
WP_000774259.1	lcl|NZ_JADDWF010000005.1_cds_WP_002727921.1_2669	26.455	189	267
WP_000774259.1	lcl|NZ_JADDWF010000023.1_cds_WP_002729040.1_1110	33.636	110	267
WP_000774259.1	lcl|NZ_JADDWF010000029.1_cds_WP_002729513.1_1378	27.225	191	267
WP_000774259.1	lcl|NZ_JADDWF010000002.1_cds_WP_002766579.1_1518	25.000	208	267
WP_000612799.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740779.1_2759	96.857	509	509
WP_000612799.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728536.1_41	26.791	321	509
WP_000612799.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_000612799.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740779.1_2759	96.857	509	509
WP_000612799.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728536.1_41	26.791	321	509
WP_000612799.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740721.1_2758	95.152	330	330
WP_001067557.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	26.740	273	330
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	28.990	307	330
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	30.317	221	330
WP_001067557.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	27.425	299	330
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	26.183	317	330
WP_001067557.1	lcl|NZ_JADDWF010000007.1_cds_WP_002732331.1_3200	27.193	228	330
WP_001067557.1	lcl|NZ_JADDWF010000004.1_cds_WP_002721725.1_2337	24.898	245	330
WP_001067557.1	lcl|NZ_JADDWF010000077.1_cds_WP_002741146.1_3099	27.303	304	330
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733546.1_2695	25.275	273	330
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733638.1_2724	25.965	285	330
WP_001067557.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	24.540	326	330
WP_001067557.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	24.648	142	330
WP_001067557.1	lcl|NZ_JADDWF010000004.1_cds_WP_002739935.1_2425	26.351	296	330
WP_001067557.1	lcl|NZ_JADDWF010000060.1_cds_WP_002740236.1_2773	26.337	243	330
WP_001067557.1	lcl|NZ_JADDWF010000038.1_cds_WP_002739707.1_1854	25.781	128	330
WP_001198107.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740826.1_2757	95.628	366	366
WP_001198107.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740861.1_2756	39.452	365	366
WP_001198107.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733737.1_2736	33.616	354	366
WP_001198107.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740294.1_2676	32.861	353	366
WP_001198107.1	lcl|NZ_JADDWF010000023.1_cds_WP_002728994.1_1116	27.778	378	366
WP_001198107.1	lcl|NZ_JADDWF010000006.1_cds_WP_002738884.1_2979	30.471	361	366
WP_001198107.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733599.1_2723	25.490	357	366
WP_001198107.1	lcl|NZ_JADDWF010000007.1_cds_WP_002724641.1_3199	30.270	185	366
WP_000608291.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740861.1_2756	95.368	367	367
