WP_000340715.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002725873.1_2907	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	25.402	311	314
WP_000410273.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVQ010000006.1_cds_WP_026054882.1_2909	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733646.1_2910	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVQ010000003.1_cds_WP_002721790.1_1881	36.301	146	185
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	97.568	329	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	31.343	335	329
WP_000646255.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	30.159	315	329
WP_000646255.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	30.868	311	329
WP_000646255.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002743770.1_284	27.566	341	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733638.1_2948	27.874	348	329
WP_000646255.1	lcl|NZ_JADDVQ010000076.1_cds_WP_002741146.1_3062	29.260	311	329
WP_000646255.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728316.1_3180	27.879	330	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733546.1_2977	25.000	268	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740721.1_2914	28.990	307	329
WP_000646255.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002732331.1_3214	25.369	339	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733579.1_2908	27.711	249	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733698.1_2985	27.007	274	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002744551.1_2942	28.519	270	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	23.659	317	329
WP_000646255.1	lcl|NZ_JADDVQ010000059.1_cds_WP_002740236.1_2613	26.792	265	329
WP_000646255.1	lcl|NZ_JADDVQ010000004.1_cds_WP_002721725.1_2396	25.076	331	329
WP_000646255.1	lcl|NZ_JADDVQ010000004.1_cds_WP_002739935.1_2308	27.711	249	329
WP_000646255.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733757.1_2975	31.034	174	329
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733627.1_2912	92.884	267	267
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740926.1_2953	24.786	234	267
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002738295.1_2974	24.303	251	267
WP_000774259.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002727921.1_3003	26.455	189	267
WP_000774259.1	lcl|NZ_JADDVQ010000024.1_cds_WP_002729040.1_1126	33.636	110	267
WP_000774259.1	lcl|NZ_JADDVQ010000013.1_cds_WP_002729513.1_283	27.225	191	267
WP_000774259.1	lcl|NZ_JADDVQ010000002.1_cds_WP_002766579.1_1418	25.000	208	267
WP_000612799.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740779.1_2913	96.857	509	509
WP_000612799.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728536.1_2700	26.791	321	509
WP_000612799.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728534.1_2699	31.111	90	509
WP_000612799.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740779.1_2913	96.857	509	509
WP_000612799.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728536.1_2700	26.791	321	509
WP_000612799.1	lcl|NZ_JADDVQ010000005.1_cds_WP_002728534.1_2699	31.111	90	509
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740721.1_2914	95.152	330	330
WP_001067557.1	lcl|NZ_JADDVQ010000007.1_cds_WP_002728309.1_3183	26.740	273	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002733534.1_2911	28.990	307	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_016749081.1_2940	30.317	221	330
WP_001067557.1	lcl|NZ_JADDVQ010000017.1_cds_WP_002722638.1_580	27.425	299	330
WP_001067557.1	lcl|NZ_JADDVQ010000006.1_cds_WP_002740024.1_3002	26.183	317	330
WP_001067557.1	lcl|NZ_JADDVQ010000008.1_cds_WP_002732331.1_3214	27.193	228	330
