WP_000340715.1	lcl|NZ_JQRN01000018.1_cds_WP_061222796.1_761	89.535	86	106
WP_000410266.1	lcl|NZ_JQRN01000018.1_cds_WP_061222787.1_760	91.054	313	314
WP_000410266.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	65.116	43	314
WP_000410266.1	lcl|NZ_JQRN01000018.1_cds_JF94_RS19070_740	73.333	30	314
WP_000410266.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	25.633	316	314
WP_000410266.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	24.149	323	314
WP_000410266.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	24.925	333	314
WP_000410266.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	25.269	186	314
WP_000410266.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	24.828	290	314
WP_000410266.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	25.385	260	314
WP_000410266.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	21.053	171	314
WP_000410266.1	lcl|NZ_JQRN01000018.1_cds_WP_061222730.1_694	21.905	315	314
WP_000604525.1	lcl|NZ_JQRN01000018.1_cds_WP_061222786.1_759	84.110	365	365
WP_000884059.1	lcl|NZ_JQRN01000018.1_cds_WP_061222785.1_758	96.757	185	185
WP_000884059.1	lcl|NZ_JQRN01000140.1_cds_WP_061224509.1_3003	34.932	146	185
WP_000646254.1	lcl|NZ_JQRN01000018.1_cds_WP_061222784.1_757	93.617	329	329
WP_000646254.1	lcl|NZ_JQRN01000106.1_cds_WP_061224122.1_2496	31.751	337	329
WP_000646254.1	lcl|NZ_JQRN01000018.1_cds_WP_061222755.1_722	31.348	319	329
WP_000646254.1	lcl|NZ_JQRN01000066.1_cds_WP_004505700.1_1907	30.476	315	329
WP_000646254.1	lcl|NZ_JQRN01000035.1_cds_WP_061223013.1_1046	31.511	311	329
WP_000646254.1	lcl|NZ_JQRN01000101.1_cds_WP_061224070.1_2428	27.566	341	329
WP_000646254.1	lcl|NZ_JQRN01000119.1_cds_WP_061224236.1_2641	30.128	312	329
