WP_000340715.1	lcl|NZ_AFKF01000097.1_cds_WP_000340715.1_1922	100.000	86	106
WP_000410266.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	99.363	314	314
WP_000410266.1	lcl|NZ_AFKF01000097.1_cds_WP_000093099.1_1943	46.988	83	314
WP_000410266.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	25.392	319	314
WP_000410266.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	24.383	324	314
WP_000410266.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	25.269	186	314
WP_000410266.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	23.958	288	314
WP_000410266.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	24.695	328	314
WP_000604525.1	lcl|NZ_AFKF01000097.1_cds_WP_000604524.1_1924	99.178	365	365
WP_000884059.1	lcl|NZ_AFKF01000097.1_cds_WP_000884059.1_1925	100.000	185	185
WP_000884059.1	lcl|NZ_AFKF01000040.1_cds_WP_000351733.1_2906	40.000	140	185
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	98.480	329	329
WP_000646254.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	31.746	315	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	31.045	335	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	34.109	258	329
WP_000646254.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	31.475	305	329
WP_000646254.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	30.183	328	329
WP_000646254.1	lcl|NZ_AFKF01000232.1_cds_WP_000709511.1_62	29.730	333	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000601375.1_1979	25.091	275	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	30.350	257	329
WP_000646254.1	lcl|NZ_AFKF01000113.1_cds_WP_000688695.1_1526	28.975	283	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000475904.1_1988	27.737	274	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	25.705	319	329
WP_000646254.1	lcl|NZ_AFKF01000024.1_cds_WP_001074785.1_3405	29.057	265	329
WP_000646254.1	lcl|NZ_AFKF01000119.1_cds_WP_001003555.1_1384	25.148	338	329
WP_000646254.1	lcl|NZ_AFKF01000097.1_cds_WP_000487322.1_1977	27.077	325	329
WP_000774259.1	lcl|NZ_AFKF01000097.1_cds_WP_000774262.1_1927	98.127	267	267
WP_000774259.1	lcl|NZ_AFKF01000097.1_cds_WP_000859505.1_1976	25.820	244	267
WP_000774259.1	lcl|NZ_AFKF01000097.1_cds_WP_000800438.1_1957	24.786	234	267
WP_000774259.1	lcl|NZ_AFKF01000097.1_cds_WP_000842260.1_2006	26.316	190	267
WP_000774259.1	lcl|NZ_AFKF01000142.1_cds_WP_000667727.1_887	31.818	110	267
WP_000774259.1	lcl|NZ_AFKF01000066.1_cds_WP_000805357.1_2317	26.190	210	267
WP_002072162.1	lcl|NZ_AFKF01000097.1_cds_WP_000612797.1_1928	98.232	509	509
WP_002072162.1	lcl|NZ_AFKF01000065.1_cds_WP_000291591.1_2406	26.911	327	509
WP_002072162.1	lcl|NZ_AFKF01000065.1_cds_WP_000364507.1_2405	31.111	90	509
WP_002072162.1	lcl|NZ_AFKF01000097.1_cds_WP_000612797.1_1928	98.232	509	509
WP_002072162.1	lcl|NZ_AFKF01000065.1_cds_WP_000291591.1_2406	26.911	327	509
WP_002072162.1	lcl|NZ_AFKF01000065.1_cds_WP_000364507.1_2405	31.111	90	509
WP_001067557.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	100.000	330	330
WP_001067557.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	28.664	307	330
WP_001067557.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	26.316	266	330
WP_001067557.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	25.735	272	330
WP_001067557.1	lcl|NZ_AFKF01000119.1_cds_WP_001003555.1_1384	28.395	243	330
WP_001067557.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	26.812	276	330
WP_001067557.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	23.724	333	330
WP_001067557.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	28.854	253	330
WP_001067557.1	lcl|NZ_AFKF01000113.1_cds_WP_000688695.1_1526	25.681	257	330
WP_001067557.1	lcl|NZ_AFKF01000097.1_cds_WP_000601375.1_1979	26.545	275	330
WP_001067557.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	24.695	328	330
WP_001198107.1	lcl|NZ_AFKF01000097.1_cds_WP_001198107.1_1930	100.000	366	366
WP_001198107.1	lcl|NZ_AFKF01000097.1_cds_WP_000608295.1_1931	39.726	365	366
WP_001198107.1	lcl|NZ_AFKF01000097.1_cds_WP_000575178.1_1999	34.262	359	366
WP_001198107.1	lcl|NZ_AFKF01000180.1_cds_WP_001281953.1_466	27.441	379	366
WP_001198107.1	lcl|NZ_AFKF01000097.1_cds_WP_000346036.1_1960	28.090	356	366
WP_001198107.1	lcl|NZ_AFKF01000097.1_cds_WP_000582222.1_1941	31.111	360	366
WP_001198107.1	lcl|NZ_AFKF01000143.1_cds_WP_000538752.1_870	29.692	357	366
WP_001198107.1	lcl|NZ_AFKF01000097.1_cds_WP_000947844.1_1953	26.667	345	366
WP_001198107.1	lcl|NZ_AFKF01000007.1_cds_WP_001982414.1_3572	31.579	190	366
WP_000608294.1	lcl|NZ_AFKF01000097.1_cds_WP_000608295.1_1931	99.728	367	367
WP_000608294.1	lcl|NZ_AFKF01000097.1_cds_WP_001198107.1_1930	39.452	365	367
WP_000608294.1	lcl|NZ_AFKF01000097.1_cds_WP_000575178.1_1999	36.712	365	367
WP_000608294.1	lcl|NZ_AFKF01000143.1_cds_WP_000538752.1_870	30.189	371	367
WP_000608294.1	lcl|NZ_AFKF01000097.1_cds_WP_000582222.1_1941	35.385	325	367
WP_000608294.1	lcl|NZ_AFKF01000180.1_cds_WP_001281953.1_466	30.208	384	367
WP_000608294.1	lcl|NZ_AFKF01000097.1_cds_WP_000346036.1_1960	24.397	373	367
WP_000608294.1	lcl|NZ_AFKF01000097.1_cds_WP_000947844.1_1953	26.404	356	367
WP_000608294.1	lcl|NZ_AFKF01000007.1_cds_WP_001982414.1_3572	25.698	358	367
WP_000689740.1	lcl|NZ_AFKF01000097.1_cds_WP_000689743.1_1932	99.816	544	544
WP_000689740.1	lcl|NZ_AFKF01000097.1_cds_WP_000689743.1_1932	99.816	544	544
WP_000342716.1	lcl|NZ_AFKF01000097.1_cds_WP_000342713.1_1933	99.623	265	265
WP_000342716.1	lcl|NZ_AFKF01000171.1_cds_WP_001002663.1_516	44.856	243	265
WP_001246619.1	lcl|NZ_AFKF01000097.1_cds_WP_001246618.1_1934	96.774	310	310
