WP_000340715.1	lcl|NZ_AFKW01000216.1_cds_WP_000340715.1_1112	100.000	86	106
WP_000410266.1	lcl|NZ_AFKW01000216.1_cds_WP_000410273.1_1111	99.363	314	314
WP_000410266.1	lcl|NZ_AFKW01000216.1_cds_WP_000093099.1_1091	46.988	83	314
WP_000410266.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	25.392	319	314
WP_000410266.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	24.383	324	314
WP_000410266.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	25.269	186	314
WP_000410266.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	23.958	288	314
WP_000410266.1	lcl|NZ_AFKW01000216.1_cds_WP_001067557.1_1105	24.695	328	314
WP_000604525.1	lcl|NZ_AFKW01000216.1_cds_WP_000604524.1_1110	99.178	365	365
WP_000884059.1	lcl|NZ_AFKW01000216.1_cds_WP_000884059.1_1109	100.000	185	185
WP_000884059.1	lcl|NZ_AFKW01000071.1_cds_WP_000351733.1_2685	40.000	140	185
WP_000646254.1	lcl|NZ_AFKW01000216.1_cds_WP_000646250.1_1108	98.784	329	329
WP_000646254.1	lcl|NZ_AFKW01000063.1_cds_WP_000744700.1_2881	31.746	315	329
WP_000646254.1	lcl|NZ_AFKW01000041.1_cds_WP_000723090.1_3532	31.045	335	329
WP_000646254.1	lcl|NZ_AFKW01000216.1_cds_WP_000600889.1_1082	34.109	258	329
WP_000646254.1	lcl|NZ_AFKW01000280.1_cds_WP_001984071.1_529	31.475	305	329
WP_000646254.1	lcl|NZ_AFKW01000048.1_cds_WP_000649925.1_3312	30.183	328	329
WP_000646254.1	lcl|NZ_AFKW01000059.1_cds_WP_000709511.1_2965	29.730	333	329
WP_000646254.1	lcl|NZ_AFKW01000009.1_cds_WP_000601375.1_3685	25.091	275	329
WP_000646254.1	lcl|NZ_AFKW01000216.1_cds_WP_001067557.1_1105	30.350	257	329
WP_000646254.1	lcl|NZ_AFKW01000093.1_cds_WP_000688695.1_2263	28.975	283	329
WP_000646254.1	lcl|NZ_AFKW01000041.1_cds_WP_000475904.1_3515	27.737	274	329
WP_000646254.1	lcl|NZ_AFKW01000216.1_cds_WP_000410273.1_1111	25.705	319	329
WP_000646254.1	lcl|NZ_AFKW01000131.1_cds_WP_001074785.1_1758	29.057	265	329
WP_000646254.1	lcl|NZ_AFKW01000161.1_cds_WP_001003555.1_1459	25.148	338	329
WP_000646254.1	lcl|NZ_AFKW01000009.1_cds_WP_000487322.1_3683	27.077	325	329
WP_000774259.1	lcl|NZ_AFKW01000216.1_cds_WP_000774262.1_1107	98.127	267	267
