WP_000340715.1	lcl|NZ_AOVD01000125.1_cds_WP_000340715.1_3223	100.000	86	106
WP_000410266.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	99.363	314	314
WP_000410266.1	lcl|NZ_AOVD01000125.1_cds_WP_000093099.1_3202	46.988	83	314
WP_000410266.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	25.392	319	314
WP_000410266.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	24.383	324	314
WP_000410266.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	25.269	186	314
WP_000410266.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	23.958	288	314
WP_000410266.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	24.695	328	314
WP_000604525.1	lcl|NZ_AOVD01000125.1_cds_WP_000604524.1_3221	99.178	365	365
WP_000884059.1	lcl|NZ_AOVD01000125.1_cds_WP_000884059.1_3220	100.000	185	185
WP_000884059.1	lcl|NZ_AOVD01000061.1_cds_WP_000351733.1_1058	40.000	140	185
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	98.480	329	329
WP_000646254.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	31.746	315	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	31.045	335	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	34.109	258	329
WP_000646254.1	lcl|NZ_AOVD01000005.1_cds_WP_001984071.1_24	31.475	305	329
WP_000646254.1	lcl|NZ_AOVD01000084.1_cds_WP_000649925.1_1647	30.183	328	329
WP_000646254.1	lcl|NZ_AOVD01000019.1_cds_WP_000709511.1_183	29.730	333	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000601375.1_3166	25.091	275	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	30.350	257	329
WP_000646254.1	lcl|NZ_AOVD01000081.1_cds_WP_000688695.1_1544	28.975	283	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000475904.1_3157	27.737	274	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	25.705	319	329
WP_000646254.1	lcl|NZ_AOVD01000023.1_cds_WP_001074785.1_283	29.057	265	329
WP_000646254.1	lcl|NZ_AOVD01000136.1_cds_WP_001003555.1_3637	25.148	338	329
WP_000646254.1	lcl|NZ_AOVD01000125.1_cds_WP_000487322.1_3168	27.077	325	329
WP_000774259.1	lcl|NZ_AOVD01000125.1_cds_WP_000774262.1_3218	98.127	267	267
WP_000774259.1	lcl|NZ_AOVD01000125.1_cds_WP_000859505.1_3169	25.820	244	267
WP_000774259.1	lcl|NZ_AOVD01000125.1_cds_WP_000800438.1_3188	24.786	234	267
WP_000774259.1	lcl|NZ_AOVD01000125.1_cds_WP_000842260.1_3139	26.316	190	267
WP_000774259.1	lcl|NZ_AOVD01000072.1_cds_WP_000667727.1_1337	31.818	110	267
