WP_000340715.1	lcl|NZ_RQHT01000015.1_cds_WP_135746496.1_2871	60.256	78	106
WP_000410266.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	81.935	310	314
WP_000410266.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	26.837	313	314
WP_000410266.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	23.765	324	314
WP_000410266.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	23.404	188	314
WP_000410266.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	23.140	242	314
WP_000410266.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	22.930	314	314
WP_000604525.1	lcl|NZ_RQHT01000015.1_cds_WP_135746493.1_2868	53.867	362	365
WP_000884059.1	lcl|NZ_RQHT01000012.1_cds_WP_135744205.1_2490	32.857	140	185
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745407.1_1114	30.892	314	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746431.1_2804	27.586	348	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_322113261.1_2826	30.721	319	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135744912.1_533	29.870	308	329
WP_000646254.1	lcl|NZ_RQHT01000010.1_cds_WP_135743732.1_3199	29.032	341	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745382.1_1087	27.476	313	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745055.1_707	27.864	323	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746462.1_2836	26.667	315	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746473.1_2848	25.478	314	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745111.1_774	29.249	253	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746495.1_2870	25.705	319	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746445.1_2819	26.104	249	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746410.1_2782	25.660	265	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745455.1_1168	29.200	250	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745689.1_1447	27.778	180	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746455.1_2829	31.646	158	329
WP_000646254.1	lcl|NZ_RQHT01000010.1_cds_WP_208739683.1_3210	26.407	231	329
WP_000646254.1	lcl|NZ_RQHT01000015.1_cds_WP_135746444.1_2818	19.841	252	329
WP_000646254.1	lcl|NZ_RQHT01000014.1_cds_WP_135745103.1_766	23.704	270	329
WP_000774259.1	lcl|NZ_RQHT01000015.1_cds_WP_135746466.1_2841	25.000	200	267
WP_000774259.1	lcl|NZ_RQHT01000015.1_cds_WP_135746453.1_2827	27.941	204	267
WP_000774259.1	lcl|NZ_RQHT01000015.1_cds_WP_135746379.1_2721	23.755	261	267
WP_000774259.1	lcl|NZ_RQHT01000014.1_cds_WP_135745137.1_802	26.866	268	267
WP_000774259.1	lcl|NZ_RQHT01000015.1_cds_WP_322113260.1_2803	23.944	213	267
WP_000774259.1	lcl|NZ_RQHT01000014.1_cds_WP_135744998.1_640	28.488	172	267
