WP_000340715.1	lcl|NZ_JQRP01000082.1_cds_WP_002614501.1_2452	89.535	86	106
WP_000410266.1	lcl|NZ_JQRP01000082.1_cds_WP_004503085.1_2451	91.374	313	314
WP_000410266.1	lcl|NZ_JQRP01000082.1_cds_JF82_RS21710_2431	61.905	63	314
WP_000410266.1	lcl|NZ_JQRP01000082.1_cds_WP_004503081.1_2448	25.949	316	314
WP_000410266.1	lcl|NZ_JQRP01000009.1_cds_WP_061234938.1_198	23.839	323	314
WP_000410266.1	lcl|NZ_JQRP01000037.1_cds_WP_004498401.1_1331	25.225	333	314
WP_000410266.1	lcl|NZ_JQRP01000052.1_cds_WP_016759276.1_1873	24.555	281	314
WP_000410266.1	lcl|NZ_JQRP01000065.1_cds_WP_004495474.1_2124	24.848	330	314
WP_000410266.1	lcl|NZ_JQRP01000052.1_cds_WP_004503537.1_1847	21.587	315	314
WP_000604525.1	lcl|NZ_JQRP01000082.1_cds_WP_004503038.1_2450	83.014	365	365
WP_000884059.1	lcl|NZ_JQRP01000082.1_cds_WP_004503080.1_2449	96.216	185	185
WP_000884059.1	lcl|NZ_JQRP01000023.1_cds_WP_002630958.1_634	34.932	146	185
WP_000646254.1	lcl|NZ_JQRP01000082.1_cds_WP_004503081.1_2448	94.225	329	329
WP_000646254.1	lcl|NZ_JQRP01000052.1_cds_WP_016759276.1_1873	30.655	336	329
WP_000646254.1	lcl|NZ_JQRP01000009.1_cds_WP_061234938.1_198	30.476	315	329
WP_000646254.1	lcl|NZ_JQRP01000065.1_cds_WP_004495474.1_2124	31.190	311	329
WP_000646254.1	lcl|NZ_JQRP01000163.1_cds_WP_004495537.1_3504	27.164	335	329
WP_000646254.1	lcl|NZ_JQRP01000037.1_cds_WP_004498401.1_1331	29.154	319	329
WP_000646254.1	lcl|NZ_JQRP01000076.1_cds_WP_004503054.1_2361	28.704	324	329
WP_000646254.1	lcl|NZ_JQRP01000100.1_cds_WP_004495465.1_2727	28.261	322	329
WP_000646254.1	lcl|NZ_JQRP01000052.1_cds_WP_004503537.1_1847	25.000	268	329
WP_000646254.1	lcl|NZ_JQRP01000082.1_cds_WP_004503082.1_2445	29.316	307	329
WP_000646254.1	lcl|NZ_JQRP01000090.1_cds_WP_002619620.1_2606	26.642	274	329
WP_000646254.1	lcl|NZ_JQRP01000134.1_cds_WP_004503138.1_3196	28.889	270	329
WP_000646254.1	lcl|NZ_JQRP01000134.1_cds_WP_004503074.1_3198	23.659	317	329
WP_000646254.1	lcl|NZ_JQRP01000082.1_cds_WP_004503085.1_2451	27.778	252	329
WP_000646254.1	lcl|NZ_JQRP01000052.1_cds_WP_004503588.1_1856	26.642	274	329
WP_000646254.1	lcl|NZ_JQRP01000026.1_cds_WP_004496193.1_847	26.616	263	329
WP_000646254.1	lcl|NZ_JQRP01000095.1_cds_WP_004494996.1_2646	24.169	331	329
