WP_000340715.1	lcl|NZ_JADDWD010000005.1_cds_WP_002725873.1_2717	91.860	86	106
WP_000410266.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733579.1_2718	92.994	314	314
WP_000410266.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733534.1_2721	24.765	319	314
WP_000410266.1	lcl|NZ_JADDWD010000018.1_cds_WP_002722638.1_703	22.462	325	314
WP_000410266.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740024.1_2812	24.555	281	314
WP_000410266.1	lcl|NZ_JADDWD010000006.1_cds_WP_002728309.1_2962	25.152	330	314
WP_000410266.1	lcl|NZ_JADDWD010000013.1_cds_WP_002743770.1_327	22.222	171	314
WP_000604525.1	lcl|NZ_JADDWD010000005.1_cds_WP_026054882.1_2719	84.932	365	365
WP_000884059.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733646.1_2720	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWD010000003.1_cds_WP_002721790.1_2114	36.301	146	185
WP_000646254.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733534.1_2721	97.872	329	329
WP_000646254.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740024.1_2812	31.343	335	329
WP_000646254.1	lcl|NZ_JADDWD010000018.1_cds_WP_002722638.1_703	29.841	315	329
WP_000646254.1	lcl|NZ_JADDWD010000006.1_cds_WP_002728309.1_2962	30.868	311	329
WP_000646254.1	lcl|NZ_JADDWD010000013.1_cds_WP_002743770.1_327	27.566	341	329
WP_000646254.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733638.1_2758	27.586	348	329
WP_000646254.1	lcl|NZ_JADDWD010000076.1_cds_WP_002741146.1_3122	29.167	312	329
WP_000646254.1	lcl|NZ_JADDWD010000006.1_cds_WP_002728316.1_2965	27.879	330	329
WP_000646254.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733546.1_2787	25.000	268	329
WP_000646254.1	lcl|NZ_JADDWD010000005.1_cds_WP_002740721.1_2724	28.990	307	329
WP_000646254.1	lcl|NZ_JADDWD010000007.1_cds_WP_002732331.1_3226	25.369	339	329
WP_000646254.1	lcl|NZ_JADDWD010000005.1_cds_WP_002733698.1_2795	27.007	274	329
