WP_000340715.1	lcl|NZ_SORO01000001.1_cds_WP_035983633.1_122	61.538	78	106
WP_000410266.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	80.645	310	314
WP_000410266.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	23.765	324	314
WP_000410266.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	26.752	314	314
WP_000410266.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	21.961	255	314
WP_000410266.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	23.404	188	314
WP_000410266.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	22.430	321	314
WP_000884059.1	lcl|NZ_SORO01000001.1_cds_WP_004788859.1_573	33.065	124	185
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	30.573	314	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	27.353	340	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	30.351	313	329
WP_000646254.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	28.739	341	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	28.302	318	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004787140.1_2016	25.857	321	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004785041.1_2081	30.159	252	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	25.157	318	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004783890.1_178	25.993	277	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004785143.1_2758	25.698	179	329
WP_000646254.1	lcl|NZ_SORO01000002.1_cds_WP_208325413.1_3047	26.407	231	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_040917166.1_2482	28.514	249	329
WP_000646254.1	lcl|NZ_SORO01000001.1_cds_WP_004786178.1_2073	23.420	269	329
WP_000774259.1	lcl|NZ_SORO01000001.1_cds_WP_020777677.1_239	23.755	261	267
WP_000774259.1	lcl|NZ_SORO01000001.1_cds_WP_004783685.1_123	26.455	189	267
WP_000774259.1	lcl|NZ_SORO01000001.1_cds_WP_081581548.1_1942	26.901	171	267
WP_000774259.1	lcl|NZ_SORO01000002.1_cds_WP_004787917.1_3035	26.943	193	267
WP_002072162.1	lcl|NZ_SORO01000001.1_cds_WP_004788872.1_551	23.839	323	509
WP_002072162.1	lcl|NZ_SORO01000001.1_cds_WP_004788552.1_550	27.358	106	509
WP_002072162.1	lcl|NZ_SORO01000001.1_cds_WP_004788872.1_551	23.839	323	509
WP_002072162.1	lcl|NZ_SORO01000001.1_cds_WP_004788552.1_550	27.358	106	509
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	24.820	278	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	27.536	276	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004785041.1_2081	29.915	234	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	25.982	331	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004786178.1_2073	25.581	258	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004783983.1_126	31.250	128	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	25.168	298	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_040917166.1_2482	25.604	207	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004785143.1_2758	30.968	155	330
WP_001067557.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	23.077	299	330
WP_001067557.1	lcl|NZ_SORO01000001.1_cds_WP_004787140.1_2016	28.000	150	330
WP_001198107.1	lcl|NZ_SORO01000001.1_cds_WP_004783642.1_150	33.428	353	366
WP_001198107.1	lcl|NZ_SORO01000001.1_cds_WP_004785484.1_2144	28.084	381	366
WP_001198107.1	lcl|NZ_SORO01000001.1_cds_WP_243836370.1_138	32.945	343	366
WP_001198107.1	lcl|NZ_SORO01000001.1_cds_WP_004784008.1_127	30.105	382	366
WP_001198107.1	lcl|NZ_SORO01000001.1_cds_WP_004784854.1_1152	29.178	353	366
WP_001198107.1	lcl|NZ_SORO01000001.1_cds_WP_004784449.1_1505	26.425	193	366
WP_000608294.1	lcl|NZ_SORO01000001.1_cds_WP_004783642.1_150	36.695	357	367
WP_000608294.1	lcl|NZ_SORO01000001.1_cds_WP_004784008.1_127	31.707	369	367
WP_000608294.1	lcl|NZ_SORO01000001.1_cds_WP_243836370.1_138	33.236	343	367
WP_000608294.1	lcl|NZ_SORO01000001.1_cds_WP_004784854.1_1152	29.679	374	367
WP_000608294.1	lcl|NZ_SORO01000001.1_cds_WP_004785484.1_2144	27.778	378	367
WP_000608294.1	lcl|NZ_SORO01000001.1_cds_WP_004784449.1_1505	26.966	356	367
WP_000342716.1	lcl|NZ_SORO01000001.1_cds_WP_004785686.1_1561	41.152	243	265
WP_001246619.1	lcl|NZ_SORO01000001.1_cds_WP_004785161.1_2663	36.774	310	310
WP_001246619.1	lcl|NZ_SORO01000004.1_cds_WP_004786843.1_3718	28.664	307	310
WP_001246619.1	lcl|NZ_SORO01000001.1_cds_WP_004789122.1_639	23.574	263	310
WP_001246619.1	lcl|NZ_SORO01000001.1_cds_WP_004785161.1_2663	36.774	310	310
WP_001246619.1	lcl|NZ_SORO01000004.1_cds_WP_004786843.1_3718	28.664	307	310
WP_001246619.1	lcl|NZ_SORO01000001.1_cds_WP_004789122.1_639	23.574	263	310
WP_000715958.1	lcl|NZ_SORO01000001.1_cds_WP_004789100.1_1050	26.667	105	131
WP_001088861.1	lcl|NZ_SORO01000002.1_cds_WP_134152041.1_3123	38.095	63	144
WP_000517242.1	lcl|NZ_SORO01000002.1_cds_WP_004787981.1_2838	29.293	99	221
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004783703.1_164	29.960	247	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004789012.1_495	28.000	225	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004784004.1_162	28.390	236	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_040917124.1_2783	26.772	254	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004783885.1_158	24.252	301	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004783915.1_172	27.434	113	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004783644.1_167	33.333	96	273
WP_000282882.1	lcl|NZ_SORO01000003.1_cds_WP_004784533.1_3212	30.435	92	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_035983642.1_154	33.333	93	273
WP_000282882.1	lcl|NZ_SORO01000001.1_cds_WP_004784476.1_2732	22.881	118	273
WP_000853988.1	lcl|NZ_SORO01000001.1_cds_WP_004783703.1_164	40.426	94	582
WP_000853988.1	lcl|NZ_SORO01000001.1_cds_WP_004789012.1_495	31.783	129	582
WP_000853988.1	lcl|NZ_SORO01000001.1_cds_WP_004783915.1_172	29.787	94	582
WP_000853988.1	lcl|NZ_SORO01000003.1_cds_WP_004784533.1_3212	24.107	112	582
WP_000853988.1	lcl|NZ_SORO01000001.1_cds_WP_004783703.1_164	40.426	94	582
WP_000853988.1	lcl|NZ_SORO01000001.1_cds_WP_004789012.1_495	31.783	129	582
WP_000853988.1	lcl|NZ_SORO01000001.1_cds_WP_004783915.1_172	29.787	94	582
WP_000853988.1	lcl|NZ_SORO01000003.1_cds_WP_004784533.1_3212	24.107	112	582
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004783859.1_124	52.711	332	349
WP_000723091.1	lcl|NZ_SORO01000002.1_cds_WP_004788049.1_3036	28.286	350	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004786772.1_2429	28.632	234	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004787140.1_2016	24.069	349	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004785219.1_2402	24.784	347	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_020776625.1_1830	26.087	253	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004783745.1_125	23.121	346	349
WP_000723091.1	lcl|NZ_SORO01000002.1_cds_WP_208325413.1_3047	32.394	142	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004786178.1_2073	26.554	177	349
WP_000723091.1	lcl|NZ_SORO01000001.1_cds_WP_004783983.1_126	28.235	170	349
WP_000842260.1	lcl|NZ_SORO01000001.1_cds_WP_004783685.1_123	57.785	289	294
WP_000842260.1	lcl|NZ_SORO01000002.1_cds_WP_004787917.1_3035	25.822	213	294
WP_000878674.1	lcl|NZ_SORO01000001.1_cds_WP_004784004.1_162	31.532	111	324
WP_000827955.1	lcl|NZ_SORO01000001.1_cds_WP_004785518.1_1952	35.849	424	464
WP_001256699.1	lcl|NZ_SORO01000001.1_cds_WP_004788945.1_944	25.182	413	699
WP_002072239.1	lcl|NZ_SORO01000001.1_cds_WP_004785804.1_2369	24.186	215	333
WP_002072239.1	lcl|NZ_SORO01000001.1_cds_WP_004783936.1_260	25.000	224	333
WP_002072239.1	lcl|NZ_SORO01000001.1_cds_WP_004785804.1_2369	24.186	215	333
WP_002072239.1	lcl|NZ_SORO01000001.1_cds_WP_004783936.1_260	25.000	224	333
WP_001046777.1	lcl|NZ_SORO01000001.1_cds_WP_035983640.1_148	28.926	121	392
WP_001046777.1	lcl|NZ_SORO01000001.1_cds_WP_004783905.1_29	30.189	106	392
WP_001046777.1	lcl|NZ_SORO01000001.1_cds_WP_004788919.1_948	25.105	239	392
WP_001046777.1	lcl|NZ_SORO01000002.1_cds_WP_004787981.1_2838	25.907	193	392
WP_000564977.1	lcl|NZ_SORO01000001.1_cds_WP_004786377.1_2208	28.477	151	174
WP_000384508.1	lcl|NZ_SORO01000001.1_cds_WP_004788705.1_665	27.184	103	405
WP_000228801.1	lcl|NZ_SORO01000001.1_cds_WP_243836370.1_138	36.656	311	362
WP_000228801.1	lcl|NZ_SORO01000001.1_cds_WP_004785484.1_2144	27.676	383	362
WP_000228801.1	lcl|NZ_SORO01000001.1_cds_WP_004783642.1_150	38.397	237	362
WP_000228801.1	lcl|NZ_SORO01000001.1_cds_WP_004784008.1_127	27.708	397	362
WP_000228801.1	lcl|NZ_SORO01000001.1_cds_WP_004784449.1_1505	24.409	381	362
WP_000228801.1	lcl|NZ_SORO01000001.1_cds_WP_004784854.1_1152	31.008	258	362
WP_000228801.1	lcl|NZ_SORO01000002.1_cds_WP_004786073.1_3169	27.358	106	362
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786686.1_2125	38.521	257	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_040917278.1_1351	30.280	393	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004784467.1_2188	35.965	228	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004785196.1_1825	35.043	234	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786972.1_1823	34.764	233	596
WP_002072224.1	lcl|NZ_SORO01000003.1_cds_WP_004786155.1_3202	27.463	335	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004788856.1_1014	30.698	215	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786760.1_1688	27.854	219	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786219.1_1914	28.054	221	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004787254.1_1848	29.545	220	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004785018.1_3138	29.907	214	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_035983849.1_545	25.974	231	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004784912.1_3668	27.155	232	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783953.1_256	25.991	227	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004784705.1_3596	26.728	217	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004784095.1_2606	27.111	225	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004788213.1_3062	27.670	206	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004784813.1_3130	26.891	238	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004789028.1_710	28.125	224	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004788506.1_332	27.027	222	596
WP_002072224.1	lcl|NZ_SORO01000003.1_cds_WP_004786938.1_3351	29.245	212	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004787619.1_3595	24.000	250	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004787619.1_3595	26.452	155	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783594.1_145	23.322	283	596
WP_002072224.1	lcl|NZ_SORO01000003.1_cds_WP_004785587.1_3476	22.596	208	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_040917266.1_1488	28.821	229	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_040917266.1_1488	24.468	188	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004788912.1_848	26.341	205	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004789037.1_572	24.766	214	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_134151920.1_1805	24.713	174	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783843.1_230	25.253	198	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783972.1_232	22.170	212	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004786450.1_3656	24.257	202	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004786450.1_3656	28.571	238	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004784562.1_1849	22.134	253	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004788126.1_3091	22.650	234	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786946.1_1438	24.242	231	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004785276.1_1265	21.905	210	596
WP_002072224.1	lcl|NZ_SORO01000007.1_cds_WP_004787826.1_3837	36.066	61	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786686.1_2125	38.521	257	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_040917278.1_1351	30.280	393	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004784467.1_2188	35.965	228	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004785196.1_1825	35.043	234	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786972.1_1823	34.764	233	596
WP_002072224.1	lcl|NZ_SORO01000003.1_cds_WP_004786155.1_3202	27.463	335	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004788856.1_1014	30.698	215	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786760.1_1688	27.854	219	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786219.1_1914	28.054	221	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004787254.1_1848	29.545	220	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004785018.1_3138	29.907	214	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_035983849.1_545	25.974	231	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004784912.1_3668	27.155	232	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783953.1_256	25.991	227	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004784705.1_3596	26.728	217	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004784095.1_2606	27.111	225	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004788213.1_3062	27.670	206	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004784813.1_3130	26.891	238	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004789028.1_710	28.125	224	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004788506.1_332	27.027	222	596
WP_002072224.1	lcl|NZ_SORO01000003.1_cds_WP_004786938.1_3351	29.245	212	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004787619.1_3595	24.000	250	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004787619.1_3595	26.452	155	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783594.1_145	23.322	283	596
WP_002072224.1	lcl|NZ_SORO01000003.1_cds_WP_004785587.1_3476	22.596	208	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_040917266.1_1488	28.821	229	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_040917266.1_1488	24.468	188	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004788912.1_848	26.341	205	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004789037.1_572	24.766	214	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_134151920.1_1805	24.713	174	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783843.1_230	25.253	198	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004783972.1_232	22.170	212	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004786450.1_3656	24.257	202	596
WP_002072224.1	lcl|NZ_SORO01000004.1_cds_WP_004786450.1_3656	28.571	238	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004784562.1_1849	22.134	253	596
WP_002072224.1	lcl|NZ_SORO01000002.1_cds_WP_004788126.1_3091	22.650	234	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004786946.1_1438	24.242	231	596
WP_002072224.1	lcl|NZ_SORO01000001.1_cds_WP_004785276.1_1265	21.905	210	596
WP_002072224.1	lcl|NZ_SORO01000007.1_cds_WP_004787826.1_3837	36.066	61	596
WP_000172659.1	lcl|NZ_SORO01000001.1_cds_WP_004784008.1_127	57.403	385	392
WP_000172659.1	lcl|NZ_SORO01000001.1_cds_WP_004785484.1_2144	35.176	398	392
WP_000172659.1	lcl|NZ_SORO01000001.1_cds_WP_243836370.1_138	30.240	334	392
WP_000172659.1	lcl|NZ_SORO01000001.1_cds_WP_004784449.1_1505	23.747	379	392
WP_000172659.1	lcl|NZ_SORO01000001.1_cds_WP_004783642.1_150	24.084	382	392
WP_000172659.1	lcl|NZ_SORO01000001.1_cds_WP_004784854.1_1152	26.718	262	392
WP_000643165.1	lcl|NZ_SORO01000001.1_cds_WP_004784020.1_128	37.201	293	300
WP_002072154.1	lcl|NZ_SORO01000001.1_cds_WP_004785119.1_1323	28.063	253	331
WP_002072154.1	lcl|NZ_SORO01000001.1_cds_WP_004783931.1_135	27.036	307	331
WP_000440091.1	lcl|NZ_SORO01000001.1_cds_WP_004783785.1_136	27.391	230	250
WP_000440091.1	lcl|NZ_SORO01000001.1_cds_WP_004784604.1_1993	25.941	239	250
WP_000440091.1	lcl|NZ_SORO01000001.1_cds_WP_004783740.1_130	28.507	221	250
WP_002072235.1	lcl|NZ_SORO01000001.1_cds_WP_004783740.1_130	28.798	441	442
WP_002072235.1	lcl|NZ_SORO01000001.1_cds_WP_004785188.1_1457	26.989	352	442
WP_002072235.1	lcl|NZ_SORO01000001.1_cds_WP_004788763.1_1030	24.207	347	442
WP_002072235.1	lcl|NZ_SORO01000004.1_cds_WP_004785375.1_3665	24.776	335	442
WP_002072235.1	lcl|NZ_SORO01000001.1_cds_WP_004786101.1_1763	22.393	326	442
WP_002072235.1	lcl|NZ_SORO01000003.1_cds_WP_004785429.1_3247	23.954	263	442
WP_000684876.1	lcl|NZ_SORO01000002.1_cds_WP_004787874.1_2822	31.783	258	261
WP_000653655.1	lcl|NZ_SORO01000001.1_cds_WP_004783521.1_131	46.570	277	331
WP_001033784.1	lcl|NZ_SORO01000001.1_cds_WP_004783931.1_135	56.418	335	350
WP_001033784.1	lcl|NZ_SORO01000001.1_cds_WP_004785119.1_1323	33.333	282	350
WP_001033784.1	lcl|NZ_SORO01000001.1_cds_WP_004783931.1_135	56.418	335	350
WP_001033784.1	lcl|NZ_SORO01000001.1_cds_WP_004785119.1_1323	33.333	282	350
WP_000802827.1	lcl|NZ_SORO01000001.1_cds_WP_004789216.1_548	41.502	253	292
WP_000102499.1	lcl|NZ_SORO01000001.1_cds_WP_004786732.1_2253	33.654	104	139
WP_000412931.1	lcl|NZ_SORO01000004.1_cds_WP_134152070.1_3736	32.340	235	264
WP_000412931.1	lcl|NZ_SORO01000004.1_cds_WP_004787473.1_3673	34.008	247	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004785575.1_2165	33.071	254	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004786786.1_2134	29.032	248	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004788572.1_657	33.600	250	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004783705.1_180	29.317	249	264
WP_000412931.1	lcl|NZ_SORO01000002.1_cds_WP_004788221.1_2849	26.190	252	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004783812.1_259	24.621	264	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004786861.1_2743	28.780	205	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_243836396.1_647	24.064	187	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004785517.1_2345	21.244	193	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004785501.1_2408	24.227	194	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004785648.1_2080	23.618	199	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004784685.1_1444	24.742	194	264
WP_000412931.1	lcl|NZ_SORO01000001.1_cds_WP_004786791.1_2388	22.066	213	264
WP_002097509.1	lcl|NZ_SORO01000001.1_cds_WP_004786607.1_1610	24.490	196	308
