WP_000340715.1	lcl|NZ_AHQR01000233.1_cds_WP_000340715.1_1399	100.000	86	106
WP_000410266.1	lcl|NZ_AHQR01000233.1_cds_WP_000410273.1_1398	99.363	314	314
WP_000410266.1	lcl|NZ_AHQR01000233.1_cds_WP_000093098.1_1378	47.619	84	314
WP_000410266.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	25.392	319	314
WP_000410266.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	24.383	324	314
WP_000410266.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	25.269	186	314
WP_000410266.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	23.958	288	314
WP_000410266.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	24.695	328	314
WP_000604525.1	lcl|NZ_AHQR01000233.1_cds_WP_000604524.1_1397	99.178	365	365
WP_000884059.1	lcl|NZ_AHQR01000233.1_cds_WP_000884059.1_1396	100.000	185	185
WP_000884059.1	lcl|NZ_AHQR01000394.1_cds_WP_000351733.1_466	40.000	140	185
WP_000646254.1	lcl|NZ_AHQR01000233.1_cds_WP_000646250.1_1395	98.784	329	329
WP_000646254.1	lcl|NZ_AHQR01000198.1_cds_WP_000744700.1_1822	31.746	315	329
WP_000646254.1	lcl|NZ_AHQR01000099.1_cds_WP_000723090.1_2913	31.045	335	329
WP_000646254.1	lcl|NZ_AHQR01000233.1_cds_WP_000600889.1_1369	34.109	258	329
WP_000646254.1	lcl|NZ_AHQR01000268.1_cds_WP_001984071.1_1012	31.475	305	329
WP_000646254.1	lcl|NZ_AHQR01000088.1_cds_WP_000649925.1_3142	30.183	328	329
WP_000646254.1	lcl|NZ_AHQR01000440.1_cds_WP_000709511.1_28	29.730	333	329
WP_000646254.1	lcl|NZ_AHQR01000233.1_cds_WP_000601375.1_1342	25.091	275	329
WP_000646254.1	lcl|NZ_AHQR01000233.1_cds_WP_001067557.1_1392	30.350	257	329
WP_000646254.1	lcl|NZ_AHQR01000015.1_cds_WP_000688695.1_3601	28.975	283	329
WP_000646254.1	lcl|NZ_AHQR01000233.1_cds_WP_000475904.1_1333	27.737	274	329
WP_000646254.1	lcl|NZ_AHQR01000233.1_cds_WP_000410273.1_1398	25.705	319	329
WP_000646254.1	lcl|NZ_AHQR01000410.1_cds_WP_001074785.1_206	29.057	265	329
WP_000646254.1	lcl|NZ_AHQR01000087.1_cds_WP_001003555.1_3150	25.148	338	329
