WP_000340715.1	lcl|NZ_JADDXI010000013.1_cds_WP_002725873.1_802	91.860	86	106
WP_000410266.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	92.971	313	314
WP_000410266.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	24.765	319	314
WP_000410266.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	22.769	325	314
WP_000410266.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	24.199	281	314
WP_000410266.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	21.014	276	314
WP_000410266.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	25.152	330	314
WP_000410266.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	22.222	171	314
WP_000604525.1	lcl|NZ_JADDXI010000471.1_cds_IQA55_RS16120_2972	97.297	37	365
WP_000884059.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733646.1_2971	95.676	185	185
WP_000884059.1	lcl|NZ_JADDXI010000437.1_cds_WP_193826487.1_2614	40.179	112	185
WP_000646254.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	97.872	329	329
WP_000646254.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208754.1_807	32.544	338	329
WP_000646254.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	31.642	335	329
WP_000646254.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	30.476	315	329
WP_000646254.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	31.457	302	329
WP_000646254.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	31.190	311	329
WP_000646254.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	27.566	341	329
WP_000646254.1	lcl|NZ_JADDXI010000155.1_cds_WP_061207995.1_538	29.712	313	329
WP_000646254.1	lcl|NZ_JADDXI010000031.1_cds_WP_002754065.1_2258	27.879	330	329
WP_000646254.1	lcl|NZ_JADDXI010000185.1_cds_WP_193826391.1_723	25.123	203	329
WP_000646254.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208022.1_731	27.007	274	329
WP_000646254.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	27.309	249	329
WP_000646254.1	lcl|NZ_JADDXI010000441.1_cds_WP_002751102.1_2752	26.792	265	329
WP_000646254.1	lcl|NZ_JADDXI010000102.1_cds_IQA55_RS03020_58	28.378	148	329
WP_000646254.1	lcl|NZ_JADDXI010000235.1_cds_WP_011669202.1_1173	24.471	331	329
WP_000646254.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208031.1_210	30.460	174	329
WP_000646254.1	lcl|NZ_JADDXI010000222.1_cds_WP_193826408.1_1075	40.323	62	329
WP_000646254.1	lcl|NZ_JADDXI010000479.1_cds_WP_061208495.1_3038	27.490	251	329
WP_000774259.1	lcl|NZ_JADDXI010000471.1_cds_WP_193826495.1_2969	88.679	53	267
WP_000774259.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209102.1_2103	24.681	235	267
WP_000774259.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208032.1_209	24.701	251	267
WP_000774259.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208084.1_225	26.455	189	267
WP_000774259.1	lcl|NZ_JADDXI010000087.1_cds_WP_061208961.1_3508	33.636	110	267
WP_000774259.1	lcl|NZ_JADDXI010000042.1_cds_WP_061209013.1_3138	27.225	191	267
WP_000774259.1	lcl|NZ_JADDXI010000195.1_cds_WP_002766579.1_845	25.000	208	267
WP_002072162.1	lcl|NZ_JADDXI010000257.1_cds_WP_061207534.1_1327	27.103	321	509
WP_002072162.1	lcl|NZ_JADDXI010000257.1_cds_WP_002751286.1_1328	31.111	90	509
WP_002072162.1	lcl|NZ_JADDXI010000257.1_cds_WP_061207534.1_1327	27.103	321	509
WP_002072162.1	lcl|NZ_JADDXI010000257.1_cds_WP_002751286.1_1328	31.111	90	509
WP_001067557.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	27.106	273	330
WP_001067557.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	28.990	307	330
WP_001067557.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	25.368	272	330
WP_001067557.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	27.798	277	330
WP_001067557.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	26.183	317	330
WP_001067557.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208754.1_807	28.017	232	330
WP_001067557.1	lcl|NZ_JADDXI010000155.1_cds_WP_061207995.1_538	27.358	318	330
WP_001067557.1	lcl|NZ_JADDXI010000235.1_cds_WP_011669202.1_1173	24.898	245	330
WP_001067557.1	lcl|NZ_JADDXI010000102.1_cds_IQA55_RS03020_58	27.473	91	330
WP_001067557.1	lcl|NZ_JADDXI010000102.1_cds_IQA55_RS03020_58	28.571	126	330
WP_001067557.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	25.352	142	330
WP_001067557.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	24.540	326	330
WP_001067557.1	lcl|NZ_JADDXI010000185.1_cds_WP_193826391.1_723	25.806	217	330
WP_001067557.1	lcl|NZ_JADDXI010000441.1_cds_WP_002751102.1_2752	26.639	244	330
WP_001067557.1	lcl|NZ_JADDXI010000200.1_cds_WP_081101368.1_951	25.781	128	330
WP_001198107.1	lcl|NZ_JADDXI010000316.1_cds_WP_193826444.1_1805	32.500	320	366
WP_001198107.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209108.1_2096	32.312	359	366
WP_001198107.1	lcl|NZ_JADDXI010000244.1_cds_WP_061208571.1_1266	27.513	378	366
WP_001198107.1	lcl|NZ_JADDXI010000149.1_cds_WP_061208059.1_444	29.526	359	366
WP_001198107.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209098.1_2107	26.039	361	366
WP_001198107.1	lcl|NZ_JADDXI010000102.1_cds_WP_061208874.1_59	30.270	185	366
WP_000608294.1	lcl|NZ_JADDXI010000316.1_cds_WP_193826444.1_1805	37.261	314	367
WP_000608294.1	lcl|NZ_JADDXI010000149.1_cds_WP_061208059.1_444	33.773	379	367
WP_000608294.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209108.1_2096	34.324	370	367
WP_000608294.1	lcl|NZ_JADDXI010000244.1_cds_WP_061208571.1_1266	30.548	383	367
WP_000608294.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209098.1_2107	28.274	336	367
WP_000608294.1	lcl|NZ_JADDXI010000102.1_cds_WP_061208874.1_59	26.536	358	367
WP_000342716.1	lcl|NZ_JADDXI010000505.1_cds_WP_193826507.1_3234	94.714	227	265
WP_000342716.1	lcl|NZ_JADDXI010000492.1_cds_WP_011669455.1_3129	44.130	247	265
WP_001246619.1	lcl|NZ_JADDXI010000505.1_cds_WP_193826506.1_3233	94.898	294	310
WP_001246619.1	lcl|NZ_JADDXI010000055.1_cds_WP_061207877.1_3363	39.474	304	310
WP_001246619.1	lcl|NZ_JADDXI010000015.1_cds_WP_011669757.1_1027	27.586	290	310
WP_001246619.1	lcl|NZ_JADDXI010000291.1_cds_WP_002727177.1_1574	28.571	133	310
WP_001246619.1	lcl|NZ_JADDXI010000505.1_cds_WP_193826506.1_3233	94.898	294	310
WP_001246619.1	lcl|NZ_JADDXI010000055.1_cds_WP_061207877.1_3363	39.474	304	310
WP_001246619.1	lcl|NZ_JADDXI010000015.1_cds_WP_011669757.1_1027	27.586	290	310
WP_001246619.1	lcl|NZ_JADDXI010000291.1_cds_WP_002727177.1_1574	28.571	133	310
WP_001088861.1	lcl|NZ_JADDXI010000293.1_cds_WP_026054147.1_1611	39.683	63	144
WP_000517242.1	lcl|NZ_JADDXI010000474.1_cds_WP_061208385.1_2996	26.923	78	221
WP_001018782.1	lcl|NZ_JADDXI010000058.1_cds_WP_322621610.1_3368	75.000	68	77
WP_033108396.1	lcl|NZ_JADDXI010000499.1_cds_WP_193826504.1_3193	88.636	44	99
WP_033108396.1	lcl|NZ_JADDXI010000157.1_cds_IQA55_RS05235_560	94.444	36	99
WP_000282882.1	lcl|NZ_JADDXI010000316.1_cds_WP_011669970.1_1807	67.897	271	273
WP_000282882.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208028.1_724	32.479	234	273
WP_000282882.1	lcl|NZ_JADDXI010000197.1_cds_WP_002759031.1_855	33.511	188	273
WP_000282882.1	lcl|NZ_JADDXI010000316.1_cds_WP_061221477.1_1808	27.700	213	273
WP_000282882.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208757.1_810	37.736	106	273
WP_000282882.1	lcl|NZ_JADDXI010000316.1_cds_WP_061208081.1_1806	23.551	276	273
WP_000282882.1	lcl|NZ_JADDXI010000375.1_cds_WP_011669642.1_2156	25.137	183	273
WP_000282882.1	lcl|NZ_JADDXI010000463.1_cds_WP_002723163.1_2896	30.000	90	273
WP_000853988.1	lcl|NZ_JADDXI010000316.1_cds_WP_061221477.1_1808	59.932	584	582
WP_000853988.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208028.1_724	38.211	123	582
WP_000853988.1	lcl|NZ_JADDXI010000316.1_cds_WP_011669970.1_1807	26.636	214	582
WP_000853988.1	lcl|NZ_JADDXI010000197.1_cds_WP_002759031.1_855	25.789	190	582
WP_000853988.1	lcl|NZ_JADDXI010000316.1_cds_WP_061208081.1_1806	25.641	234	582
WP_000853988.1	lcl|NZ_JADDXI010000316.1_cds_WP_061221477.1_1808	59.932	584	582
WP_000853988.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208028.1_724	38.211	123	582
WP_000853988.1	lcl|NZ_JADDXI010000316.1_cds_WP_011669970.1_1807	26.636	214	582
WP_000853988.1	lcl|NZ_JADDXI010000197.1_cds_WP_002759031.1_855	25.789	190	582
WP_000853988.1	lcl|NZ_JADDXI010000316.1_cds_WP_061208081.1_1806	25.641	234	582
WP_001159758.1	lcl|NZ_JADDXI010000316.1_cds_WP_002727916.1_1809	89.785	186	186
WP_000642146.1	lcl|NZ_JADDXI010000316.1_cds_WP_061208083.1_1810	85.294	306	306
WP_000723091.1	lcl|NZ_JADDXI010000122.1_cds_WP_011671706.1_226	92.560	336	349
WP_000723091.1	lcl|NZ_JADDXI010000471.1_cds_WP_002733534.1_2970	31.045	335	349
WP_000723091.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209097.1_2108	29.909	331	349
WP_000723091.1	lcl|NZ_JADDXI010000155.1_cds_WP_061207995.1_538	28.529	333	349
WP_000723091.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208754.1_807	26.571	350	349
WP_000723091.1	lcl|NZ_JADDXI010000042.1_cds_WP_002729504.1_3137	28.571	350	349
WP_000723091.1	lcl|NZ_JADDXI010000031.1_cds_WP_002754065.1_2258	26.331	338	349
WP_000723091.1	lcl|NZ_JADDXI010000287.1_cds_WP_061208146.1_1536	26.567	335	349
WP_000723091.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208031.1_210	24.294	354	349
WP_000723091.1	lcl|NZ_JADDXI010000185.1_cds_WP_061208022.1_731	27.711	249	349
WP_000723091.1	lcl|NZ_JADDXI010000031.1_cds_WP_061208650.1_2261	22.941	340	349
WP_000723091.1	lcl|NZ_JADDXI010000013.1_cds_WP_061209188.1_803	24.221	289	349
WP_000723091.1	lcl|NZ_JADDXI010000200.1_cds_WP_081101368.1_951	30.882	136	349
WP_000723091.1	lcl|NZ_JADDXI010000235.1_cds_WP_011669202.1_1173	27.723	202	349
WP_000842260.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208084.1_225	96.259	294	294
WP_000842260.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209102.1_2103	32.967	91	294
WP_000842260.1	lcl|NZ_JADDXI010000042.1_cds_WP_061209013.1_3138	26.047	215	294
WP_000878674.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208085.1_224	86.728	324	324
WP_000878674.1	lcl|NZ_JADDXI010000122.1_cds_WP_011669977.1_222	26.087	184	324
WP_001114273.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208086.1_223	89.439	303	303
WP_000394243.1	lcl|NZ_JADDXI010000122.1_cds_WP_011669977.1_222	85.106	282	282
WP_000394243.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208085.1_224	25.543	184	282
WP_000827955.1	lcl|NZ_JADDXI010000122.1_cds_WP_061208087.1_221	86.395	441	464
WP_001256699.1	lcl|NZ_JADDXI010000060.1_cds_WP_061208227.1_3371	21.037	328	699
WP_002072239.1	lcl|NZ_JADDXI010000264.1_cds_WP_061208170.1_1380	25.688	218	333
WP_002072239.1	lcl|NZ_JADDXI010000264.1_cds_WP_061208170.1_1380	25.688	218	333
WP_001046777.1	lcl|NZ_JADDXI010000118.1_cds_WP_081101349.1_200	28.244	262	392
WP_001046777.1	lcl|NZ_JADDXI010000033.1_cds_WP_061208348.1_2407	26.316	114	392
WP_001046777.1	lcl|NZ_JADDXI010000118.1_cds_WP_061208034.1_207	35.484	62	392
WP_001046777.1	lcl|NZ_JADDXI010000195.1_cds_WP_061209067.1_836	22.026	227	392
WP_001046777.1	lcl|NZ_JADDXI010000413.1_cds_WP_011669711.1_2452	20.921	239	392
WP_000564977.1	lcl|NZ_JADDXI010000474.1_cds_WP_002756073.1_3002	31.496	127	174
WP_000228801.1	lcl|NZ_JADDXI010000244.1_cds_WP_061208571.1_1266	28.866	388	362
WP_000228801.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209108.1_2096	29.975	397	362
WP_000228801.1	lcl|NZ_JADDXI010000369.1_cds_WP_061209098.1_2107	31.783	258	362
WP_000228801.1	lcl|NZ_JADDXI010000102.1_cds_WP_061208874.1_59	25.135	370	362
WP_000228801.1	lcl|NZ_JADDXI010000316.1_cds_WP_193826444.1_1805	31.801	261	362
WP_000228801.1	lcl|NZ_JADDXI010000149.1_cds_WP_061208059.1_444	31.200	250	362
WP_000228801.1	lcl|NZ_JADDXI010000198.1_cds_WP_061207853.1_879	28.070	114	362
WP_230665945.1	lcl|NZ_JADDXI010000079.1_cds_IQA55_RS02470_3457	89.474	76	73
WP_230665945.1	lcl|NZ_JADDXI010000189.1_cds_IQA55_RS06170_754	71.053	76	73
WP_230665946.1	lcl|NZ_JADDXI010000079.1_cds_IQA55_RS02470_3457	87.500	24	24
WP_230665946.1	lcl|NZ_JADDXI010000189.1_cds_IQA55_RS06170_754	75.000	24	24
WP_002072219.1	lcl|NZ_JADDXI010000374.1_cds_WP_193825482.1_2143	83.333	36	44
WP_002072219.1	lcl|NZ_JADDXI010000189.1_cds_IQA55_RS06170_754	62.162	37	44
WP_002072224.1	lcl|NZ_JADDXI010000013.1_cds_WP_061208759.1_805	54.637	593	596
WP_002072224.1	lcl|NZ_JADDXI010000238.1_cds_WP_061207593.1_1202	32.796	372	596
WP_002072224.1	lcl|NZ_JADDXI010000306.1_cds_WP_061207469.1_1706	37.712	236	596
WP_002072224.1	lcl|NZ_JADDXI010000269.1_cds_IQA55_RS09155_1440	34.052	232	596
WP_002072224.1	lcl|NZ_JADDXI010000349.1_cds_WP_011671171.1_1994	34.553	246	596
WP_002072224.1	lcl|NZ_JADDXI010000037.1_cds_WP_061209087.1_2769	32.407	216	596
WP_002072224.1	lcl|NZ_JADDXI010000394.1_cds_WP_061208601.1_2308	31.034	232	596
WP_002072224.1	lcl|NZ_JADDXI010000198.1_cds_WP_061207856.1_893	29.339	242	596
WP_002072224.1	lcl|NZ_JADDXI010000313.1_cds_WP_002751341.1_1765	26.906	223	596
WP_002072224.1	lcl|NZ_JADDXI010000371.1_cds_WP_061209175.1_2117	31.068	206	596
WP_002072224.1	lcl|NZ_JADDXI010000135.1_cds_WP_061209043.1_328	27.027	222	596
WP_002072224.1	lcl|NZ_JADDXI010000135.1_cds_WP_061209043.1_328	27.097	155	596
WP_002072224.1	lcl|NZ_JADDXI010000186.1_cds_WP_002725984.1_747	28.251	223	596
WP_002072224.1	lcl|NZ_JADDXI010000470.1_cds_WP_061208213.1_2957	27.358	212	596
WP_002072224.1	lcl|NZ_JADDXI010000386.1_cds_WP_061207927.1_2267	27.556	225	596
WP_002072224.1	lcl|NZ_JADDXI010000050.1_cds_WP_002724285.1_3350	27.313	227	596
WP_002072224.1	lcl|NZ_JADDXI010000285.1_cds_WP_061208560.1_1520	30.653	199	596
