WP_000340715.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	91.860	86	106
WP_000410266.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	92.994	314	314
WP_000410266.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	24.765	319	314
WP_000410266.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	22.462	325	314
WP_000410266.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	24.555	281	314
WP_000410266.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	25.152	330	314
WP_000410266.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	22.222	171	314
WP_000604525.1	lcl|NZ_JADHZJ010000059.1_cds_WP_026054882.1_2641	84.932	365	365
WP_000884059.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733646.1_2640	95.676	185	185
WP_000884059.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721790.1_2451	36.301	146	185
WP_000646254.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	97.872	329	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	31.343	335	329
WP_000646254.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	29.841	315	329
WP_000646254.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	30.868	311	329
WP_000646254.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	27.566	341	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	27.586	348	329
WP_000646254.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	29.167	312	329
WP_000646254.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728316.1_2222	27.879	330	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	25.000	268	329
WP_000646254.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.990	307	329
WP_000646254.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	25.369	339	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733698.1_156	27.007	274	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	28.519	270	329
WP_000646254.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	27.309	249	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	23.659	317	329
WP_000646254.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	26.792	265	329
WP_000646254.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	25.076	331	329
WP_000646254.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739935.1_903	27.711	249	329
WP_000646254.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733757.1_146	31.034	174	329
WP_000774259.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733627.1_2638	92.884	267	267
WP_000774259.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740926.1_124	24.786	234	267
WP_000774259.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002738295.1_145	24.303	251	267
WP_000774259.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727921.1_174	26.455	189	267
WP_000774259.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002729040.1_1124	33.636	110	267
WP_000774259.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002729513.1_3156	27.225	191	267
WP_000774259.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002766579.1_1942	25.000	208	267
WP_002072162.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	97.053	509	509
WP_002072162.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728536.1_2966	27.103	321	509
WP_002072162.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728534.1_2965	31.111	90	509
WP_002072162.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	97.053	509	509
WP_002072162.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728536.1_2966	27.103	321	509
WP_002072162.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728534.1_2965	31.111	90	509
WP_001067557.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	95.152	330	330
WP_001067557.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	26.740	273	330
WP_001067557.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	28.990	307	330
WP_001067557.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	30.317	221	330
WP_001067557.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	27.425	299	330
WP_001067557.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	26.183	317	330
WP_001067557.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	27.193	228	330
WP_001067557.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	24.898	245	330
WP_001067557.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	27.303	304	330
WP_001067557.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	25.275	273	330
WP_001067557.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	25.965	285	330
WP_001067557.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	24.540	326	330
WP_001067557.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	24.648	142	330
WP_001067557.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739935.1_903	26.351	296	330
WP_001067557.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	26.337	243	330
WP_001067557.1	lcl|NZ_JADHZJ010000036.1_cds_WP_002739707.1_1795	25.781	128	330
WP_001198107.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740826.1_2635	95.628	366	366
WP_001198107.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740861.1_2634	39.452	365	366
WP_001198107.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733737.1_107	33.616	354	366
WP_001198107.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740294.1_167	32.861	353	366
WP_001198107.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002728994.1_1130	27.778	378	366
WP_001198107.1	lcl|NZ_JADHZJ010000014.1_cds_WP_002738884.1_390	30.471	361	366
WP_001198107.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733599.1_120	25.490	357	366
WP_001198107.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002724641.1_3212	30.270	185	366
WP_000608294.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740861.1_2634	95.640	367	367
WP_000608294.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740826.1_2635	39.726	365	367
WP_000608294.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740294.1_167	37.110	353	367
WP_000608294.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733737.1_107	39.554	359	367
WP_000608294.1	lcl|NZ_JADHZJ010000014.1_cds_WP_002738884.1_390	33.596	381	367
WP_000608294.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002728994.1_1130	30.105	382	367
WP_000608294.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733599.1_120	30.791	354	367
WP_000608294.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002724641.1_3212	26.536	358	367
WP_000689740.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740729.1_2633	92.096	544	544
WP_000689740.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740729.1_2633	92.096	544	544
WP_000342716.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740998.1_2632	94.717	265	265
WP_000342716.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002742191.1_1911	43.725	247	265
WP_001246619.1	lcl|NZ_JADHZJ010000059.1_cds_WP_032853071.1_2631	93.871	310	310
WP_001246619.1	lcl|NZ_JADHZJ010000034.1_cds_WP_002741402.1_1718	38.816	304	310
WP_001246619.1	lcl|NZ_JADHZJ010000020.1_cds_WP_002727287.1_965	27.972	286	310
WP_001246619.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002727177.1_2401	28.571	133	310
WP_001246619.1	lcl|NZ_JADHZJ010000059.1_cds_WP_032853071.1_2631	93.871	310	310
WP_001246619.1	lcl|NZ_JADHZJ010000034.1_cds_WP_002741402.1_1718	38.816	304	310
WP_001246619.1	lcl|NZ_JADHZJ010000020.1_cds_WP_002727287.1_965	27.972	286	310
WP_001246619.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002727177.1_2401	28.571	133	310
WP_000479980.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740848.1_91	93.561	264	264
WP_000715958.1	lcl|NZ_JADHZJ010000011.1_cds_WP_032853450.1_92	95.349	129	131
WP_001088861.1	lcl|NZ_JADHZJ010000011.1_cds_WP_004777167.1_93	98.611	144	144
WP_001088861.1	lcl|NZ_JADHZJ010000020.1_cds_WP_026054147.1_974	39.683	63	144
WP_000517242.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740917.1_94	95.475	221	221
WP_000517242.1	lcl|NZ_JADHZJ010000018.1_cds_WP_011671435.1_686	26.923	78	221
WP_228003844.1	lcl|NZ_JADHZJ010000006.1_cds_WP_193810172.1_2895	70.588	34	34
WP_228003844.1	lcl|NZ_JADHZJ010000010.1_cds_WP_016762595.1_86	61.765	34	34
WP_001018782.1	lcl|NZ_JADHZJ010000066.1_cds_WP_228003619.1_2865	77.049	61	77
WP_001018782.1	lcl|NZ_JADHZJ010000130.1_cds_WP_322619329.1_266	89.362	47	77
WP_033108396.1	lcl|NZ_JADHZJ010000005.1_cds_ISU68_RS03625_2748	92.391	92	99
WP_033108396.1	lcl|NZ_JADHZJ010000005.1_cds_ISU68_RS03490_2720	91.304	92	99
WP_000282882.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002742128.1_169	67.897	271	273
WP_000282882.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733661.1_149	32.479	234	273
WP_000282882.1	lcl|NZ_JADHZJ010000031.1_cds_WP_032856387.1_1647	33.511	188	273
WP_000282882.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002742120.1_170	28.837	215	273
WP_000282882.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002741093.1_114	28.571	119	273
WP_000282882.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727913.1_168	23.188	276	273
WP_000282882.1	lcl|NZ_JADHZJ010000007.1_cds_WP_016749129.1_3076	25.137	183	273
