WP_000340715.1	lcl|NZ_JQPF01000084.1_cds_WP_000340715.1_2369	100.000	86	106
WP_000410266.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	99.363	314	314
WP_000410266.1	lcl|NZ_JQPF01000084.1_cds_WP_000093099.1_2390	46.988	83	314
WP_000410266.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	25.392	319	314
WP_000410266.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	24.383	324	314
WP_000410266.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	25.269	186	314
WP_000410266.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	23.958	288	314
WP_000410266.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	24.695	328	314
WP_000604525.1	lcl|NZ_JQPF01000084.1_cds_WP_061250446.1_2371	98.904	365	365
WP_000884059.1	lcl|NZ_JQPF01000084.1_cds_WP_000884059.1_2372	100.000	185	185
WP_000884059.1	lcl|NZ_JQPF01000028.1_cds_WP_000351733.1_1067	40.000	140	185
WP_000884059.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	41.935	62	185
WP_000884059.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	50.000	40	185
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	99.392	329	329
WP_000646254.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	31.746	315	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	31.045	335	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	34.109	258	329
WP_000646254.1	lcl|NZ_JQPF01000026.1_cds_WP_001984071.1_967	31.475	305	329
WP_000646254.1	lcl|NZ_JQPF01000155.1_cds_WP_000649923.1_3376	30.183	328	329
WP_000646254.1	lcl|NZ_JQPF01000026.1_cds_WP_061280490.1_957	29.730	333	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000601375.1_2425	25.091	275	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	30.350	257	329
WP_000646254.1	lcl|NZ_JQPF01000026.1_cds_WP_061280493.1_987	29.577	284	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000475904.1_2435	27.737	274	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	25.705	319	329
WP_000646254.1	lcl|NZ_JQPF01000034.1_cds_WP_001074781.1_1204	29.057	265	329
WP_000646254.1	lcl|NZ_JQPF01000020.1_cds_WP_001003558.1_761	25.150	334	329
WP_000646254.1	lcl|NZ_JQPF01000084.1_cds_WP_000487322.1_2423	27.077	325	329
WP_000774259.1	lcl|NZ_JQPF01000084.1_cds_WP_000774261.1_2374	99.251	267	267
WP_000774259.1	lcl|NZ_JQPF01000084.1_cds_WP_000859505.1_2422	25.820	244	267
WP_000774259.1	lcl|NZ_JQPF01000084.1_cds_WP_000800438.1_2404	24.786	234	267
WP_000774259.1	lcl|NZ_JQPF01000084.1_cds_WP_000842260.1_2453	26.316	190	267
WP_000774259.1	lcl|NZ_JQPF01000032.1_cds_WP_000667727.1_1145	31.818	110	267
WP_000774259.1	lcl|NZ_JQPF01000053.1_cds_WP_000805357.1_1827	26.190	210	267
WP_002072162.1	lcl|NZ_JQPF01000084.1_cds_WP_000612797.1_2375	98.232	509	509
WP_002072162.1	lcl|NZ_JQPF01000024.1_cds_WP_000291584.1_924	26.911	327	509
WP_002072162.1	lcl|NZ_JQPF01000024.1_cds_WP_000364507.1_923	31.111	90	509
WP_002072162.1	lcl|NZ_JQPF01000084.1_cds_WP_000612797.1_2375	98.232	509	509
WP_002072162.1	lcl|NZ_JQPF01000024.1_cds_WP_000291584.1_924	26.911	327	509
WP_002072162.1	lcl|NZ_JQPF01000024.1_cds_WP_000364507.1_923	31.111	90	509
WP_001067557.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	100.000	330	330
WP_001067557.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	28.990	307	330
WP_001067557.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	26.316	266	330
WP_001067557.1	lcl|NZ_JQPF01000026.1_cds_WP_001984071.1_967	25.735	272	330
WP_001067557.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	26.812	276	330
WP_001067557.1	lcl|NZ_JQPF01000020.1_cds_WP_001003558.1_761	28.395	243	330
WP_001067557.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	23.724	333	330
WP_001067557.1	lcl|NZ_JQPF01000155.1_cds_WP_000649923.1_3376	28.854	253	330
WP_001067557.1	lcl|NZ_JQPF01000026.1_cds_WP_061280493.1_987	25.681	257	330
WP_001067557.1	lcl|NZ_JQPF01000084.1_cds_WP_000601375.1_2425	26.545	275	330
WP_001067557.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	24.695	328	330
WP_001198107.1	lcl|NZ_JQPF01000084.1_cds_WP_001198107.1_2377	100.000	366	366
WP_001198107.1	lcl|NZ_JQPF01000084.1_cds_WP_000608295.1_2378	39.726	365	366
WP_001198107.1	lcl|NZ_JQPF01000084.1_cds_WP_061250443.1_2446	34.262	359	366
WP_001198107.1	lcl|NZ_JQPF01000254.1_cds_WP_001281953.1_3959	27.441	379	366
WP_001198107.1	lcl|NZ_JQPF01000084.1_cds_WP_000346036.1_2407	28.090	356	366
WP_001198107.1	lcl|NZ_JQPF01000084.1_cds_WP_000582222.1_2388	31.111	360	366
WP_001198107.1	lcl|NZ_JQPF01000157.1_cds_WP_000538755.1_3422	29.972	357	366
WP_001198107.1	lcl|NZ_JQPF01000084.1_cds_WP_000947842.1_2400	26.667	345	366
WP_001198107.1	lcl|NZ_JQPF01000050.1_cds_WP_001982414.1_1753	31.579	190	366
WP_000608294.1	lcl|NZ_JQPF01000084.1_cds_WP_000608295.1_2378	99.728	367	367
WP_000608294.1	lcl|NZ_JQPF01000084.1_cds_WP_001198107.1_2377	39.452	365	367
WP_000608294.1	lcl|NZ_JQPF01000084.1_cds_WP_061250443.1_2446	36.712	365	367
WP_000608294.1	lcl|NZ_JQPF01000157.1_cds_WP_000538755.1_3422	30.189	371	367
WP_000608294.1	lcl|NZ_JQPF01000084.1_cds_WP_000582222.1_2388	35.385	325	367
WP_000608294.1	lcl|NZ_JQPF01000254.1_cds_WP_001281953.1_3959	30.208	384	367
WP_000608294.1	lcl|NZ_JQPF01000084.1_cds_WP_000346036.1_2407	24.397	373	367
WP_000608294.1	lcl|NZ_JQPF01000084.1_cds_WP_000947842.1_2400	26.404	356	367
WP_000608294.1	lcl|NZ_JQPF01000050.1_cds_WP_001982414.1_1753	25.698	358	367
