WP_000340715.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	90.698	86	106
WP_000410266.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	92.994	314	314
WP_000410266.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	24.765	319	314
WP_000410266.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	22.462	325	314
WP_000410266.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	24.555	281	314
WP_000410266.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	25.152	330	314
WP_000410266.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	22.222	171	314
WP_000604525.1	lcl|NZ_BOPY01000005.1_cds_WP_026054882.1_1343	84.932	365	365
WP_000884059.1	lcl|NZ_BOPY01000005.1_cds_WP_002733646.1_1342	95.676	185	185
WP_000884059.1	lcl|NZ_BOPY01000003.1_cds_WP_002721790.1_836	36.301	146	185
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	97.872	329	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	30.746	335	329
WP_000646254.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	29.841	315	329
WP_000646254.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	30.868	311	329
WP_000646254.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	27.566	341	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002733638.1_1309	27.586	348	329
WP_000646254.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	29.167	312	329
WP_000646254.1	lcl|NZ_BOPY01000002.1_cds_WP_002735602.1_449	27.879	330	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	25.000	268	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	28.990	307	329
WP_000646254.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	25.369	339	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002733698.1_1267	27.007	274	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	28.519	270	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	27.309	249	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.659	317	329
WP_000646254.1	lcl|NZ_BOPY01000006.1_cds_WP_002728462.1_1540	26.792	265	329
WP_000646254.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	25.076	331	329
WP_000646254.1	lcl|NZ_BOPY01000018.1_cds_WP_002728696.1_2781	27.309	249	329
WP_000646254.1	lcl|NZ_BOPY01000005.1_cds_WP_002733757.1_1277	31.034	174	329
WP_000774259.1	lcl|NZ_BOPY01000005.1_cds_WP_002733627.1_1340	92.884	267	267
WP_000774259.1	lcl|NZ_BOPY01000005.1_cds_WP_002733775.1_1304	24.153	236	267
WP_000774259.1	lcl|NZ_BOPY01000005.1_cds_WP_002733554.1_1278	24.303	251	267
WP_000774259.1	lcl|NZ_BOPY01000005.1_cds_WP_002727921.1_1249	26.455	189	267
WP_000774259.1	lcl|NZ_BOPY01000002.1_cds_WP_002729040.1_627	33.636	110	267
WP_000774259.1	lcl|NZ_BOPY01000004.1_cds_WP_002729513.1_957	27.225	191	267
WP_000774259.1	lcl|NZ_BOPY01000004.1_cds_WP_002766579.1_1148	25.000	208	267
WP_002072162.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	97.250	509	509
WP_002072162.1	lcl|NZ_BOPY01000006.1_cds_WP_002728536.1_1467	27.103	321	509
WP_002072162.1	lcl|NZ_BOPY01000006.1_cds_WP_002728534.1_1468	31.111	90	509
WP_002072162.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	97.250	509	509
